date,net_pts,round_trips,net_usd
2017-09-14,0.0,0,0.0
2017-09-15,0.0,0,0.0
2017-09-18,-18.906328389319654,21,-945.3164194659827
2017-09-19,0.0,0,0.0
2017-09-20,0.0,0,0.0
2017-09-21,-5.8851096505337885,7,-294.25548252668943
2017-09-22,0.0,0,0.0
2017-09-25,-34.225335716082505,38,-1711.2667858041252
2017-09-26,0.0,0,0.0
2017-09-27,-6.333770229319195,6,-316.6885114659598
2017-09-28,-3.377302420637938,4,-168.8651210318969
2017-09-29,-0.3333296148580047,2,-16.666480742900237
2017-10-02,-5.4978995953775645,11,-274.8949797688782
2017-10-03,-5.87482419738707,8,-293.7412098693535
2017-10-04,-13.790354745925509,15,-689.5177372962754
2017-10-05,-13.06828728245959,15,-653.4143641229795
2017-10-06,0.0,0,0.0
2017-10-09,-7.838378367070947,10,-391.9189183535473
2017-10-10,0.0,0,0.0
2017-10-11,0.0,0,0.0
2017-10-12,-2.216000000000109,1,-110.80000000000545
2017-10-13,0.0,0,0.0
2017-10-16,-2.0563113924690444,2,-102.81556962345222
2017-10-17,0.0,0,0.0
2017-10-18,0.0,0,0.0
2017-10-19,-2.4883459154893646,2,-124.41729577446823
2017-10-20,-14.569190576459986,16,-728.4595288229993
2017-10-23,-13.206053240614237,16,-660.3026620307119
2017-10-24,0.0,0,0.0
2017-10-25,-2.9427340217095987,1,-147.13670108547993
2017-10-26,-2.2999082159571773,2,-114.99541079785887
2017-10-27,11.155902659509378,1,557.7951329754688
2017-10-30,-24.173596559714586,28,-1208.6798279857294
2017-10-31,0.0,0,0.0
2017-11-01,-7.193513989874115,6,-359.6756994937058
2017-11-02,-7.147231031929234,7,-357.3615515964617
2017-11-03,-13.906371825220088,15,-695.3185912610044
2017-11-06,-16.069978548158563,20,-803.4989274079281
2017-11-07,-20.844189024387063,21,-1042.2094512193532
2017-11-08,-3.331276312705275,3,-166.56381563526375
2017-11-09,-9.057200158382468,7,-452.8600079191234
2017-11-10,-7.3737884316357425,7,-368.68942158178714
2017-11-13,-3.8441746949010343,4,-192.20873474505171
2017-11-14,-8.496453266455218,8,-424.8226633227609
2017-11-15,-9.897754017283104,8,-494.8877008641552
2017-11-16,-0.4895510555991095,1,-24.477552779955474
2017-11-17,-1.3040668868390968,1,-65.20334434195483
2017-11-20,0.0,0,0.0
2017-11-21,1.365720540226688,1,68.28602701133441
2017-11-22,-1.3051641556896685,1,-65.25820778448342
2017-11-23,0.0,0,0.0
2017-11-24,0.0,0,0.0
2017-11-27,-12.935893789781227,14,-646.7946894890614
2017-11-28,-12.267582903313762,15,-613.3791451656881
2017-11-29,-19.24785219920574,13,-962.3926099602871
2017-11-30,-4.364771749193375,14,-218.23858745966876
2017-12-01,-11.91878419969938,12,-595.939209984969
2017-12-04,0.0,0,0.0
2017-12-05,-4.380652614547809,7,-219.03263072739043
2017-12-06,-7.487658221780887,7,-374.38291108904434
2017-12-07,-17.877017718572496,15,-893.8508859286248
2017-12-08,0.0,0,0.0
2017-12-11,-10.014221480232992,10,-500.7110740116496
2017-12-12,-29.06558886540809,29,-1453.2794432704045
2017-12-13,-11.44291677165399,13,-572.1458385826995
2017-12-14,0.0,0,0.0
2017-12-15,5.290007331855602,2,264.5003665927801
2017-12-18,-7.249157025167418,7,-362.4578512583709
2017-12-19,-28.277074093667366,33,-1413.8537046833683
2017-12-20,-6.346598821470416,5,-317.32994107352084
2017-12-21,-7.447585779691861,8,-372.3792889845931
2017-12-22,-7.724632930680324,6,-386.2316465340162
2017-12-26,0.0,0,0.0
2017-12-27,-4.152921419346007,4,-207.64607096730035
2017-12-28,0.0,0,0.0
2017-12-29,-3.6798017109134795,8,-183.99008554567396
2018-01-02,-25.186186212223088,27,-1259.3093106111544
2018-01-03,9.703999999999963,1,485.19999999999817
2018-01-04,-35.130516130321396,37,-1756.52580651607
2018-01-05,-1.7769474934299796,5,-88.84737467149898
2018-01-08,-7.152762031594547,8,-357.63810157972733
2018-01-09,-20.741568936186184,22,-1037.0784468093093
2018-01-10,-4.367846329665503,4,-218.39231648327515
2018-01-11,-13.197361740531544,15,-659.8680870265772
2018-01-12,9.703999999999963,1,485.19999999999817
2018-01-15,0.0,0,0.0
2018-01-16,-12.418921370681964,5,-620.9460685340982
2018-01-17,2.7115561880938355,10,135.57780940469178
2018-01-18,-17.366660317534574,14,-868.3330158767287
2018-01-19,0.0,0,0.0
2018-01-22,1.4686095283689282,1,73.43047641844642
2018-01-23,-6.641431226075307,6,-332.07156130376535
2018-01-24,-36.58019817750681,22,-1829.0099088753404
2018-01-25,-10.188665473195138,6,-509.43327365975694
