date,net,gross,round_trips,open,close,ret_frac,gross_ret_frac,half_day,year,net_usd
2008-04-08,0.0,0.0,0,1261.82,1264.13,0.0,0.0,False,2008,0.0
2008-04-09,0.0,0.0,0,1265.52,1253.96,0.0,0.0,False,2008,0.0
2008-04-10,0.0,0.0,0,1253.96,1258.58,0.0,0.0,False,2008,0.0
2008-04-11,0.0,0.0,0,1245.18,1233.85,0.0,0.0,False,2008,0.0
2008-04-14,0.0,0.0,0,1232.93,1229.23,0.0,0.0,False,2008,0.0
2008-04-15,0.0,0.0,0,1236.4,1236.17,0.0,0.0,False,2008,0.0
2008-04-16,-2.8960000000001727,-2.310000000000173,1,1245.18,1261.12,-0.002325768162032937,-0.00185515347178735,False,2008,-144.80000000000862
2008-04-17,0.0,0.0,0,1259.04,1263.44,0.0,0.0,False,2008,0.0
2008-04-18,0.0,0.0,0,1286.32,1287.01,0.0,0.0,False,2008,0.0
2008-04-21,0.0,0.0,0,1280.08,1284.93,0.0,0.0,False,2008,0.0
2008-04-22,-3.1259999999999635,-2.5399999999999636,1,1279.38,1274.53,-0.00244337100783189,-0.0019853366474385744,False,2008,-156.29999999999816
2008-04-23,0.0,0.0,0,1277.76,1277.07,0.0,0.0,False,2008,0.0
2008-04-24,-4.861999999999827,-3.689999999999827,2,1278.23,1284.7,-0.00380369730017276,-0.0028868044092219924,False,2008,-243.09999999999135
2008-04-25,0.0,0.0,0,1290.47,1293.48,0.0,0.0,False,2008,0.0
2008-04-28,0.0,0.0,0,1294.63,1292.09,0.0,0.0,False,2008,0.0
2008-04-29,0.0,0.0,0,1289.55,1286.55,0.0,0.0,False,2008,0.0
2008-04-30,0.0,0.0,0,1288.16,1280.08,0.0,0.0,False,2008,0.0
2008-05-01,11.538000000000036,12.710000000000036,2,1279.61,1303.65,0.00901680980923878,0.00993271387375844,False,2008,576.9000000000018
2008-05-02,0.0,0.0,0,1316.36,1306.88,0.0,0.0,False,2008,0.0
2008-05-05,0.0,0.0,0,1304.57,1300.87,0.0,0.0,False,2008,0.0
2008-05-06,0.0,0.0,0,1294.63,1311.51,0.0,0.0,False,2008,0.0
2008-05-07,7.963999999999954,8.549999999999955,1,1311.74,1286.78,0.00607132511015899,0.006518059981398718,False,2008,398.1999999999977
2008-05-08,0.0,0.0,0,1291.17,1292.09,0.0,0.0,False,2008,0.0
2008-05-09,0.0,0.0,0,1280.77,1283.54,0.0,0.0,False,2008,0.0
2008-05-12,0.0,0.0,0,1286.08,1298.1,0.0,0.0,False,2008,0.0
2008-05-13,0.0,0.0,0,1301.11,1297.41,0.0,0.0,False,2008,0.0
2008-05-14,0.0,0.0,0,1303.42,1302.26,0.0,0.0,False,2008,0.0
2008-05-15,0.0,0.0,0,1302.72,1317.05,0.0,0.0,False,2008,0.0
2008-05-16,0.0,0.0,0,1319.36,1317.28,0.0,0.0,False,2008,0.0
2008-05-19,0.0,0.0,0,1318.9,1319.13,0.0,0.0,False,2008,0.0
2008-05-20,0.0,0.0,0,1313.82,1308.04,0.0,0.0,False,2008,0.0
2008-05-21,5.424000000000218,6.010000000000218,1,1308.96,1285.62,0.00414374770810431,0.0045914313653589245,False,2008,271.2000000000109
2008-05-22,0.0,0.0,0,1286.78,1288.39,0.0,0.0,False,2008,0.0
2008-05-23,-2.6879999999998363,-0.9299999999998363,3,1283.08,1272.22,-0.0020949590048943453,-0.0007248184057111297,False,2008,-134.39999999999182
2008-05-26,0.0,0.0,0,1271.52,1270.83,0.0,0.0,True,2008,0.0
2008-05-27,0.0,0.0,0,1271.52,1280.54,0.0,0.0,False,2008,0.0
2008-05-28,0.0,0.0,0,1284.0,1286.32,0.0,0.0,False,2008,0.0
2008-05-29,0.0,0.0,0,1283.54,1292.32,0.0,0.0,False,2008,0.0
2008-05-30,0.0,0.0,0,1296.02,1292.55,0.0,0.0,False,2008,0.0
2008-06-02,-1.5160000000000635,-0.9300000000000636,1,1290.24,1280.54,-0.0011749751984127476,-0.0007207961309524302,False,2008,-75.80000000000318
2008-06-03,0.0,0.0,0,1284.93,1273.37,0.0,0.0,False,2008,0.0
2008-06-04,0.0,0.0,0,1270.37,1273.37,0.0,0.0,False,2008,0.0
2008-06-05,-0.12599999999996359,0.4600000000000364,1,1277.76,1297.41,-9.861006761830358e-05,0.0003600050087653678,False,2008,-6.299999999998179
2008-06-06,14.664,15.25,1,1287.24,1257.2,0.01139181504614524,0.011847052608682141,False,2008,733.1999999999999
2008-06-09,0.0,0.0,0,1261.36,1259.51,0.0,0.0,False,2008,0.0
2008-06-10,0.0,0.0,0,1250.73,1254.89,0.0,0.0,False,2008,0.0
2008-06-11,-1.6420000000000272,-0.4700000000000273,2,1253.04,1234.32,-0.0013104130754006474,-0.00037508778650324596,False,2008,-82.10000000000136
2008-06-12,-2.8960000000001727,-2.310000000000173,1,1240.09,1238.94,-0.002335314372344082,-0.001862768024901558,False,2008,-144.80000000000862
2008-06-13,0.0,0.0,0,1245.64,1257.2,0.0,0.0,False,2008,0.0
2008-06-16,0.0,0.0,0,1248.89,1256.96,0.0,0.0,False,2008,0.0
2008-06-17,0.0,0.0,0,1262.73,1248.19,0.0,0.0,False,2008,0.0
2008-06-18,0.0,0.0,0,1240.81,1236.89,0.0,0.0,False,2008,0.0
2008-06-19,0.0,0.0,0,1235.28,1240.58,0.0,0.0,False,2008,0.0
2008-06-20,0.0,0.0,0,1229.05,1217.05,0.0,0.0,False,2008,0.0
2008-06-23,0.0,0.0,0,1221.2,1217.98,0.0,0.0,False,2008,0.0
2008-06-24,0.0,0.0,0,1212.44,1214.28,0.0,0.0,False,2008,0.0
2008-06-25,0.0,0.0,0,1218.21,1220.97,0.0,0.0,False,2008,0.0
2008-06-26,-1.2879999999999727,0.4700000000000273,3,1207.59,1185.22,-0.0010665871694863097,0.0003892049453871159,False,2008,-64.39999999999864
2008-06-27,0.0,0.0,0,1185.91,1181.76,0.0,0.0,False,2008,0.0
2008-06-30,0.0,0.0,0,1182.45,1181.76,0.0,0.0,False,2008,0.0
2008-07-01,0.0,0.0,0,1169.07,1186.37,0.0,0.0,False,2008,0.0
2008-07-02,0.0,0.0,0,1189.83,1164.46,0.0,0.0,False,2008,0.0
2008-07-03,0.0,0.0,0,1174.15,1167.69,0.0,0.0,True,2008,0.0
2008-07-04,0.0,0.0,0,1163.07,1159.61,0.0,0.0,True,2008,0.0
2008-07-07,0.0,0.0,0,1171.15,1155.46,0.0,0.0,False,2008,0.0
2008-07-08,0.0,0.0,0,1154.31,1176.22,0.0,0.0,False,2008,0.0
2008-07-09,0.0,0.0,0,1177.61,1149.23,0.0,0.0,False,2008,0.0
2008-07-10,0.0,0.0,0,1149.23,1157.77,0.0,0.0,False,2008,0.0
2008-07-11,0.0,0.0,0,1144.16,1145.08,0.0,0.0,False,2008,0.0
2008-07-14,0.0,0.0,0,1156.61,1134.01,0.0,0.0,False,2008,0.0
2008-07-15,-4.965999999999882,-4.379999999999882,1,1124.55,1121.32,-0.004415988617669185,-0.0038948912898491683,False,2008,-248.2999999999941
2008-07-16,-6.9419999999999815,-5.769999999999982,2,1120.86,1148.77,-0.006193458594293651,-0.005147832914012439,False,2008,-347.09999999999906
2008-07-17,0.0,0.0,0,1155.0,1162.15,0.0,0.0,False,2008,0.0
2008-07-18,0.0,0.0,0,1164.46,1161.92,0.0,0.0,False,2008,0.0
2008-07-21,0.0,0.0,0,1167.46,1162.38,0.0,0.0,False,2008,0.0
2008-07-22,0.0,0.0,0,1154.54,1178.07,0.0,0.0,False,2008,0.0
2008-07-23,0.0,0.0,0,1179.91,1182.91,0.0,0.0,False,2008,0.0
2008-07-24,16.02400000000013,16.610000000000127,1,1183.83,1156.61,0.013535727258136836,0.014030730763707736,False,2008,801.2000000000064
2008-07-25,0.0,0.0,0,1161.0,1159.15,0.0,0.0,False,2008,0.0
2008-07-28,0.0,0.0,0,1157.54,1139.31,0.0,0.0,False,2008,0.0
2008-07-29,0.0,0.0,0,1143.01,1164.69,0.0,0.0,False,2008,0.0
2008-07-30,0.0,0.0,0,1171.15,1184.3,0.0,0.0,False,2008,0.0
2008-07-31,0.0,0.0,0,1174.15,1168.84,0.0,0.0,False,2008,0.0
2008-08-01,0.0,0.0,0,1171.61,1162.38,0.0,0.0,False,2008,0.0
2008-08-04,0.0,0.0,0,1161.23,1151.31,0.0,0.0,False,2008,0.0
2008-08-05,0.0,0.0,0,1161.69,1184.07,0.0,0.0,False,2008,0.0
2008-08-06,0.0,0.0,0,1179.68,1189.37,0.0,0.0,False,2008,0.0
2008-08-07,0.0,0.0,0,1178.99,1169.07,0.0,0.0,False,2008,0.0
2008-08-08,8.644000000000018,9.230000000000018,1,1166.3,1194.68,0.00741147217696992,0.007913915802109251,False,2008,432.2000000000009
2008-08-11,0.0,0.0,0,1193.06,1204.13,0.0,0.0,False,2008,0.0
2008-08-12,0.0,0.0,0,1200.67,1190.99,0.0,0.0,False,2008,0.0
2008-08-13,0.0,0.0,0,1186.37,1186.83,0.0,0.0,False,2008,0.0
2008-08-14,0.0,0.0,0,1177.61,1193.06,0.0,0.0,False,2008,0.0
2008-08-15,0.0,0.0,0,1196.52,1198.14,0.0,0.0,False,2008,0.0
2008-08-18,0.11399999999981814,0.6999999999998181,1,1201.83,1181.07,9.485534559781179e-05,0.000582445104548745,False,2008,5.699999999990907
2008-08-19,0.0,0.0,0,1173.22,1169.76,0.0,0.0,False,2008,0.0
2008-08-20,0.0,0.0,0,1172.76,1176.22,0.0,0.0,False,2008,0.0
2008-08-21,0.0,0.0,0,1167.0,1178.3,0.0,0.0,False,2008,0.0
2008-08-22,0.0,0.0,0,1184.76,1192.6,0.0,0.0,False,2008,0.0
2008-08-25,-0.8160000000000182,-0.2300000000000182,1,1185.68,1169.99,-0.0006882126712097852,-0.0001939815127184554,False,2008,-40.80000000000091
2008-08-26,0.0,0.0,0,1169.07,1173.22,0.0,0.0,False,2008,0.0
2008-08-27,0.0,0.0,0,1173.69,1182.22,0.0,0.0,False,2008,0.0
2008-08-28,0.0,0.0,0,1188.91,1199.06,0.0,0.0,False,2008,0.0
2008-08-29,0.0,0.0,0,1193.29,1184.3,0.0,0.0,False,2008,0.0
2008-09-01,0.0,0.0,0,1181.99,1183.6,0.0,0.0,True,2008,0.0
2008-09-02,0.0,0.0,0,1196.52,1178.53,0.0,0.0,False,2008,0.0
2008-09-03,0.0,0.0,0,1176.45,1176.91,0.0,0.0,False,2008,0.0
2008-09-04,15.103999999999827,15.689999999999827,1,1167.46,1141.16,0.012937488222294406,0.013439432614393492,False,2008,755.1999999999913
2008-09-05,0.0,0.0,0,1133.55,1146.47,0.0,0.0,False,2008,0.0
2008-09-08,0.0,0.0,0,1178.07,1170.69,0.0,0.0,False,2008,0.0
2008-09-09,30.78400000000012,31.37000000000012,1,1169.07,1130.32,0.026332041708366585,0.026833294841198663,False,2008,1539.200000000006
2008-09-10,0.0,0.0,0,1138.85,1135.85,0.0,0.0,False,2008,0.0
2008-09-11,0.0,0.0,0,1122.47,1154.31,0.0,0.0,False,2008,0.0
2008-09-12,0.0,0.0,0,1142.54,1155.92,0.0,0.0,False,2008,0.0
2008-09-15,0.0,0.0,0,1140.58,1127.42,0.0,0.0,False,2008,0.0
2008-09-16,0.0,0.0,0,1097.36,1142.22,0.0,0.0,False,2008,0.0
2008-09-17,9.754000000000145,10.340000000000146,1,1120.38,1089.37,0.008705974758564187,0.009229011585355098,False,2008,487.70000000000726
2008-09-18,0.0,0.0,0,1106.28,1133.06,0.0,0.0,False,2008,0.0
2008-09-19,0.0,0.0,0,1191.31,1177.69,0.0,0.0,False,2008,0.0
2008-09-22,0.0,0.0,0,1171.81,1135.17,0.0,0.0,False,2008,0.0
2008-09-23,0.0,0.0,0,1137.52,1117.09,0.0,0.0,False,2008,0.0
2008-09-24,0.0,0.0,0,1120.85,1118.97,0.0,0.0,False,2008,0.0
2008-09-25,0.0,0.0,0,1126.25,1142.69,0.0,0.0,False,2008,0.0
2008-09-26,0.0,0.0,0,1120.85,1145.51,0.0,0.0,False,2008,0.0
2008-09-29,15.62200000000011,17.38000000000011,3,1124.6,1062.83,0.013891161301796294,0.015454383780899974,False,2008,781.1000000000055
2008-09-30,0.0,0.0,0,1070.82,1103.0,0.0,0.0,False,2008,0.0
2008-10-01,0.0,0.0,0,1086.79,1094.77,0.0,0.0,False,2008,0.0
2008-10-02,0.0,0.0,0,1084.2,1050.85,0.0,0.0,False,2008,0.0
2008-10-03,0.0,0.0,0,1065.65,1038.87,0.0,0.0,False,2008,0.0
2008-10-06,-4.6919999999999815,-3.519999999999982,2,1011.63,1002.94,-0.0046380593695323205,-0.0034795330308511827,False,2008,-234.59999999999908
2008-10-07,19.028000000000045,20.200000000000045,2,1008.57,940.22,0.01886631567466814,0.020028356980675652,False,2008,951.4000000000023
2008-10-08,-13.276000000000055,-12.690000000000055,1,919.55,928.24,-0.014437496601598668,-0.013800228372573602,False,2008,-663.8000000000028
2008-10-09,0.0,0.0,0,940.46,865.06,0.0,0.0,False,2008,0.0
2008-10-10,0.0,0.0,0,817.85,852.38,0.0,0.0,False,2008,0.0
2008-10-13,0.5839999999999591,1.169999999999959,1,885.5,951.5,0.0006595143986447873,0.0013212874082438838,False,2008,29.199999999997956
2008-10-14,0.0,0.0,0,988.14,941.63,0.0,0.0,False,2008,0.0
2008-10-15,0.0,0.0,0,919.55,853.32,0.0,0.0,False,2008,0.0
2008-10-16,-17.965999999999994,-17.379999999999995,1,859.89,889.02,-0.020893370082219812,-0.02021188756701438,False,2008,-898.2999999999997
2008-10-17,0.0,0.0,0,865.53,884.32,0.0,0.0,False,2008,0.0
2008-10-20,0.0,0.0,0,895.36,925.9,0.0,0.0,False,2008,0.0
2008-10-21,0.0,0.0,0,910.86,896.07,0.0,0.0,False,2008,0.0
2008-10-22,0.0,0.0,0,873.75,845.1,0.0,0.0,False,2008,0.0
2008-10-23,0.0,0.0,0,845.8,854.49,0.0,0.0,False,2008,0.0
2008-10-24,0.0,0.0,0,803.29,820.9,0.0,0.0,False,2008,0.0
2008-10-27,0.0,0.0,0,805.4,794.83,0.0,0.0,False,2008,0.0
2008-10-28,0.0,0.0,0,818.79,883.38,0.0,0.0,False,2008,0.0
2008-10-29,0.0,0.0,0,879.86,865.06,0.0,0.0,False,2008,0.0
2008-10-30,0.0,0.0,0,897.95,895.36,0.0,0.0,False,2008,0.0
2008-10-31,0.0,0.0,0,891.6,912.27,0.0,0.0,False,2008,0.0
2008-11-03,0.0,0.0,0,906.87,906.64,0.0,0.0,False,2008,0.0
2008-11-04,0.0,0.0,0,928.24,941.16,0.0,0.0,False,2008,0.0
2008-11-05,0.0,0.0,0,928.48,893.72,0.0,0.0,False,2008,0.0
2008-11-06,-8.691999999999982,-7.519999999999983,2,884.09,848.39,-0.009831578232985309,-0.00850592134284969,False,2008,-434.5999999999991
2008-11-07,0.0,0.0,0,857.08,872.81,0.0,0.0,False,2008,0.0
2008-11-10,0.0,0.0,0,891.37,863.18,0.0,0.0,False,2008,0.0
2008-11-11,-1.5259999999999407,-0.9399999999999408,1,849.33,842.75,-0.0017967103481567126,-0.0011067547360860215,False,2008,-76.29999999999704
2008-11-12,0.0,0.0,0,825.37,800.94,0.0,0.0,False,2008,0.0
2008-11-13,-18.90600000000005,-18.32000000000005,1,805.4,856.61,-0.02347405016141054,-0.022746461385646947,False,2008,-945.3000000000025
2008-11-14,0.0,0.0,0,836.41,818.32,0.0,0.0,False,2008,0.0
2008-11-17,0.0,0.0,0,807.99,798.12,0.0,0.0,False,2008,0.0
2008-11-18,-7.15600000000005,-6.57000000000005,1,796.24,806.11,-0.008987240028132285,-0.008251281020797812,False,2008,-357.8000000000025
2008-11-19,-7.380000000000045,-4.4500000000000455,5,803.29,757.96,-0.009187217567752674,-0.0055397179100947925,False,2008,-369.0000000000023
2008-11-20,-2.225999999999986,-1.6399999999999864,1,748.56,707.22,-0.002973709522282765,-0.0021908731431014034,False,2008,-111.29999999999932
2008-11-21,0.0,0.0,0,723.43,750.91,0.0,0.0,False,2008,0.0
2008-11-24,-7.398000000000214,-5.640000000000214,3,765.47,793.89,-0.009664650476178314,-0.007368022260833493,False,2008,-369.90000000001066
2008-11-25,0.0,0.0,0,816.21,804.7,0.0,0.0,False,2008,0.0
2008-11-26,0.0,0.0,0,787.55,832.88,0.0,0.0,False,2008,0.0
2008-11-27,0.0,0.0,0,829.83,835.47,0.0,0.0,True,2008,0.0
2008-11-28,0.0,0.0,0,828.19,840.63,0.0,0.0,True,2008,0.0
2008-12-01,31.477999999999977,32.64999999999998,2,817.62,766.41,0.03849954746703845,0.03993297619921232,False,2008,1573.8999999999987
2008-12-02,0.0,0.0,0,779.57,798.12,0.0,0.0,False,2008,0.0
2008-12-03,0.0,0.0,0,778.86,817.38,0.0,0.0,False,2008,0.0
2008-12-04,0.0,0.0,0,803.76,792.48,0.0,0.0,False,2008,0.0
2008-12-05,0.0,0.0,0,780.98,822.78,0.0,0.0,False,2008,0.0
2008-12-08,0.0,0.0,0,844.39,852.61,0.0,0.0,False,2008,0.0
2008-12-09,0.0,0.0,0,844.39,835.0,0.0,0.0,False,2008,0.0
2008-12-10,0.0,0.0,0,843.45,843.69,0.0,0.0,False,2008,0.0
2008-12-11,0.0,0.0,0,836.17,821.37,0.0,0.0,False,2008,0.0
2008-12-12,0.0,0.0,0,798.59,826.07,0.0,0.0,False,2008,0.0
2008-12-15,0.0,0.0,0,832.89,818.29,0.0,0.0,False,2008,0.0
2008-12-16,0.0,0.0,0,826.06,859.49,0.0,0.0,False,2008,0.0
2008-12-17,0.0,0.0,0,849.6,851.01,0.0,0.0,False,2008,0.0
2008-12-18,0.0,0.0,0,854.31,831.47,0.0,0.0,False,2008,0.0
2008-12-19,0.0,0.0,0,837.83,831.0,0.0,0.0,False,2008,0.0
2008-12-22,0.0,0.0,0,832.41,816.88,0.0,0.0,False,2008,0.0
2008-12-23,0.0,0.0,0,822.29,809.11,0.0,0.0,False,2008,0.0
2008-12-24,0.0,0.0,0,811.93,814.29,0.0,0.0,True,2008,0.0
2008-12-26,0.0,0.0,0,819.47,818.29,0.0,0.0,False,2008,0.0
2008-12-29,0.0,0.0,0,819.0,815.7,0.0,0.0,False,2008,0.0
2008-12-30,0.0,0.0,0,821.59,834.77,0.0,0.0,False,2008,0.0
2008-12-31,0.0,0.0,0,836.65,847.72,0.0,0.0,False,2008,0.0
2009-01-02,0.0,0.0,0,849.6,873.61,0.0,0.0,False,2009,0.0
2009-01-05,0.0,0.0,0,870.32,871.49,0.0,0.0,False,2009,0.0
2009-01-06,0.0,0.0,0,879.5,877.38,0.0,0.0,False,2009,0.0
2009-01-07,0.0,0.0,0,863.72,851.48,0.0,0.0,False,2009,0.0
2009-01-08,0.0,0.0,0,846.07,854.54,0.0,0.0,False,2009,0.0
2009-01-09,2.127999999999955,3.2999999999999545,2,855.49,835.24,0.002487463325111871,0.003857438427100205,False,2009,106.39999999999775
2009-01-12,-1.5259999999999407,-0.9399999999999408,1,832.89,815.23,-0.001832174716949346,-0.001128600415420933,False,2009,-76.29999999999704
2009-01-13,0.0,0.0,0,813.11,816.41,0.0,0.0,False,2009,0.0
2009-01-14,-3.405999999999936,-2.8199999999999363,1,801.81,790.28,-0.004247889150796244,-0.003517042690911733,False,2009,-170.2999999999968
2009-01-15,-21.76599999999995,-21.17999999999995,1,787.92,791.92,-0.027624631942329107,-0.02688090161437703,False,2009,-1088.2999999999975
2009-01-16,0.0,0.0,0,804.87,796.4,0.0,0.0,False,2009,0.0
2009-01-19,0.0,0.0,0,794.28,790.98,0.0,0.0,True,2009,0.0
2009-01-20,12.007999999999836,13.179999999999836,2,789.57,755.2,0.015208277923426466,0.016692630165786232,False,2009,600.3999999999918
2009-01-21,0.0,0.0,0,767.68,787.92,0.0,0.0,False,2009,0.0
2009-01-22,0.0,0.0,0,772.15,775.68,0.0,0.0,False,2009,0.0
2009-01-23,0.0,0.0,0,757.79,778.74,0.0,0.0,False,2009,0.0
2009-01-26,-1.7660000000000635,-1.1800000000000637,1,783.45,784.39,-0.0022541323632651266,-0.001506158657221346,False,2009,-88.30000000000318
2009-01-27,0.0,0.0,0,788.39,792.39,0.0,0.0,False,2009,0.0
2009-01-28,0.0,0.0,0,809.58,819.23,0.0,0.0,False,2009,0.0
2009-01-29,0.0,0.0,0,806.99,792.16,0.0,0.0,False,2009,0.0
2009-01-30,0.0,0.0,0,796.16,774.5,0.0,0.0,False,2009,0.0
2009-02-02,0.0,0.0,0,763.91,773.8,0.0,0.0,False,2009,0.0
2009-02-03,0.0,0.0,0,778.27,785.33,0.0,0.0,False,2009,0.0
2009-02-04,0.0,0.0,0,789.81,780.15,0.0,0.0,False,2009,0.0
2009-02-05,0.0,0.0,0,774.5,792.87,0.0,0.0,False,2009,0.0
2009-02-06,-2.0060000000000726,-1.4200000000000728,1,794.98,814.52,-0.0025233339203502886,-0.0017862084580745085,False,2009,-100.30000000000364
2009-02-09,0.0,0.0,0,814.52,816.64,0.0,0.0,False,2009,0.0
2009-02-10,10.713999999999954,11.299999999999955,1,808.17,776.86,0.013257111746290948,0.013982206713933893,False,2009,535.6999999999977
2009-02-11,0.0,0.0,0,781.33,783.68,0.0,0.0,False,2009,0.0
2009-02-12,0.0,0.0,0,769.32,783.68,0.0,0.0,False,2009,0.0
2009-02-13,0.0,0.0,0,782.51,775.21,0.0,0.0,False,2009,0.0
2009-02-16,0.0,0.0,0,768.38,761.56,0.0,0.0,True,2009,0.0
2009-02-17,0.0,0.0,0,750.26,741.31,0.0,0.0,False,2009,0.0
2009-02-18,0.0,0.0,0,746.73,739.66,0.0,0.0,False,2009,0.0
2009-02-19,0.0,0.0,0,747.43,732.84,0.0,0.0,False,2009,0.0
2009-02-20,0.0,0.0,0,718.0,724.6,0.0,0.0,False,2009,0.0
2009-02-23,-2.475999999999986,-1.8899999999999864,1,732.36,699.41,-0.0033808509476213693,-0.002580698017368489,False,2009,-123.79999999999932
2009-02-24,0.0,0.0,0,704.35,726.01,0.0,0.0,False,2009,0.0
2009-02-25,-6.235999999999978,-5.649999999999977,1,721.77,719.18,-0.008639871427185915,-0.007827978441885888,False,2009,-311.7999999999989
2009-02-26,0.0,0.0,0,728.36,707.88,0.0,0.0,False,2009,0.0
2009-02-27,0.0,0.0,0,692.58,691.64,0.0,0.0,False,2009,0.0
2009-03-02,0.0,0.0,0,677.98,659.86,0.0,0.0,False,2009,0.0
2009-03-03,0.0,0.0,0,669.51,654.68,0.0,0.0,False,2009,0.0
2009-03-04,0.0,0.0,0,665.98,670.92,0.0,0.0,False,2009,0.0
2009-03-05,0.0,0.0,0,654.91,642.67,0.0,0.0,False,2009,0.0
2009-03-06,0.0,0.0,0,648.56,643.38,0.0,0.0,False,2009,0.0
2009-03-09,0.0,0.0,0,634.9,635.85,0.0,0.0,False,2009,0.0
