day,nr4_prior,nr7_prior,prev_day_ret,saty_comp_1h,comp_run_1h,rr6_60,phase_zone_1h,vix_open,vix_close,vix_prev_close,rvol14
2008-02-12,False,False,0.005630831643002,1.0,4.0,1.3190022165148003,neutral_up,26.559999465942383,26.32999992370605,27.600000381469727,0.024435798806225602
2008-02-13,False,False,0.0078422513393145,1.0,2.0,1.179655569916516,neutral_up,25.670000076293945,24.8799991607666,26.32999992370605,0.021896663756473585
2008-02-14,True,True,0.0126004675141695,1.0,3.0,0.83723586521987,neutral,24.63999938964844,25.540000915527344,24.8799991607666,0.02183245266275442
2008-02-15,False,False,-0.0124436714364771,1.0,3.0,1.1350568935708176,accumulation,25.57999992370605,25.020000457763672,25.540000915527344,0.020745338970144467
2008-02-18,True,True,0.0003762528419097,0.0,0.0,0.9268142410773036,neutral_up,,,25.020000457763672,0.019655460498767967
2008-02-19,True,True,0.0133319462560916,1.0,1.0,1.351832412943265,neutral_up,25.38999938964844,25.59000015258789,,0.019782696684227098
2008-02-20,False,False,-0.0135277069233744,1.0,2.0,1.6569805549486505,accumulation,25.600000381469727,24.399999618530277,25.59000015258789,0.019194627485078792
2008-02-21,False,False,0.0079653527170255,1.0,1.0,0.8720292504570337,neutral_up,24.420000076293945,25.1200008392334,24.399999618530277,0.01787122372681225
2008-02-22,False,False,-0.0121276139495357,1.0,3.0,1.1087729482621096,neutral,24.989999771118164,24.059999465942383,25.1200008392334,0.01826355563814362
2008-02-25,False,False,0.0091169282222796,0.0,0.0,0.7555489680216297,neutral,24.059999465942383,23.030000686645508,24.059999465942383,0.018977031255398034
2008-02-26,False,False,0.0117991045109067,0.0,0.0,0.9099610309701216,neutral,23.440000534057617,21.899999618530277,23.030000686645508,0.018151987259892647
2008-02-27,True,False,0.007291395995244,1.0,3.0,0.995194543481614,neutral,21.899999618530277,22.690000534057617,21.899999618530277,0.0178977537337176
2008-02-28,True,True,-0.0016337697869844,1.0,1.0,1.078722142191337,neutral_down,22.690000534057617,23.530000686645508,22.690000534057617,0.017148887794305113
2008-02-29,True,True,-0.008511071439757,0.0,0.0,1.3127159072215746,neutral_down,23.540000915527344,26.540000915527344,23.530000686645508,0.016843971472503962
2008-03-03,False,False,-0.025949821920729,0.0,0.0,1.0562352677068216,neutral,27.540000915527344,26.280000686645508,26.540000915527344,0.01794889491883735
2008-03-04,False,False,-0.0003729437422472,1.0,23.0,1.1609907120743013,neutral_down,27.190000534057617,25.520000457763672,26.280000686645508,0.017496673795026948
2008-03-05,False,False,-0.003941701744568,0.0,0.0,0.867748198361246,neutral_up,25.520000457763672,24.600000381469727,25.520000457763672,0.017745338019726258
2008-03-06,False,False,0.0054636799635212,0.0,0.0,0.9392391802527346,neutral_down,25.450000762939453,27.549999237060547,24.600000381469727,0.01787948842512291
2008-03-07,False,False,-0.0215577978976692,1.0,2.0,1.7525164759500238,neutral_down,28.520000457763672,27.489999771118164,27.549999237060547,0.01887454689460762
2008-03-10,False,False,-0.0086161231584175,1.0,2.0,0.962902259904816,neutral,28.1299991607666,29.3799991607666,27.489999771118164,0.019675194454692436
2008-03-11,True,False,-0.0144933586020921,0.0,0.0,1.371600495545982,neutral_up,27.25,26.36000061035156,29.3799991607666,0.019760759603622162
2008-03-12,False,False,0.0354870682717314,0.0,0.0,0.9656268627061172,neutral_up,26.38999938964844,27.21999931335449,26.36000061035156,0.02076650503502365
2008-03-13,False,False,-0.0085165913999606,0.0,0.0,0.9817141353680128,neutral_down,27.21999931335449,27.290000915527344,27.21999931335449,0.02060400298117485
2008-03-14,False,False,0.0049591141256364,1.0,2.0,1.30074336932914,neutral_up,27.309999465942383,31.15999984741211,27.290000915527344,0.02124915443974926
2008-03-17,False,False,-0.020691014188124,0.0,0.0,1.043157030608656,neutral_down,35.13999938964844,32.2400016784668,31.15999984741211,0.0225503231954706
2008-03-18,False,False,-0.0110419880609028,0.0,0.0,0.550324056423939,neutral_up,32.2400016784668,25.790000915527344,32.2400016784668,0.023090209497275905
2008-03-19,False,False,0.0431011826544023,0.0,0.0,1.0170440091579798,neutral_up,25.780000686645508,29.84000015258789,25.790000915527344,0.02516233117553035
2008-03-20,False,False,-0.023293427287283,0.0,0.0,1.0129055174046944,neutral,29.84000015258789,26.6200008392334,29.84000015258789,0.026772319220900464
2008-03-24,False,False,0.023848951095504,0.0,0.0,0.6799607714939474,neutral_up,26.63999938964844,25.729999542236328,26.6200008392334,0.026466233174936533
2008-03-25,True,True,0.0154016206243547,1.0,4.0,0.9996162032029694,neutral,25.75,25.71999931335449,25.729999542236328,0.027233290925847524
2008-03-26,True,True,0.0016648790561417,1.0,5.0,0.9826589595375796,neutral,25.75,26.07999992370605,25.71999931335449,0.026796678580271037
2008-03-27,True,True,-0.008861932844289,1.0,2.0,1.0848640410684172,neutral_up,25.549999237060547,25.8799991607666,26.07999992370605,0.026336419228445873
2008-03-28,False,False,-0.010626204316593,1.0,4.0,0.896106887813874,neutral,25.809999465942383,25.709999084472656,25.8799991607666,0.02582344608053169
2008-03-31,False,False,-0.0077170680030965,0.0,0.0,0.9281927335100644,neutral_down,25.709999084472656,25.61000061035156,25.709999084472656,0.025304200035519704
2008-04-01,False,False,0.0039829840352143,0.0,0.0,1.364941350176359,distribution,25.61000061035156,22.68000030517578,25.61000061035156,0.024906563688435985
2008-04-02,False,False,0.0376187087433437,0.0,0.0,0.9371831785555016,distribution,22.63999938964844,23.43000030517578,22.68000030517578,0.02500687932495514
2008-04-03,True,False,-0.0016397061142118,1.0,9.0,1.1647468929978868,neutral_down,23.84000015258789,23.209999084472656,23.43000030517578,0.024460726289867677
2008-04-04,False,False,0.0005448343387763,1.0,3.0,1.408398517908591,neutral_up,23.0,22.450000762939453,23.209999084472656,0.023173521477363516
2008-04-07,False,False,0.0016415048179743,0.0,0.0,0.7103779143169768,neutral_up,22.450000762939453,22.420000076293945,22.450000762939453,0.021325703669993815
2008-04-08,False,False,0.0003703090899063,0.0,0.0,0.8086882376699851,neutral_down,22.420000076293945,22.36000061035156,22.420000076293945,0.020481544326938883
2008-04-09,True,True,-0.0043711801398776,1.0,23.0,0.9961613193687356,neutral,22.36000061035156,22.809999465942383,22.36000061035156,0.018091037539517317
2008-04-10,False,False,-0.0080450586569419,1.0,5.0,1.1239029914126657,neutral_down,22.799999237060547,21.979999542236328,22.809999465942383,0.016659139366844995
2008-04-11,False,False,0.0036843280487415,0.0,0.0,1.4048121570282952,accumulation,23.030000686645508,23.459999084472656,21.979999542236328,0.015618081129850374
2008-04-14,False,False,-0.0196491283827806,0.0,0.0,1.124967967882464,neutral_down,23.459999084472656,23.81999969482422,23.459999084472656,0.015598370180032023
2008-04-15,True,False,-0.003744377355432,1.0,24.0,1.2779909001695104,neutral,23.84000015258789,22.780000686645508,23.81999969482422,0.015226049168061554
2008-04-16,False,False,0.005645810792122,0.0,0.0,1.1100836839428545,neutral_up,22.030000686645508,20.530000686645508,22.780000686645508,0.015095483230576719
2008-04-17,False,False,0.0201833081210511,0.0,0.0,1.098975799873102,neutral,21.1299991607666,20.3700008392334,20.530000686645508,0.015522538892795909
2008-04-18,False,False,0.0018396346105051,0.0,0.0,1.427452064896759,extended_up,20.3700008392334,20.1299991607666,20.3700008392334,0.014902409746247503
2008-04-21,False,False,0.0186554169568795,1.0,6.0,0.9183871280410956,neutral,20.149999618530277,20.5,20.1299991607666,0.015599533797422682
2008-04-22,True,False,-0.0016161490586708,1.0,10.0,1.1168872085696215,neutral,20.46999931335449,20.8700008392334,20.5,0.013587866824148373
2008-04-23,False,False,-0.0080938261228238,0.0,0.0,1.1479700854700845,neutral_down,20.6299991607666,20.26000022888184,20.8700008392334,0.013699372620246808
2008-04-24,False,False,0.0019928914972577,1.0,8.0,1.3433689863110234,neutral,20.26000022888184,20.059999465942383,20.26000022888184,0.013667108724398063
2008-04-25,False,False,0.0059746137643199,0.0,0.0,0.7344116361324261,neutral_up,19.600000381469727,19.59000015258789,20.059999465942383,0.014091797922176786
2008-04-28,False,False,0.0068342803767416,0.0,0.0,0.7915819681932382,neutral_up,20.13999938964844,19.63999938964844,19.59000015258789,0.014150617718341547
2008-04-29,True,True,-0.0010746204038718,1.0,24.0,0.7206010119078041,neutral,19.86000061035156,20.239999771118164,19.63999938964844,0.01401020141744953
2008-04-30,False,False,-0.0042876270228853,1.0,48.0,1.241826443533208,neutral,20.239999771118164,20.790000915527344,20.239999771118164,0.013560586236281017
2008-05-01,False,False,-0.0050289534025106,0.0,0.0,0.8921279491833162,neutral,20.780000686645508,18.8799991607666,20.790000915527344,0.0138025210673124
2008-05-02,False,False,0.0184129116930193,1.0,1.0,1.2226084328245437,distribution,18.8700008392334,18.18000030517578,18.8799991607666,0.013641122596023524
2008-05-05,False,False,0.0024776588808346,1.0,3.0,0.6269005847953266,neutral,18.68000030517578,18.899999618530277,18.18000030517578,0.014013092530673983
2008-05-06,True,False,-0.0045987389813909,0.0,0.0,0.9349252553159928,accumulation,18.899999618530277,18.209999084472656,18.899999618530277,0.013874985521989885
2008-05-07,False,False,0.0081791416513565,1.0,2.0,0.9403063919704128,neutral_up,18.479999542236328,19.729999542236328,18.209999084472656,0.013562522077897215
2008-05-08,False,False,-0.0188561276696327,0.0,0.0,0.8615368241804969,neutral_down,19.729999542236328,19.399999618530277,19.729999542236328,0.0144748286703904
2008-05-09,False,False,0.0041265795240832,0.0,0.0,0.946921650892776,neutral_down,19.979999542236328,19.40999984741211,19.399999618530277,0.013561861470531492
2008-05-12,True,True,-0.0066171861093267,1.0,3.0,0.7227162489894848,neutral,19.170000076293945,17.790000915527344,19.40999984741211,0.013691052125485685
2008-05-13,False,False,0.0113436277794225,1.0,2.0,1.5037338764426282,neutral_up,17.790000915527344,17.979999542236328,17.790000915527344,0.013634421168704672
2008-05-14,False,False,-0.0005315461058468,1.0,26.0,1.3924930491195486,neutral_up,17.979999542236328,17.65999984741211,17.979999542236328,0.013353070866060315
2008-05-15,False,False,0.0037382169090727,0.0,0.0,0.874777720415308,neutral_up,17.649999618530273,16.299999237060547,17.65999984741211,0.012865220565956736
2008-05-16,False,False,0.0113571790579454,0.0,0.0,0.9851211903047836,distribution,16.299999237060547,16.469999313354492,16.299999237060547,0.01274638795616359
2008-05-19,False,False,0.0001746327018716,1.0,1.0,0.7048070412999354,neutral,16.469999313354492,17.010000228881836,16.469999313354492,0.012950394970241034
2008-05-20,False,False,0.0014044090853881,0.0,0.0,0.8832246591582548,neutral_down,17.020000457763672,17.579999923706055,17.010000228881836,0.01333684493686002
2008-05-21,False,False,-0.0084070561658063,1.0,3.0,1.2644535621037003,neutral,17.639999389648438,18.59000015258789,17.579999923706055,0.013059201117430568
2008-05-22,False,False,-0.0171401486193083,0.0,0.0,1.108647450110854,neutral_down,18.920000076293945,18.049999237060547,18.59000015258789,0.013233720122422766
2008-05-23,True,True,0.002154602448624,0.0,0.0,0.9121029039173552,neutral_down,18.57999992370605,19.549999237060547,18.049999237060547,0.012798261141662135
2008-05-26,False,False,-0.0125505475826419,1.0,3.0,0.6801411613731427,neutral,,,19.549999237060547,0.013265901376127431
2008-05-27,True,True,-0.0010925783276478,1.0,21.0,1.144733453515333,neutral_down,20.780000686645508,19.63999938964844,,0.012150429749358631
2008-05-28,False,False,0.0076406757788216,1.0,1.0,1.4647055203397223,neutral_up,19.63999938964844,19.06999969482422,19.63999938964844,0.011384819229657395
2008-05-29,False,False,0.0045137207740484,1.0,1.0,1.088038987180863,neutral,19.07999992370605,18.13999938964844,19.06999969482422,0.011388526272004021
2008-05-30,False,False,0.004664469183407,1.0,4.0,0.821008622942229,neutral_up,18.13999938964844,17.829999923706055,18.13999938964844,0.011626276126540967
2008-06-02,True,False,0.000177974495481,0.0,0.0,0.8333333333333187,neutral_down,17.829999923706055,19.82999992370605,17.829999923706055,0.011042883978144073
2008-06-03,False,False,-0.0092917101852926,1.0,4.0,1.410621147463271,neutral,19.799999237060547,20.239999771118164,19.82999992370605,0.01151485064398253
2008-06-04,False,False,-0.0055992003373577,1.0,1.0,0.990446682158548,neutral_down,20.63999938964844,20.799999237060547,20.239999771118164,0.011859220883498525
2008-06-05,False,False,0.0,1.0,5.0,1.0507294873511033,neutral,20.540000915527344,18.6299991607666,20.799999237060547,0.01182553602816684
2008-06-06,False,False,0.0188790375146266,1.0,1.0,1.5351016879748791,neutral,18.6299991607666,23.559999465942383,18.6299991607666,0.01258700696937898
2008-06-09,False,False,-0.0309925158585181,0.0,0.0,1.122331980949035,neutral_down,23.559999465942383,23.1200008392334,23.559999465942383,0.013934968310419748
2008-06-10,False,False,0.001837416481069,1.0,1.0,1.2444007858546078,neutral_down,24.3700008392334,23.18000030517578,23.1200008392334,0.014127637672189169
2008-06-11,True,True,-0.0036680931473349,1.0,25.0,0.7215580245870477,neutral,23.440000534057617,24.1200008392334,23.18000030517578,0.013364369505292796
2008-06-12,False,False,-0.0163918749850585,1.0,2.0,1.0148546824542424,neutral,23.61000061035156,23.32999992370605,24.1200008392334,0.01409402624852536
2008-06-13,False,False,0.0037429515846783,1.0,20.0,1.2549707102236398,neutral,23.020000457763672,21.21999931335449,23.32999992370605,0.014229263571537207
2008-06-16,False,False,0.0147384054110772,1.0,2.0,0.9502776375567868,neutral,21.21999931335449,20.950000762939453,21.21999931335449,0.015137160315382536
2008-06-17,True,True,-0.0001909004136175,0.0,0.0,0.697131878688065,distribution,20.959999084472656,21.1299991607666,20.950000762939453,0.01516303928742801
2008-06-18,False,False,-0.0069771512219959,0.0,0.0,1.1336118014064436,accumulation,21.670000076293945,22.239999771118164,21.1299991607666,0.015341415013486326
2008-06-19,True,True,-0.0090531089016896,1.0,6.0,1.1340362972726437,neutral,22.239999771118164,21.57999992370605,22.239999771118164,0.015356043628088342
2008-06-20,False,False,0.0029832887322234,0.0,0.0,0.8794425087108024,neutral_down,21.57999992370605,22.8700008392334,21.57999992370605,0.015928364725779406
2008-06-23,False,False,-0.0189669348208095,1.0,2.0,1.0209822457920252,neutral,22.88999938964844,22.63999938964844,22.8700008392334,0.01644254460944757
2008-06-24,True,True,0.0007641428043219,0.0,0.0,1.2534932168080786,neutral_down,22.690000534057617,22.420000076293945,22.63999938964844,0.015686304589651517
2008-06-25,False,False,-0.0030378167129181,1.0,1.0,0.7552189930413394,neutral_up,22.420000076293945,21.13999938964844,22.420000076293945,0.01603977763446025
2008-06-26,False,False,0.0055094376914714,0.0,0.0,1.1939195120824322,accumulation,22.229999542236328,23.93000030517578,21.13999938964844,0.015801198004601346
2008-06-27,False,False,-0.0292799986895665,1.0,1.0,1.4383016364440468,neutral_down,23.75,23.440000534057617,23.93000030517578,0.015672174429435467
2008-06-30,True,False,-0.0029192892458784,1.0,24.0,1.2560266001662337,neutral,24.25,23.950000762939453,23.440000534057617,0.015588691410339835
2008-07-01,True,False,0.0,0.0,0.0,1.2167345960201363,accumulation,25.13999938964844,23.649999618530277,23.950000762939453,0.01568128347627899
2008-07-02,False,False,0.0039009612780935,0.0,0.0,0.99537832779497,neutral_up,23.399999618530277,25.920000076293945,23.649999618530277,0.015893697566028705
2008-07-03,False,False,-0.0184681001711101,0.0,0.0,1.1249175280404795,neutral,25.920000076293945,24.780000686645508,25.920000076293945,0.01647707102638609
2008-07-04,False,False,0.0027738179070126,1.0,22.0,0.7367398956183924,neutral_down,,,24.780000686645508,0.016598973775145662
2008-07-07,True,True,-0.0069196447687315,1.0,7.0,0.986262312078796,neutral,25.479999542236328,25.780000686645508,,0.016311297261208006
2008-07-08,False,False,-0.0035787894205809,1.0,1.0,1.551918735891653,neutral,25.71999931335449,23.149999618530277,25.780000686645508,0.017380045869500278
2008-07-09,False,False,0.0179668703373547,0.0,0.0,0.8028812368236098,neutral_up,23.15999984741211,25.229999542236328,23.149999618530277,0.018214802816504172
2008-07-10,False,False,-0.0229463875805546,0.0,0.0,1.2679286494357576,neutral_down,25.21999931335449,25.59000015258789,25.229999542236328,0.0192346909055563
2008-07-11,True,False,0.0074310625375251,0.0,0.0,1.139724544008653,neutral_down,25.559999465942383,27.489999771118164,25.59000015258789,0.018888867674973404
2008-07-14,False,False,-0.0109607262236887,0.0,0.0,0.6970100404948155,neutral_up,27.489999771118164,28.479999542236328,27.489999771118164,0.020287469040582408
2008-07-15,False,False,-0.0096674468159428,0.0,0.0,0.8373103192067031,neutral_down,28.46999931335449,28.540000915527344,28.479999542236328,0.020868689935969513
2008-07-16,False,False,-0.0111903775098985,0.0,0.0,1.2309392265193346,neutral_down,28.190000534057617,25.100000381469727,28.540000915527344,0.02175208895413674
2008-07-17,False,False,0.0244800770520459,0.0,0.0,1.0002870721827029,distribution,24.57999992370605,25.01000022888184,25.100000381469727,0.02156391219132186
2008-07-18,True,False,0.0116472400915763,0.0,0.0,1.1662867149040332,distribution,25.01000022888184,24.049999237060547,25.01000022888184,0.021793747359666778
2008-07-21,True,True,-0.0001979090478854,1.0,7.0,0.9034279532992626,neutral_up,24.049999237060547,23.049999237060547,24.049999237060547,0.021511551296312766
2008-07-22,False,False,0.0003958964472596,0.0,0.0,0.9377652682839532,neutral,24.020000457763672,21.18000030517578,23.049999237060547,0.020846389306782318
2008-07-23,False,False,0.0134981675527794,0.0,0.0,0.911370431092672,distribution,21.229999542236328,21.309999465942383,21.18000030517578,0.020700287869854592
2008-07-24,False,False,0.0041084146103373,1.0,22.0,1.0193498823642386,neutral,21.309999465942383,23.440000534057617,21.309999465942383,0.020392777192630263
2008-07-25,False,False,-0.0222333059996112,0.0,0.0,1.1951094311446917,neutral,23.450000762939453,22.90999984741211,23.440000534057617,0.021747197104965844
2008-07-28,True,True,0.0021960730064587,1.0,23.0,1.0101924176033543,neutral,22.90999984741211,24.229999542236328,22.90999984741211,0.02044754306951866
2008-07-29,False,False,-0.0171159901652073,1.0,2.0,1.0920861284420962,neutral,24.200000762939453,22.030000686645508,24.229999542236328,0.020202023179360862
2008-07-30,False,False,0.0222766411248915,0.0,0.0,1.0805878871572403,distribution,22.030000686645508,21.209999084472656,22.030000686645508,0.019822890750955027
2008-07-31,False,False,0.0168370982836634,0.0,0.0,1.37153571755237,neutral,22.32999992370605,22.940000534057617,21.209999084472656,0.019781280947859407
2008-08-01,True,False,-0.0130541247994596,1.0,1.0,1.0089186176142764,neutral,22.65999984741211,22.56999969482422,22.940000534057617,0.01899528637220758
2008-08-04,True,False,-0.0055268471304882,1.0,5.0,0.7861340601311662,neutral_down,23.530000686645508,23.489999771118164,22.56999969482422,0.01824244355308027
2008-08-05,True,False,-0.009523563722707,0.0,0.0,1.0982840715119984,neutral_up,22.989999771118164,21.13999938964844,23.489999771118164,0.016971601019440768
2008-08-06,False,False,0.0284545430857023,0.0,0.0,0.8529350541215635,neutral,21.65999984741211,20.229999542236328,21.13999938964844,0.016967651953761213
2008-08-07,False,False,0.0044760867178459,1.0,5.0,1.1859159364013223,neutral,20.229999542236328,21.149999618530277,20.229999542236328,0.016634614370642314
2008-08-08,False,False,-0.0170678594550055,1.0,1.0,1.3319587628865837,neutral_down,21.149999618530277,20.65999984741211,21.149999618530277,0.01742001951080949
2008-08-11,False,False,0.021906301590153,1.0,2.0,0.8803471791692701,neutral_up,20.65999984741211,20.1200008392334,20.65999984741211,0.01865528352083142
2008-08-12,False,False,0.0079100679679915,1.0,4.0,1.0404679708477036,neutral,20.63999938964844,21.170000076293945,20.1200008392334,0.018263949184070098
2008-08-13,True,False,-0.0109124430086453,1.0,1.0,1.0346464167062086,neutral_down,21.56999969482422,21.549999237060547,21.170000076293945,0.0184786974722403
2008-08-14,False,False,-0.003492892467611,1.0,3.0,1.3000047794293288,neutral_down,22.299999237060547,20.34000015258789,21.549999237060547,0.01772340873706525
2008-08-15,False,False,0.0052492774870873,1.0,3.0,0.9295583238957996,neutral,20.239999771118164,19.57999992370605,20.34000015258789,0.018478346998599134
2008-08-18,True,True,0.0042579585268134,1.0,26.0,1.0922090729782998,neutral_up,19.57999992370605,20.979999542236328,19.57999992370605,0.017576576299583348
2008-08-19,False,False,-0.0142470829786169,1.0,2.0,1.192001653404982,accumulation,21.76000022888184,21.280000686645508,20.979999542236328,0.017610433332446693
2008-08-20,True,True,-0.0095760623841092,1.0,1.0,0.8646534868563912,neutral,21.299999237060547,20.420000076293945,21.280000686645508,0.01738594171053593
2008-08-21,False,False,0.0055225003419505,1.0,6.0,1.290693029758331,neutral_down,20.43000030517578,19.81999969482422,20.420000076293945,0.017183413987903424
2008-08-22,False,False,0.0017683766642293,0.0,0.0,1.1608033043726065,distribution,19.82999992370605,18.809999465942383,19.81999969482422,0.017155107987265755
2008-08-25,True,True,0.0121361283204617,1.0,5.0,1.0424396442185615,neutral,18.780000686645508,20.96999931335449,18.809999465942383,0.01730755108207176
2008-08-26,False,False,-0.0189585778970315,1.0,3.0,1.3469475263975832,neutral_down,20.979999542236328,20.489999771118164,20.96999931335449,0.016909030601473852
2008-08-27,False,False,0.002760707356473,1.0,27.0,1.1818622957890756,neutral,20.479999542236328,19.76000022888184,20.489999771118164,0.016738973733606846
2008-08-28,False,False,0.0076711955132029,1.0,4.0,1.2283423842772137,distribution,19.36000061035156,19.43000030517578,19.76000022888184,0.016179211380273152
2008-08-29,True,False,0.0142443876774203,1.0,5.0,0.9593255098553172,neutral,19.43000030517578,20.649999618530277,19.43000030517578,0.015223594185569475
2008-09-01,False,False,-0.0123096425533334,0.0,0.0,0.8998238107223923,neutral_down,,,20.649999618530277,0.014924784163304752
2008-09-02,True,True,-0.0005910664527569,0.0,0.0,1.816793893129776,distribution,20.649999618530277,21.989999771118164,,0.014194147225031236
2008-09-03,False,False,-0.0042835417370732,1.0,1.0,1.185483870967746,neutral_down,21.989999771118164,21.43000030517578,21.989999771118164,0.01487290432818735
2008-09-04,False,False,-0.0013745937735992,1.0,25.0,1.0277836691410345,neutral_down,22.020000457763672,24.030000686645508,21.43000030517578,0.014346011063586241
2008-09-05,False,False,-0.0303761545062919,1.0,1.0,1.4936991791591234,accumulation,24.540000915527344,23.059999465942383,24.030000686645508,0.015995739441952296
2008-09-08,False,False,0.0046531599425145,0.0,0.0,0.9401629657274369,distribution,22.21999931335449,22.63999938964844,23.059999465942383,0.016044161916541243
2008-09-09,False,False,0.0211257163292541,0.0,0.0,0.7741491527367678,neutral,22.690000534057617,25.46999931335449,22.63999938964844,0.017098323079416333
2008-09-10,False,False,-0.0344839368235827,1.0,1.0,1.485004699381967,neutral_down,25.46999931335449,24.520000457763672,25.46999931335449,0.0188111976686276
2008-09-11,True,False,0.0048924198457074,0.0,0.0,1.0734225850993653,neutral_down,25.3799991607666,24.38999938964844,24.520000457763672,0.019125309315257875
2008-09-12,False,False,0.0162521459699784,0.0,0.0,0.7600287821550561,neutral,24.799999237060547,25.65999984741211,24.38999938964844,0.02045593893901534
2008-09-15,True,True,0.0013947726347343,1.0,1.0,1.2219687844383529,neutral_down,25.65999984741211,31.700000762939453,25.65999984741211,0.020104549763610275
2008-09-16,False,False,-0.0246556855145684,0.0,0.0,1.1918822257340114,neutral_down,31.700000762939453,30.299999237060547,31.700000762939453,0.021845403916550505
2008-09-17,False,False,0.0131273172375867,1.0,3.0,1.1273021977148818,neutral,31.959999084472656,36.220001220703125,30.299999237060547,0.023919786476418015
2008-09-18,False,False,-0.0462695452714889,1.0,4.0,0.8233907097382674,neutral,36.09999847412109,33.099998474121094,36.220001220703125,0.026508609365731104
2008-09-19,False,False,0.0401057491944885,0.0,0.0,1.0218848492919568,distribution,33.06999969482422,32.06999969482422,33.099998474121094,0.030448562397440614
2008-09-22,False,False,0.0393889114433481,1.0,3.0,0.6079847730783072,neutral,32.400001525878906,33.849998474121094,32.06999969482422,0.03494404322648238
