date,net_pts,round_trips,net_usd,day,rr6_60,rvol14
2017-10-04,0.0,0,0.0,2017-10-04,0.6850501848917079,0.008495791177260502
2017-10-05,17.27500000000069,1,345.5000000000138,2017-10-05,0.9556886785856076,0.008436855487594482
2017-10-06,0.0,0,0.0,2017-10-06,1.1906876427303013,0.008514739509451497
2017-10-09,0.0,0,0.0,2017-10-09,0.6588114754098287,0.008241765146651328
2017-10-10,0.0,0,0.0,2017-10-10,0.7738836505959813,0.008232038565325367
2017-10-11,0.0,0,0.0,2017-10-11,1.145231213872833,0.007978347614416436
2017-10-12,0.0,0,0.0,2017-10-12,0.990986981195047,0.007627051883125101
2017-10-13,0.0,0,0.0,2017-10-13,1.0531313588062174,0.007651889658195176
2017-10-16,0.0,0,0.0,2017-10-16,0.7065572580059226,0.0068687042983646
2017-10-17,-10.1549999999996,1,-203.099999999992,2017-10-17,0.7871444762264372,0.006564429718859983
2017-10-18,-6.015000000000182,1,-120.30000000000364,2017-10-18,0.8929096793174164,0.005901743119563512
2017-10-19,-24.129999999999818,2,-482.5999999999964,2017-10-19,3.2176006201424214,0.005785355920160778
2017-10-20,0.0,0,0.0,2017-10-20,0.8171765904527899,0.005935006485468071
2017-10-23,20.6900000000008,2,413.800000000016,2017-10-23,0.7883584095678456,0.005677091927426389
2017-10-24,-18.40500000000051,1,-368.1000000000102,2017-10-24,0.8449053914970798,0.006103191612730519
2017-10-25,-38.53000000000007,4,-770.6000000000015,2017-10-25,0.8998585527883944,0.0060918377111623245
2017-10-26,0.0,0,0.0,2017-10-26,0.919907265648918,0.006266562118448442
2017-10-27,70.0449999999993,1,1400.899999999986,2017-10-27,1.0027426500701087,0.006312422230812966
2017-10-30,-9.565000000000364,1,-191.3000000000073,2017-10-30,0.6024936679432807,0.008123473584153648
2017-10-31,0.0,0,0.0,2017-10-31,0.5192822185970708,0.008105800642685585
2017-11-01,0.0,0,0.0,2017-11-01,0.838587641866325,0.008119417963373928
2017-11-02,-22.19500000000018,3,-443.9000000000036,2017-11-02,0.8851131401349839,0.008375275318767843
2017-11-03,16.9749999999996,1,339.499999999992,2017-11-03,0.7368138144191388,0.008645151717689589
2017-11-06,-9.980000000000182,2,-199.60000000000363,2017-11-06,0.5502474657914973,0.009077616586894318
2017-11-07,0.0,0,0.0,2017-11-07,0.9664809115861269,0.009183537898010975
2017-11-08,7.835000000000182,1,156.70000000000363,2017-11-08,0.79431072210064,0.009259737534718362
2017-11-09,-35.215,1,-704.3000000000001,2017-11-09,1.5438182640729083,0.008916959374613558
2017-11-10,0.0,0,0.0,2017-11-10,1.1998822641123286,0.009689561726322059
2017-11-13,0.0,0,0.0,2017-11-13,0.8884028294862091,0.0093080874160449
2017-11-14,-15.1549999999996,1,-303.099999999992,2017-11-14,1.0245214851256845,0.00934343774473174
2017-11-15,-21.64500000000029,1,-432.90000000000583,2017-11-15,1.0536790469516608,0.00905103813901392
2017-11-16,38.795000000000215,1,775.9000000000043,2017-11-16,0.7648008542988144,0.009393745757674949
2017-11-17,6.944999999999855,1,138.89999999999708,2017-11-17,0.7094003944221496,0.008307620590996661
2017-11-20,0.0,0,0.0,2017-11-20,0.8929449263411592,0.008152357373311554
2017-11-21,9.314999999999745,1,186.2999999999949,2017-11-21,1.0241678850950533,0.008060942807855713
2017-11-22,0.0,0,0.0,2017-11-22,0.879842774734761,0.008246626937125445
2017-11-23,0.0,0,0.0,2017-11-23,0.9882352941176117,0.0078429929362385
2017-11-24,4.005000000000255,1,80.1000000000051,2017-11-24,0.815731241198968,0.007270875727023764
2017-11-27,0.0,0,0.0,2017-11-27,1.2908748501968896,0.007268288721124014
2017-11-28,0.0,0,0.0,2017-11-28,0.754074908964836,0.007254968620410037
2017-11-29,78.88500000000036,1,1577.700000000007,2017-11-29,1.0614778921865518,0.007282944274648839
2017-11-30,-8.675000000000036,1,-173.50000000000074,2017-11-30,0.7473066641980214,0.007771320210971354
2017-12-01,-55.84500000000011,1,-1116.9000000000024,2017-12-01,1.366433830470069,0.008132777832122141
2017-12-04,24.34499999999949,1,486.8999999999898,2017-12-04,0.5721117194538765,0.009066208005186368
2017-12-05,-45.070000000000334,2,-901.4000000000067,2017-12-05,0.9014726769828822,0.009906968866708924
2017-12-06,0.0,0,0.0,2017-12-06,0.7871700408963334,0.010333875089349773
2017-12-07,-13.395000000000291,1,-267.90000000000583,2017-12-07,0.6172714279127642,0.01004994997232397
2017-12-08,0.0,0,0.0,2017-12-08,0.6922433574231603,0.010168656185407398
2017-12-11,8.134999999999454,1,162.69999999998907,2017-12-11,0.8083934426229551,0.010578170911946993
2017-12-12,0.0,0,0.0,2017-12-12,0.7258598138031981,0.010356004045742285
2017-12-13,0.0,0,0.0,2017-12-13,1.0029557560269657,0.010495915296724721
2017-12-14,0.0,0,0.0,2017-12-14,0.6209897368794378,0.010741343993097782
2017-12-15,17.814999999999745,1,356.2999999999949,2017-12-15,0.6530341015495332,0.01084184883986288
2017-12-18,0.0,0,0.0,2017-12-18,0.8172506401848733,0.011402924792607069
2017-12-19,11.335000000000182,1,226.70000000000363,2017-12-19,0.7388122200778986,0.011608483051660966
2017-12-20,-12.7750000000004,1,-255.50000000000801,2017-12-20,0.777689604353221,0.010601006040674077
2017-12-21,0.0,0,0.0,2017-12-21,0.7697165742452129,0.010538026012927887
2017-12-22,0.0,0,0.0,2017-12-22,0.561581443395775,0.009578519197598072
2017-12-26,-13.064999999999454,1,-261.2999999999891,2017-12-26,1.1046014673409823,0.00841396035466865
2017-12-27,-10.415000000000727,1,-208.30000000001456,2017-12-27,1.1702633141952015,0.007901443941166897
2017-12-28,0.0,0,0.0,2017-12-28,0.7275271783222393,0.0074868312186299685
2017-12-29,18.98499999999982,1,379.69999999999635,2017-12-29,1.0086214679064538,0.007238040553438675
2018-01-02,46.33500000000018,1,926.7000000000036,2018-01-02,1.4384425278660427,0.00713100066434839
2018-01-03,27.805000000000437,1,556.1000000000088,2018-01-03,0.5391623302070898,0.007804445070427173
2018-01-04,0.0,0,0.0,2018-01-04,0.8694281855020177,0.008205747933517799
2018-01-05,15.16500000000011,1,303.30000000000217,2018-01-05,0.9848658189781884,0.008186626612855
2018-01-08,7.215000000000291,1,144.3000000000058,2018-01-08,0.9254220619570576,0.008505028397392811
2018-01-09,0.0,0,0.0,2018-01-09,0.7960518110713211,0.007954262515728354
2018-01-10,0.0,0,0.0,2018-01-10,1.551140176996678,0.00772289624530232
2018-01-11,7.515000000000473,1,150.30000000000945,2018-01-11,0.7352117446298596,0.007768680646781607
2018-01-12,28.97500000000051,1,579.5000000000102,2018-01-12,1.0617618733843657,0.007603477662166863
2018-01-15,0.0,0,0.0,2018-01-15,0.8146248474292638,0.007924144747660624
2018-01-16,-29.659999999999563,2,-593.1999999999913,2018-01-16,0.9435700575815976,0.00783288894643137
2018-01-17,0.0,0,0.0,2018-01-17,0.8768154275271737,0.008427423550358781
2018-01-18,0.0,0,0.0,2018-01-18,0.8070620405413599,0.008956698213356745
2018-01-19,0.0,0,0.0,2018-01-19,0.9286760092031037,0.00911674536751012
2018-01-22,45.734999999999815,1,914.6999999999963,2018-01-22,0.5930971417852605,0.009022490255801792
2018-01-23,9.274999999999782,1,185.49999999999562,2018-01-23,0.9589642583834168,0.008640840498625648
2018-01-24,22.514999999999564,1,450.29999999999126,2018-01-24,0.9935865689381782,0.008526393375985831
2018-01-25,0.0,0,0.0,2018-01-25,1.0540096663694904,0.009375528901049425
2018-01-26,53.38499999999854,1,1067.6999999999707,2018-01-26,0.6498266897747053,0.00939561498066115
2018-01-29,-13.944999999999563,1,-278.8999999999913,2018-01-29,0.9326414724887587,0.010108370754939101
2018-01-30,-20.70499999999978,1,-414.09999999999565,2018-01-30,1.0138209123909172,0.010166417455071654
2018-01-31,0.0,0,0.0,2018-01-31,0.6974675428754664,0.010442059835569256
2018-02-01,0.0,0,0.0,2018-02-01,0.9523537150374517,0.010666151789285783
2018-02-02,98.41500000000039,3,1968.300000000008,2018-02-02,1.395531568201874,0.01089891955904754
2018-02-05,102.07,2,2041.3999999999999,2018-02-05,1.0041327576027719,0.012245567155128355
2018-02-06,-76.52499999999921,3,-1530.499999999984,2018-02-06,1.7133375243052007,0.014542902618122341
2018-02-07,-71.86499999999964,1,-1437.299999999993,2018-02-07,0.4910497049638844,0.016883871355385553
2018-02-08,288.0150000000005,1,5760.30000000001,2018-02-08,0.5315862234777909,0.017944982291418422
2018-02-09,-132.44500000000048,1,-2648.9000000000096,2018-02-09,0.8395269640437919,0.020899412901759402
2018-02-12,-2.1850000000002545,1,-43.70000000000509,2018-02-12,0.5603838545781697,0.023278079008147545
2018-02-13,0.0,0,0.0,2018-02-13,0.58689483920853,0.02435722428631704
2018-02-14,86.61499999999992,1,1732.2999999999984,2018-02-14,1.2665948666545794,0.024196645625895373
2018-02-15,0.0,0,0.0,2018-02-15,0.6671825899348063,0.025272918573627283
