date,net_pts,round_trips,net_usd
2012-04-12,9.953999999999963,1,497.69999999999817
2012-04-13,7.943999999999972,1,397.1999999999986
2012-04-16,0.0,0,0.0
2012-04-17,6.943999999999972,1,347.1999999999986
2012-04-18,0.0,0,0.0
2012-04-19,-0.33599999999999997,1,-16.799999999999997
2012-04-20,0.0,0,0.0
2012-04-23,0.664,1,33.2
2012-04-24,-0.33599999999999997,1,-16.799999999999997
2012-04-25,-2.5959999999999908,1,-129.79999999999953
2012-04-26,1.4239999999999908,1,71.19999999999955
2012-04-27,0.0,0,0.0
2012-04-30,-2.0959999999999908,1,-104.79999999999954
2012-05-01,10.214000000000182,1,510.7000000000091
2012-05-02,0.0,0,0.0
2012-05-03,3.933999999999982,1,196.6999999999991
2012-05-04,10.463999999999954,1,523.1999999999977
2012-05-07,0.0,0,0.0
2012-05-08,-1.422,2,-71.1
2012-05-09,-6.8660000000002,1,-343.30000000001
2012-05-10,0.0,0,0.0
2012-05-11,-0.33599999999999997,1,-16.799999999999997
2012-05-14,0.0,0,0.0
2012-05-15,-2.0959999999999908,1,-104.79999999999954
2012-05-16,-0.836,1,-41.8
2012-05-17,12.887999999999945,2,644.3999999999972
2012-05-18,1.414,1,70.7
2012-05-21,10.463999999999954,1,523.1999999999977
2012-05-22,-1.586,1,-79.3
2012-05-23,-12.981999999999946,2,-649.0999999999973
2012-05-24,-3.8459999999999908,1,-192.29999999999953
2012-05-25,0.0,0,0.0
2012-05-28,0.0,0,0.0
2012-05-29,-0.586,1,-29.299999999999997
2012-05-30,-0.42199999999999993,2,-21.099999999999998
2012-05-31,-6.355999999999982,1,-317.7999999999991
2012-06-01,0.0,0,0.0
2012-06-04,-0.836,1,-41.8
2012-06-05,0.1739999999999909,1,8.699999999999546
2012-06-06,13.723999999999945,1,686.1999999999972
2012-06-07,0.0,0,0.0
2012-06-08,0.0,0,0.0
2012-06-11,0.0,0,0.0
2012-06-12,0.0,0,0.0
2012-06-13,0.0,0,0.0
2012-06-14,4.713999999999954,1,235.69999999999771
2012-06-15,0.0,0,0.0
2012-06-18,0.0,0,0.0
2012-06-19,-1.9220000000000002,2,-96.10000000000001
2012-06-20,0.0,0,0.0
2012-06-21,21.53800000000004,2,1076.900000000002
2012-06-22,0.0,0,0.0
2012-06-25,-6.471999999999955,2,-323.59999999999775
2012-06-26,0.0,0,0.0
2012-06-27,-4.2020000000002,2,-210.10000000001
2012-06-28,-6.211999999999963,2,-310.59999999999815
2012-06-29,0.0,0,0.0
2012-07-02,3.6279999999997266,2,181.39999999998633
2012-07-03,6.223999999999945,1,311.19999999999726
2012-07-04,0.0,0,0.0
2012-07-05,-0.33599999999999997,1,-16.799999999999997
2012-07-06,0.0,0,0.0
2012-07-09,-2.3459999999999908,1,-117.29999999999954
2012-07-10,0.0,0,0.0
2012-07-11,0.0,0,0.0
2012-07-12,-7.232000000000173,2,-361.60000000000866
2012-07-13,8.243999999999927,1,412.19999999999635
2012-07-16,-3.6059999999999817,1,-180.29999999999907
2012-07-17,-15.986000000000091,1,-799.3000000000046
2012-07-18,5.723999999999945,1,286.19999999999726
2012-07-19,0.0,0,0.0
2012-07-20,0.0,0,0.0
2012-07-23,-3.8659999999999726,1,-193.29999999999862
2012-07-24,6.483999999999936,1,324.1999999999968
2012-07-25,-3.1159999999999726,1,-155.79999999999862
2012-07-26,0.0,0,0.0
2012-07-27,11.024000000000127,1,551.2000000000063
2012-07-30,-5.635999999999955,1,-281.79999999999774
2012-07-31,0.0,0,0.0
2012-08-01,0.0,0,0.0
2012-08-02,-2.3559999999999817,1,-117.79999999999909
2012-08-03,2.693999999999973,1,134.69999999999865
2012-08-06,0.0,0,0.0
2012-08-07,-2.191999999999982,2,-109.5999999999991
2012-08-08,0.0,0,0.0
2012-08-09,0.0,0,0.0
2012-08-10,0.0,0,0.0
2012-08-13,0.0,0,0.0
2012-08-14,0.0,0,0.0
2012-08-15,-1.086,1,-54.300000000000004
2012-08-16,2.693999999999973,1,134.69999999999865
2012-08-17,0.0,0,0.0
2012-08-20,0.0,0,0.0
2012-08-21,-4.201999999999972,2,-210.09999999999863
2012-08-22,0.0,0,0.0
2012-08-23,1.347999999999982,2,67.39999999999911
2012-08-24,1.6839999999999817,1,84.1999999999991
2012-08-27,0.0,0,0.0
2012-08-28,0.0,0,0.0
2012-08-29,0.0,0,0.0
2012-08-30,-2.767999999999991,3,-138.39999999999955
2012-08-31,0.0,0,0.0
2012-09-03,0.0,0,0.0
2012-09-04,-5.895999999999946,1,-294.7999999999973
2012-09-05,0.0,0,0.0
2012-09-06,12.024000000000127,1,601.2000000000063
2012-09-07,0.0,0,0.0
2012-09-10,0.0,0,0.0
2012-09-11,-3.9619999999999633,2,-198.09999999999818
2012-09-12,0.0,0,0.0
2012-09-13,0.0,0,0.0
2012-09-14,-2.7019999999999724,2,-135.09999999999863
2012-09-17,0.0,0,0.0
2012-09-18,0.0,0,0.0
2012-09-19,0.0,0,0.0
2012-09-20,-3.6359999999999544,1,-181.7999999999977
2012-09-21,0.0,0,0.0
2012-09-24,0.0,0,0.0
2012-09-25,8.793999999999881,1,439.6999999999941
2012-09-26,-3.1799999999999997,5,-159.0
2012-09-27,4.473999999999945,1,223.69999999999726
2012-09-28,-4.462000000000191,2,-223.10000000000954
2012-10-01,-2.2679999999999905,3,-113.39999999999952
2012-10-02,-2.6159999999999726,1,-130.79999999999862
2012-10-03,-0.586,1,-29.299999999999997
2012-10-04,-7.077999999999937,3,-353.89999999999685
2012-10-05,0.0,0,0.0
2012-10-08,0.0,0,0.0
2012-10-09,4.223999999999945,1,211.19999999999726
2012-10-10,2.9539999999999638,1,147.6999999999982
2012-10-11,0.0,0,0.0
2012-10-12,-4.461999999999963,2,-223.09999999999818
2012-10-15,-0.9319999999997635,2,-46.59999999998817
2012-10-16,4.733999999999936,1,236.6999999999968
2012-10-17,0.8579999999999726,2,42.89999999999863
2012-10-18,0.0,0,0.0
2012-10-19,17.15400000000001,1,857.7000000000005
2012-10-22,-1.095999999999991,1,-54.79999999999955
2012-10-23,-1.595999999999991,1,-79.79999999999954
2012-10-24,0.0,0,0.0
2012-10-25,0.0,0,0.0
2012-10-26,-2.8659999999999726,1,-143.29999999999862
2012-10-31,0.0,0,0.0
2012-11-01,6.764000000000136,1,338.2000000000068
2012-11-02,3.7239999999999456,1,186.1999999999973
2012-11-05,0.0,0,0.0
2012-11-06,-2.8659999999999726,1,-143.29999999999862
2012-11-07,12.432000000000054,3,621.6000000000026
2012-11-08,-4.7979999999999645,3,-239.89999999999822
2012-11-09,-2.1159999999999726,1,-105.79999999999863
2012-11-12,0.0,0,0.0
2012-11-13,-5.481999999999945,2,-274.09999999999724
2012-11-14,5.592000000000136,3,279.60000000000684
2012-11-15,0.0,0,0.0
2012-11-16,-16.882000000000037,2,-844.1000000000018
2012-11-19,0.8579999999999728,2,42.89999999999864
2012-11-20,-5.9159999999999275,1,-295.7999999999964
2012-11-21,0.0,0,0.0
2012-11-22,0.0,0,0.0
2012-11-23,-1.095999999999991,1,-54.79999999999955
2012-11-26,0.0,0,0.0
2012-11-27,0.0,0,0.0
2012-11-28,-1.086,1,-54.300000000000004
2012-11-29,-3.376000000000191,1,-168.80000000000953
2012-11-30,0.0,0,0.0
2012-12-03,0.0,0,0.0
2012-12-04,0.0,0,0.0
2012-12-05,-8.455999999999891,1,-422.79999999999455
2012-12-06,0.0,0,0.0
2012-12-07,0.0,0,0.0
2012-12-10,-3.3759999999999635,1,-168.79999999999816
2012-12-11,-0.8459999999999909,1,-42.29999999999954
2012-12-12,0.0,0,0.0
2012-12-13,0.42399999999999094,1,21.199999999999548
2012-12-14,0.0,0,0.0
2012-12-17,5.612000000000118,3,280.60000000000593
2012-12-18,10.864000000000045,1,543.2000000000022
2012-12-19,4.1679999999999175,2,208.39999999999588
2012-12-20,-6.761999999999919,2,-338.09999999999593
2012-12-21,0.0,0,0.0
2012-12-24,0.0,0,0.0
2012-12-26,-3.1259999999999635,1,-156.29999999999816
2012-12-27,-8.486000000000091,1,-424.30000000000456
2012-12-28,0.0,0,0.0
2012-12-31,12.83799999999999,2,641.8999999999995
2013-01-02,-2.626000000000191,1,-131.30000000000953
2013-01-03,0.0,0,0.0
2013-01-04,0.0,0,0.0
2013-01-07,0.0,0,0.0
2013-01-08,0.43399999999998184,1,21.699999999999093
2013-01-09,-1.095999999999991,1,-54.79999999999955
2013-01-10,0.0,0,0.0
2013-01-11,-1.8559999999999819,1,-92.79999999999909
2013-01-14,-1.345999999999991,1,-67.29999999999954
2013-01-15,0.0,0,0.0
2013-01-16,0.0,0,0.0
2013-01-17,-3.3960000000001727,1,-169.80000000000862
2013-01-18,-3.981999999999945,2,-199.09999999999727
2013-01-21,0.6739999999999909,1,33.69999999999955
2013-01-22,-2.626000000000191,1,-131.30000000000953
2013-01-23,0.0,0,0.0
2013-01-24,-3.6460000000001727,1,-182.30000000000862
2013-01-25,0.0,0,0.0
2013-01-28,-0.586,1,-29.299999999999997
2013-01-29,0.0,0,0.0
2013-01-30,0.0,0,0.0
2013-01-31,0.0,0,0.0
2013-02-01,1.7039999999999635,1,85.19999999999818
2013-02-04,0.0,0,0.0
2013-02-05,2.974000000000173,1,148.70000000000866
2013-02-06,0.0,0,0.0
2013-02-07,-7.216000000000109,1,-360.80000000000547
2013-02-08,-0.07600000000000909,1,-3.8000000000004546
2013-02-11,0.0,0,0.0
2013-02-12,-2.876000000000191,1,-143.80000000000953
2013-02-13,0.0,0,0.0
2013-02-14,0.0,0,0.0
2013-02-15,-3.6459999999999453,1,-182.29999999999725
2013-02-18,0.0,0,0.0
2013-02-19,3.7339999999999365,1,186.69999999999683
2013-02-20,15.203999999999963,1,760.1999999999981
2013-02-21,-3.8959999999999453,1,-194.79999999999725
2013-02-22,0.0,0,0.0
2013-02-25,0.0,0,0.0
2013-02-26,0.0,0,0.0
2013-02-27,15.703999999999963,1,785.1999999999981
2013-02-28,-1.6059999999999819,1,-80.29999999999909
2013-03-01,1.1939999999999726,1,59.69999999999863
2013-03-04,0.0,0,0.0
2013-03-05,2.9739999999999456,1,148.6999999999973
2013-03-06,0.0,0,0.0
2013-03-07,0.0,0,0.0
2013-03-08,0.0,0,0.0
2013-03-11,0.0,0,0.0
2013-03-12,-3.8959999999999453,1,-194.79999999999725
2013-03-13,0.0,0,0.0
2013-03-14,-2.3759999999999635,1,-118.79999999999818
2013-03-15,-2.3759999999999635,1,-118.79999999999818
2013-03-18,0.0,0,0.0
2013-03-19,-5.7060000000001185,1,-285.3000000000059
2013-03-20,0.0,0,0.0
2013-03-21,0.0,0,0.0
2013-03-22,-3.4719999999999542,2,-173.59999999999772
2013-03-25,-6.60799999999991,3,-330.3999999999955
2013-03-26,0.6839999999999818,1,34.19999999999909
2013-03-27,0.0,0,0.0
2013-03-28,-1.9519999999999729,2,-97.59999999999864
2013-04-01,-5.347999999999918,3,-267.3999999999959
2013-04-02,-0.9219999999999999,2,-46.099999999999994
2013-04-03,12.193999999999972,1,609.6999999999986
2013-04-04,-5.9560000000001185,1,-297.8000000000059
2013-04-05,0.0,0,0.0
2013-04-08,0.0,0,0.0
2013-04-09,-2.6259999999999635,1,-131.29999999999816
2013-04-10,10.144000000000018,1,507.2000000000009
2013-04-11,-5.337999999999926,3,-266.89999999999634
2013-04-12,-2.1159999999999726,1,-105.79999999999863
2013-04-15,20.874000000000038,1,1043.7000000000019
2013-04-16,2.9179999999999184,2,145.8999999999959
2013-04-17,7.9520000000000355,3,397.6000000000018
2013-04-18,-4.327999999999937,3,-216.39999999999685
2013-04-19,-5.163999999999937,4,-258.1999999999968
2013-04-22,0.0,0,0.0
2013-04-23,-0.9220000000000002,2,-46.10000000000001
2013-04-24,0.0,0,0.0
2013-04-25,-0.14200000000002724,2,-7.100000000001362
2013-04-26,0.0,0,0.0
2013-04-29,-3.2219999999999542,2,-161.09999999999772
2013-04-30,-3.9060000000001636,1,-195.30000000000817
2013-05-01,-5.27199999999991,2,-263.5999999999955
2013-05-02,9.374000000000036,1,468.7000000000018
2013-05-03,-2.3759999999999635,1,-118.79999999999818
2013-05-06,0.0,0,0.0
2013-05-07,0.0,0,0.0
2013-05-08,-2.027999999999982,3,-101.3999999999991
2013-05-09,-3.3959999999999453,1,-169.79999999999725
2013-05-10,-2.1259999999999635,1,-106.29999999999818
2013-05-13,-4.1659999999999275,1,-208.29999999999637
2013-05-14,10.144000000000018,1,507.2000000000009
2013-05-15,-2.8959999999999453,1,-144.79999999999725
2013-05-16,0.0,0,0.0
2013-05-17,1.3779999999999544,2,68.89999999999772
2013-05-20,-1.3559999999999819,1,-67.79999999999909
2013-05-21,-6.7260000000001,1,-336.300000000005
2013-05-22,-5.664000000000163,4,-283.2000000000082
2013-05-23,0.0,0,0.0
2013-05-24,-0.07600000000000909,1,-3.8000000000004546
2013-05-27,0.0,0,0.0
2013-05-28,-2.6259999999999635,1,-131.29999999999816
2013-05-29,-7.746000000000082,1,-387.3000000000041
