date,net_pts,round_trips,net_usd
2015-09-22,-2.4459999999999,1,-122.299999999995
2015-09-23,-1.3823933264036314,1,-69.11966632018157
2015-09-24,-6.69963250264752,2,-334.981625132376
2015-09-25,0.0,0,0.0
2015-09-28,17.83681039802903,2,891.8405199014514
2015-09-29,-7.296884592911486,2,-364.8442296455743
2015-09-30,-3.3240591612259194,1,-166.20295806129596
2015-10-01,-10.100264097023405,4,-505.01320485117026
2015-10-02,5.622325908331984,2,281.1162954165992
2015-10-05,2.504401101103958,5,125.2200550551979
2015-10-06,-1.1186922888148148,1,-55.93461444074074
2015-10-07,-3.3691969528080987,2,-168.45984764040494
2015-10-08,3.914,1,195.70000000000002
2015-10-09,0.0,0,0.0
2015-10-12,0.0,0,0.0
2015-10-13,0.0,0,0.0
2015-10-14,0.0,0,0.0
2015-10-15,9.740163234398121,2,487.00816171990607
2015-10-16,0.0,0,0.0
2015-10-19,0.0,0,0.0
2015-10-20,0.0,0,0.0
2015-10-21,-4.519444635243391,2,-225.97223176216957
2015-10-22,9.983113463275938,2,499.1556731637969
2015-10-23,0.0,0,0.0
2015-10-26,-1.8869233058464816,1,-94.34616529232407
2015-10-27,0.0,0,0.0
2015-10-28,3.3203415087153108,3,166.01707543576555
2015-10-29,0.0,0,0.0
2015-10-30,0.0,0,0.0
2015-11-02,14.53399999999989,1,726.6999999999945
2015-11-03,0.880367231127606,1,44.0183615563803
2015-11-04,-10.377329262201947,5,-518.8664631100974
2015-11-05,-3.258236139660286,2,-162.91180698301432
2015-11-06,-6.617913185448931,3,-330.89565927244655
2015-11-09,6.2784146990563965,1,313.9207349528198
2015-11-10,0.0,0,0.0
2015-11-11,0.0,0,0.0
2015-11-12,3.5655477983448614,3,178.27738991724306
2015-11-13,5.002442759770739,3,250.12213798853696
2015-11-16,17.066104731028698,4,853.3052365514349
2015-11-17,-1.4940255032965726,2,-74.70127516482863
2015-11-18,8.478760852346404,5,423.9380426173202
2015-11-19,0.0,0,0.0
2015-11-20,-0.8460000000002182,1,-42.30000000001091
2015-11-23,0.0,0,0.0
2015-11-24,0.0,0,0.0
2015-11-25,0.0,0,0.0
2015-11-26,0.0,0,0.0
2015-11-27,1.7311312941744872,1,86.55656470872437
2015-11-30,-2.2449182660670366,4,-112.24591330335183
2015-12-01,-4.707267360683519,2,-235.36336803417598
2015-12-02,-1.5554230287436768,1,-77.77115143718383
2015-12-03,20.013888863591358,3,1000.6944431795679
2015-12-04,24.354000000000056,1,1217.7000000000028
2015-12-07,3.6440000000000183,1,182.20000000000093
2015-12-08,-1.3729177701263653,1,-68.64588850631826
2015-12-09,-3.3346447270805326,2,-166.73223635402664
2015-12-10,-5.6871949725186575,2,-284.35974862593287
2015-12-11,-1.3548036523115767,2,-67.74018261557883
2015-12-14,-13.643328410696276,3,-682.1664205348138
2015-12-15,-3.6427842844138794,1,-182.13921422069396
2015-12-16,0.0,0,0.0
2015-12-17,25.54902124548292,2,1277.451062274146
2015-12-18,3.7319144030894273,4,186.59572015447137
2015-12-21,0.0,0,0.0
2015-12-22,0.0,0,0.0
2015-12-23,0.0,0,0.0
2015-12-24,0.0,0,0.0
2015-12-28,-0.6200392072125723,1,-31.001960360628615
2015-12-29,-1.5043557031558268,2,-75.21778515779134
2015-12-30,0.0,0,0.0
2015-12-31,0.1610121355909214,1,8.05060677954607
2016-01-04,3.6646429089451233,2,183.23214544725616
2016-01-05,0.0,0,0.0
2016-01-06,0.0,0,0.0
2016-01-07,0.0,0,0.0
2016-01-08,0.0,0,0.0
2016-01-11,-1.9259999999999182,1,-96.2999999999959
2016-01-12,0.0,0,0.0
2016-01-13,38.604000000000056,1,1930.2000000000028
2016-01-14,-2.454837574421113,4,-122.74187872105564
2016-01-15,0.0,0,0.0
2016-01-18,0.0,0,0.0
2016-01-19,0.0,0,0.0
2016-01-20,-17.406000000000162,1,-870.3000000000081
2016-01-21,-20.121999999999815,2,-1006.0999999999908
2016-01-22,1.3002589320094684,1,65.01294660047343
2016-01-25,0.0,0,0.0
2016-01-26,-3.961617447705255,3,-198.08087238526275
2016-01-27,-1.9286112039014698,1,-96.43056019507348
2016-01-28,0.0,0,0.0
2016-01-29,13.081612296715146,4,654.0806148357573
2016-02-01,0.0,0,0.0
2016-02-02,-2.4667089816482277,2,-123.33544908241139
2016-02-03,-10.96981279867824,3,-548.490639933912
2016-02-04,-4.6657927522228295,1,-233.28963761114147
2016-02-05,4.300706184707476,2,215.0353092353738
2016-02-08,-12.016565672879729,4,-600.8282836439864
2016-02-09,0.0,0,0.0
2016-02-10,0.18732084841214056,1,9.366042420607029
2016-02-11,0.0,0,0.0
2016-02-12,-2.752590132124611,1,-137.62950660623054
2016-02-15,0.0,0,0.0
2016-02-16,0.0,0,0.0
2016-02-17,-2.436169868323707,4,-121.80849341618536
2016-02-18,0.0,0,0.0
2016-02-19,0.0,0,0.0
2016-02-22,0.0,0,0.0
2016-02-23,-1.2383607701076218,2,-61.91803850538109
2016-02-24,-4.027739385500328,2,-201.3869692750164
2016-02-25,0.0,0,0.0
2016-02-26,0.0,0,0.0
2016-02-29,-2.185999999999909,1,-109.29999999999545
2016-03-01,23.933999999999983,1,1196.6999999999991
2016-03-02,0.0,0,0.0
2016-03-03,0.0,0,0.0
2016-03-04,-0.586,1,-29.299999999999997
2016-03-07,0.0,0,0.0
2016-03-08,-4.10891885793396,2,-205.44594289669803
2016-03-09,0.0,0,0.0
2016-03-10,-16.012607017302052,5,-800.6303508651026
2016-03-11,-4.804921028097561,5,-240.24605140487805
2016-03-14,0.0,0,0.0
2016-03-15,0.0,0,0.0
2016-03-16,-4.258749807695923,2,-212.93749038479618
2016-03-17,3.3219999999999272,3,166.09999999999636
2016-03-18,0.0,0,0.0
2016-03-21,0.0,0,0.0
2016-03-22,0.0,0,0.0
2016-03-23,-2.358193048898531,2,-117.90965244492655
2016-03-24,0.0,0,0.0
2016-03-28,0.0,0,0.0
2016-03-29,8.589750940791898,2,429.4875470395949
2016-03-30,0.0,0,0.0
2016-03-31,0.0,0,0.0
2016-04-01,3.9448349284275794,2,197.24174642137896
2016-04-04,-1.336257303055605,1,-66.81286515278025
2016-04-05,0.0,0,0.0
2016-04-06,7.317346061885953,2,365.86730309429765
2016-04-07,-7.662470031599191,4,-383.1235015799595
2016-04-08,-0.5505878177675513,1,-27.529390888377563
2016-04-11,-0.08646089242732705,1,-4.3230446213663525
2016-04-12,9.398786901155315,2,469.93934505776576
2016-04-13,-0.637885393525481,1,-31.89426967627405
2016-04-14,-1.2432991404937057,1,-62.164957024685286
2016-04-15,1.051481008888244,1,52.5740504444122
2016-04-18,7.964000000000182,1,398.2000000000091
2016-04-19,0.0,0,0.0
2016-04-20,0.0,0,0.0
2016-04-21,-11.831289325561935,6,-591.5644662780967
2016-04-22,-1.544999773704818,1,-77.2499886852409
2016-04-25,-1.6722984793457145,1,-83.61492396728572
2016-04-26,-1.0891531752920274,1,-54.45765876460137
2016-04-27,0.0,0,0.0
2016-04-28,-4.625999999999964,1,-231.2999999999982
2016-04-29,-7.09657809917457,4,-354.8289049587285
2016-05-02,-0.3352567899557546,3,-16.76283949778773
2016-05-03,-0.43884172441467684,3,-21.94208622073384
2016-05-04,0.0,0,0.0
2016-05-05,0.0,0,0.0
2016-05-06,0.0,0,0.0
2016-05-09,-2.7820000000001275,2,-139.10000000000636
2016-05-10,10.36981575674329,2,518.4907878371645
2016-05-11,5.518000000000054,2,275.9000000000027
2016-05-12,-3.541879771478281,2,-177.09398857391406
2016-05-13,7.704000000000418,1,385.2000000000209
