date,net_pts,net_usd,gross_pts,round_trips,open,close,ret_frac,half_day
2012-05-29,-1.3359999999999999,-66.8,-0.7499999999999999,1,1331.79,1337.32,-0.0010031611590415905,False
2012-05-30,-3.6919999999999815,-184.59999999999908,-2.519999999999982,2,1325.77,1317.98,-0.0027847967596189246,False
2012-05-31,-6.605999999999982,-330.2999999999991,-6.019999999999982,1,1316.98,1315.47,-0.005016021503743399,False
2012-06-01,0.0,0.0,0.0,0,1293.88,1281.58,0.0,False
2012-06-04,0.0,0.0,0.0,0,1283.33,1281.32,0.0,False
2012-06-05,-4.095999999999991,-204.79999999999956,-3.5099999999999913,1,1277.81,1289.86,-0.0032054843834372804,False
2012-06-06,13.473999999999945,673.6999999999972,14.059999999999945,1,1299.4,1320.24,0.010369401262120936,False
2012-06-07,0.0,0.0,0.0,0,1334.56,1320.24,0.0,False
2012-06-08,0.0,0.0,0.0,0,1316.98,1330.79,0.0,False
2012-06-11,0.0,0.0,0.0,0,1341.59,1314.72,0.0,False
2012-06-12,3.933999999999982,196.6999999999991,4.519999999999982,1,1317.98,1329.28,0.0029848707871135997,False
2012-06-13,0.0,0.0,0.0,0,1325.27,1320.75,0.0,False
2012-06-14,4.377999999999955,218.89999999999773,5.5499999999999545,2,1323.49,1335.35,0.003307920724750436,False
2012-06-15,0.0,0.0,0.0,0,1340.9,1348.22,0.0,False
2012-06-18,0.0,0.0,0.0,0,1342.92,1351.25,0.0,False
2012-06-19,-1.9979999999997817,-99.89999999998909,-0.23999999999978172,3,1358.07,1364.38,-0.0014712054606903782,False
2012-06-20,0.0,0.0,0.0,0,1364.38,1362.36,0.0,False
2012-06-21,16.48800000000008,824.4000000000041,17.660000000000082,2,1363.87,1331.57,0.012089128729277778,False
2012-06-22,0.0,0.0,0.0,0,1338.13,1341.66,0.0,False
2012-06-25,-2.4319999999999906,-121.59999999999953,-1.2599999999999907,2,1327.28,1319.45,-0.0018323187270206669,False
2012-06-26,0.0,0.0,0.0,0,1323.49,1326.27,0.0,False
2012-06-27,-4.2020000000002,-210.10000000001,-3.0300000000002,2,1330.56,1338.38,-0.0031580687830689335,False
2012-06-28,-6.211999999999963,-310.59999999999815,-5.039999999999964,2,1329.55,1334.59,-0.004672257530743457,False
2012-06-29,0.0,0.0,0.0,0,1359.08,1369.68,0.0,False
2012-07-02,-1.5960000000002181,-79.80000000001091,-1.0100000000002183,1,1372.2,1371.69,-0.0011630957586359263,False
2012-07-03,5.973999999999945,298.69999999999726,6.559999999999945,1,1371.95,1381.79,0.004354386092787598,True
2012-07-04,0.0,0.0,0.0,0,1378.26,1381.03,0.0,True
2012-07-05,-0.33599999999999997,-16.799999999999997,0.25,1,1376.49,1375.48,-0.0002440991216790532,False
2012-07-06,0.0,0.0,0.0,0,1361.6,1362.1,0.0,False
2012-07-09,-2.3459999999999908,-117.29999999999954,-1.759999999999991,1,1360.59,1360.08,-0.0017242519789209027,False
2012-07-10,0.0,0.0,0.0,0,1366.9,1348.22,0.0,False
2012-07-11,0.0,0.0,0.0,0,1348.73,1348.73,0.0,False
2012-07-12,-2.6819999999999906,-134.09999999999954,-1.5099999999999907,2,1340.4,1342.42,-0.0020008952551477097,False
2012-07-13,7.993999999999927,399.69999999999635,8.579999999999927,1,1344.94,1363.87,0.005943759572917697,False
2012-07-16,-3.6059999999999817,-180.29999999999907,-3.019999999999982,1,1361.09,1361.09,-0.002649347214364944,False
2012-07-17,-2.6059999999999817,-130.29999999999907,-2.019999999999982,1,1366.39,1370.94,-0.0019072153631100794,False
2012-07-18,5.473999999999945,273.69999999999726,6.059999999999945,1,1367.15,1380.78,0.004003949822623666,False
2012-07-19,0.0,0.0,0.0,0,1383.56,1384.31,0.0,False
2012-07-20,0.0,0.0,0.0,0,1376.49,1371.69,0.0,False
2012-07-23,-3.8659999999999726,-193.29999999999862,-3.2799999999999727,1,1351.25,1357.81,-0.0028610545790934117,False
2012-07-24,6.233999999999936,311.6999999999968,6.819999999999936,1,1358.32,1346.2,0.004589492902997774,False
2012-07-25,-3.1159999999999726,-155.79999999999862,-2.5299999999999727,1,1348.73,1345.95,-0.0023103215617654924,False
2012-07-26,0.0,0.0,0.0,0,1365.64,1367.91,0.0,False
2012-07-27,10.774000000000127,538.7000000000063,11.360000000000127,1,1375.98,1394.16,0.007830055669413891,False
2012-07-30,-5.635999999999955,-281.79999999999774,-5.0499999999999545,1,1392.39,1394.16,-0.0040477165162059155,False
2012-07-31,0.0,0.0,0.0,0,1392.39,1386.84,0.0,False
2012-08-01,0.0,0.0,0.0,0,1394.16,1383.3,0.0,False
2012-08-02,-2.3559999999999817,-117.79999999999909,-1.7699999999999818,1,1372.45,1373.21,-0.001716638128893571,False
2012-08-03,2.443999999999973,122.19999999999864,3.0299999999999727,1,1392.64,1400.47,0.0017549402573529215,False
2012-08-06,0.0,0.0,0.0,0,1404.5,1403.49,0.0,False
2012-08-07,-2.1919999999999815,-109.59999999999907,-1.0199999999999816,2,1409.05,1410.31,-0.001555658067492269,False
2012-08-08,0.0,0.0,0.0,0,1405.77,1412.08,0.0,False
2012-08-09,0.0,0.0,0.0,0,1409.8,1413.08,0.0,False
2012-08-10,0.0,0.0,0.0,0,1407.78,1415.86,0.0,False
2012-08-13,0.0,0.0,0.0,0,1413.08,1415.1,0.0,False
2012-08-14,0.0,0.0,0.0,0,1420.15,1414.6,0.0,False
2012-08-15,-1.0859999999999999,-54.29999999999999,-0.4999999999999999,1,1413.59,1416.37,-0.0007682567080978218,False
2012-08-16,2.443999999999973,122.19999999999864,3.0299999999999727,1,1418.64,1427.22,0.0017227767439237387,False
2012-08-17,0.0,0.0,0.0,0,1429.74,1428.98,0.0,False
2012-08-20,0.0,0.0,0.0,0,1426.71,1428.98,0.0,False
2012-08-21,-6.721999999999954,-336.0999999999977,-5.5499999999999545,2,1432.52,1424.95,-0.0046924301231396105,False
2012-08-22,0.0,0.0,0.0,0,1421.16,1425.2,0.0,False
2012-08-23,1.0979999999999819,54.899999999999096,2.269999999999982,2,1421.67,1414.09,0.0007723311316972165,False
2012-08-24,1.433999999999982,71.6999999999991,2.019999999999982,1,1409.8,1422.17,0.001017165555397916,False
2012-08-27,0.0,0.0,0.0,0,1425.96,1422.17,0.0,False
2012-08-28,0.0,0.0,0.0,0,1418.64,1421.16,0.0,False
2012-08-29,0.0,0.0,0.0,0,1422.17,1421.92,0.0,False
2012-08-30,-5.787999999999973,-289.3999999999986,-4.029999999999973,3,1415.61,1411.57,-0.004088696745572561,False
2012-08-31,0.0,0.0,0.0,0,1419.9,1418.38,0.0,False
2012-09-03,0.0,0.0,0.0,0,1419.9,1421.92,0.0,True
2012-09-04,-6.145999999999946,-307.2999999999973,-5.559999999999945,1,1417.12,1416.37,-0.004336965112340484,False
2012-09-05,0.0,0.0,0.0,0,1417.63,1415.86,0.0,False
2012-09-06,11.774000000000127,588.7000000000063,12.360000000000127,1,1424.44,1444.63,0.008265704417174558,False
2012-09-07,0.0,0.0,0.0,0,1447.16,1450.69,0.0,False
2012-09-10,0.0,0.0,0.0,0,1449.18,1442.36,0.0,False
2012-09-11,-2.1059999999999817,-105.29999999999909,-1.5199999999999818,1,1443.12,1445.89,-0.001459338100781627,False
2012-09-12,0.0,0.0,0.0,0,1450.94,1450.44,0.0,False
2012-09-13,0.0,0.0,0.0,0,1450.94,1474.16,0.0,False
2012-09-14,-3.5379999999999727,-176.89999999999864,-1.7799999999999727,3,1476.19,1479.48,-0.00239671045055174,False
2012-09-17,0.0,0.0,0.0,0,1476.95,1475.17,0.0,False
2012-09-18,0.0,0.0,0.0,0,1472.64,1473.9,0.0,False
2012-09-19,0.0,0.0,0.0,0,1475.93,1474.92,0.0,False
2012-09-20,-3.6359999999999544,-181.7999999999977,-3.0499999999999545,1,1468.33,1474.66,-0.0024762825795290938,False
2012-09-21,0.0,0.0,0.0,0,1482.02,1473.65,0.0,False
2012-09-24,0.0,0.0,0.0,0,1466.55,1471.37,0.0,False
2012-09-25,8.543999999999881,427.1999999999941,9.129999999999882,1,1474.66,1456.41,0.005793877910840384,False
2012-09-26,-3.4299999999999997,-171.5,-0.5,5,1455.65,1448.04,-0.0023563356576100022,False
2012-09-27,4.223999999999945,211.19999999999726,4.809999999999945,1,1453.87,1461.73,0.0029053491715214878,False
2012-09-28,-4.462000000000191,-223.10000000000954,-3.290000000000191,2,1455.9,1453.87,-0.003064770932069641,False
2012-10-01,-9.617999999999899,-480.899999999995,-7.859999999999899,3,1459.96,1457.68,-0.006587851721964916,False
2012-10-02,0.0,0.0,0.0,0,1463.76,1459.45,0.0,False
2012-10-03,-4.135999999999955,-206.79999999999774,-3.549999999999955,1,1463.76,1465.79,-0.00282559982510791,False
2012-10-04,-7.913999999999936,-395.6999999999968,-5.569999999999936,4,1471.12,1476.95,-0.005379574745771886,False
2012-10-05,0.0,0.0,0.0,0,1484.3,1476.44,0.0,False
2012-10-08,0.0,0.0,0.0,0,1470.86,1471.37,0.0,False
2012-10-09,2.877999999999955,143.89999999999773,4.0499999999999545,2,1470.35,1456.92,0.001957357091848849,False
2012-10-10,-1.4320000000002182,-71.60000000001091,-0.2600000000002183,2,1456.66,1447.79,-0.0009830708607363545,False
2012-10-11,0.0,0.0,0.0,0,1457.42,1448.55,0.0,False
2012-10-12,-4.461999999999963,-223.09999999999818,-3.2899999999999636,2,1449.31,1443.22,-0.0030787064189165625,False
2012-10-15,-1.1819999999997635,-59.09999999998817,-0.009999999999763531,2,1446.77,1455.39,-0.000816992334648744,False
2012-10-16,4.483999999999936,224.1999999999968,5.069999999999936,1,1462.24,1470.61,0.003066528066528023,False
2012-10-17,0.6079999999999728,30.399999999998638,1.7799999999999727,2,1471.12,1476.95,0.0004132905541356061,False
2012-10-18,0.0,0.0,0.0,0,1473.4,1473.65,0.0,False
2012-10-19,16.90400000000001,845.2000000000005,17.49000000000001,1,1470.61,1447.79,0.011494549880661774,False
2012-10-22,-1.0959999999999908,-54.799999999999535,-0.5099999999999908,1,1446.01,1448.55,-0.0007579477320350418,False
2012-10-23,0.9339999999999818,46.69999999999909,1.5199999999999818,1,1432.32,1427.76,0.0006520889186773779,False
2012-10-24,0.0,0.0,0.0,0,1433.08,1423.95,0.0,False
2012-10-25,0.0,0.0,0.0,0,1434.35,1428.01,0.0,False
2012-10-26,-2.8659999999999726,-143.29999999999862,-2.2799999999999727,1,1426.74,1426.74,-0.0020087752498703145,False
2012-10-31,0.0,0.0,0.0,0,1432.58,1425.98,0.0,False
2012-11-01,6.514000000000136,325.7000000000068,7.100000000000136,1,1430.04,1442.72,0.004555117339375218,False
2012-11-02,3.4739999999999456,173.6999999999973,4.059999999999945,1,1451.08,1429.28,0.0023940788929624457,False
2012-11-05,0.0,0.0,0.0,0,1427.0,1432.83,0.0,False
2012-11-06,-5.731999999999945,-286.59999999999724,-4.559999999999945,2,1436.89,1443.22,-0.0039891710569354265,False
2012-11-07,12.182000000000055,609.1000000000028,13.940000000000055,3,1430.29,1410.52,0.008517153863901766,False
2012-11-08,-5.047999999999964,-252.3999999999982,-3.2899999999999636,3,1410.01,1393.27,-0.003580116453074775,False
2012-11-09,-2.1159999999999726,-105.79999999999863,-1.5299999999999727,1,1389.22,1394.8,-0.0015231568793999312,False
2012-11-12,0.0,0.0,0.0,0,1399.11,1395.81,0.0,False
2012-11-13,-5.481999999999945,-274.09999999999724,-4.309999999999945,2,1388.46,1391.25,-0.003948259222447853,False
2012-11-14,5.342000000000136,267.10000000000684,7.100000000000136,3,1395.3,1371.98,0.003828567333190093,False
2012-11-15,0.0,0.0,0.0,0,1372.48,1369.44,0.0,False
2012-11-16,-16.882000000000037,-844.1000000000018,-15.710000000000036,2,1371.47,1376.29,-0.012309419819609643,False
2012-11-19,0.6079999999999728,30.399999999998638,1.7799999999999727,2,1391.5,1403.92,0.00043693855551561105,False
2012-11-20,-5.9159999999999275,-295.7999999999964,-5.329999999999927,1,1402.15,1405.19,-0.0042192347466390384,False
2012-11-21,0.0,0.0,0.0,0,1405.95,1408.23,0.0,False
2012-11-22,0.0,0.0,0.0,0,1410.26,1411.28,0.0,True
2012-11-23,-1.0959999999999908,-54.799999999999535,-0.5099999999999908,1,1414.57,1424.71,-0.0007747937535788195,True
2012-11-26,0.0,0.0,0.0,0,1419.64,1424.21,0.0,False
2012-11-27,0.0,0.0,0.0,0,1422.18,1417.11,0.0,False
2012-11-28,0.0,0.0,0.0,0,1410.26,1428.01,0.0,False
2012-11-29,-3.376000000000191,-168.80000000000953,-2.790000000000191,1,1433.08,1434.86,-0.0023557652050131125,False
2012-11-30,0.0,0.0,0.0,0,1434.86,1433.84,0.0,False
2012-12-03,0.0,0.0,0.0,0,1441.7,1427.76,0.0,False
2012-12-04,0.0,0.0,0.0,0,1427.5,1425.22,0.0,False
2012-12-05,-3.8859999999999544,-194.2999999999977,-3.2999999999999545,1,1426.74,1427.76,-0.002723691772852765,False
2012-12-06,-0.586,-29.299999999999997,0.0,1,1426.49,1432.58,-0.0004107985334632559,False
2012-12-07,0.0,0.0,0.0,0,1438.66,1437.14,0.0,False
2012-12-10,-1.8559999999999817,-92.79999999999909,-1.2699999999999818,1,1435.11,1437.9,-0.0012932806544445944,False
2012-12-11,-1.0959999999999908,-54.799999999999535,-0.5099999999999908,1,1443.98,1447.53,-0.0007590132827324414,False
2012-12-12,0.0,0.0,0.0,0,1453.62,1448.3,0.0,False
2012-12-13,0.17399999999999094,8.699999999999546,0.7599999999999909,1,1447.79,1440.18,0.0001201831757368064,False
2012-12-14,0.0,0.0,0.0,0,1436.61,1434.31,0.0,False
2012-12-17,5.362000000000118,268.10000000000593,7.120000000000118,3,1438.39,1452.14,0.0037277789751041916,False
2012-12-18,10.614000000000045,530.7000000000022,11.200000000000045,1,1454.18,1468.69,0.0072989588634144635,False
2012-12-19,3.9179999999999184,195.8999999999959,5.089999999999918,2,1470.73,1458.25,0.002663983192020234,False
2012-12-20,-6.761999999999918,-338.0999999999959,-5.589999999999918,2,1459.02,1465.64,-0.004634617757124589,False
2012-12-21,0.0,0.0,0.0,0,1445.26,1451.89,0.0,False
2012-12-24,0.0,0.0,0.0,0,1448.07,1445.52,0.0,True
2012-12-26,-3.1259999999999635,-156.29999999999816,-2.5399999999999636,1,1450.36,1441.44,-0.002155326953308119,False
2012-12-27,-8.736000000000091,-436.80000000000456,-8.150000000000091,1,1441.95,1439.41,-0.006058462498699741,False
2012-12-28,0.0,0.0,0.0,0,1429.47,1422.09,0.0,False
2012-12-31,12.58799999999999,629.3999999999995,13.759999999999991,2,1419.29,1448.07,0.008869223344066392,False
2013-01-02,-2.626000000000191,-131.30000000000953,-2.040000000000191,1,1475.32,1484.74,-0.0017799528237942893,False
2013-01-03,0.0,0.0,0.0,0,1483.72,1481.68,0.0,False
2013-01-04,0.0,0.0,0.0,0,1483.72,1488.05,0.0,False
2013-01-07,0.0,0.0,0.0,0,1482.19,1483.46,0.0,False
2013-01-08,0.43399999999998184,21.699999999999093,1.0199999999999818,1,1480.66,1478.88,0.0002931125308983709,False
2013-01-09,-1.0959999999999908,-54.799999999999535,-0.5099999999999908,1,1482.19,1482.96,-0.0007394463597784298,False
2013-01-10,0.0,0.0,0.0,0,1490.85,1494.42,0.0,False
2013-01-11,-1.8559999999999817,-92.79999999999909,-1.2699999999999818,1,1494.16,1494.92,-0.0012421695133051224,False
2013-01-14,-1.3459999999999908,-67.29999999999954,-0.7599999999999908,1,1492.63,1493.4,-0.0009017640004555655,False
2013-01-15,0.0,0.0,0.0,0,1486.52,1493.65,0.0,False
2013-01-16,0.0,0.0,0.0,0,1491.36,1494.16,0.0,False
2013-01-17,-3.6460000000001727,-182.30000000000862,-3.060000000000173,1,1501.04,1503.33,-0.0024289825720834705,False
2013-01-18,-1.8659999999999726,-93.29999999999863,-1.2799999999999727,1,1503.84,1507.15,-0.0012408234918608182,False
2013-01-21,0.42399999999999094,21.199999999999548,1.009999999999991,1,1507.4,1511.22,0.00028127902348413884,True
2013-01-22,-2.626000000000191,-131.30000000000953,-2.040000000000191,1,1507.15,1514.79,-0.0017423614106095548,False
2013-01-23,0.0,0.0,0.0,0,1515.3,1517.59,0.0,False
2013-01-24,-3.8960000000001727,-194.80000000000862,-3.310000000000173,1,1515.3,1518.1,-0.0025711080314130357,False
2013-01-25,0.0,0.0,0.0,0,1523.19,1526.25,0.0,False
2013-01-28,-2.1919999999999815,-109.59999999999907,-1.0199999999999816,2,1527.01,1524.47,-0.001435485032841947,False
2013-01-29,1.7039999999999638,85.19999999999818,2.2899999999999636,1,1521.92,1531.09,0.0011196383515559055,False
2013-01-30,0.0,0.0,0.0,0,1530.83,1525.23,0.0,False
2013-01-31,0.0,0.0,0.0,0,1523.19,1522.43,0.0,False
2013-02-01,1.4539999999999638,72.69999999999818,2.0399999999999636,1,1530.83,1536.44,0.0009498115401448651,False
2013-02-04,4.004000000000145,200.20000000000726,4.5900000000001455,1,1527.01,1519.37,0.002622117733348272,False
2013-02-05,2.724000000000173,136.20000000000866,3.310000000000173,1,1527.78,1534.91,0.0017829792247576045,False
2013-02-06,0.0,0.0,0.0,0,1529.31,1535.93,0.0,False
2013-02-07,-7.466000000000109,-373.30000000000547,-6.880000000000109,1,1536.18,1533.89,-0.004860107539481121,False
2013-02-08,-0.912000000000009,-45.60000000000045,0.2599999999999909,2,1536.18,1542.04,-0.0005936804280748408,False
2013-02-11,0.0,0.0,0.0,0,1541.78,1541.78,0.0,False
2013-02-12,-2.876000000000191,-143.80000000000953,-2.290000000000191,1,1542.04,1544.33,-0.0018650618660995765,False
2013-02-13,0.0,0.0,0.0,0,1547.64,1545.86,0.0,False
2013-02-14,0.0,0.0,0.0,0,1541.02,1547.39,0.0,False
2013-02-15,-3.6459999999999453,-182.29999999999725,-3.0599999999999454,1,1548.66,1545.86,-0.0023542933891234647,False
2013-02-18,0.0,0.0,0.0,0,1545.86,1546.62,0.0,True
2013-02-19,3.4839999999999365,174.19999999999683,4.069999999999936,1,1547.9,1556.81,0.002250791394792904,False
2013-02-20,13.347999999999981,667.3999999999991,14.519999999999982,2,1556.05,1537.2,0.008578130522798098,False
2013-02-21,-1.9419999999999817,-97.09999999999908,-0.7699999999999818,2,1533.64,1527.78,-0.0012662684854333362,False
2013-02-22,0.0,0.0,0.0,0,1535.67,1542.55,0.0,False
2013-02-25,0.0,0.0,0.0,0,1550.7,1513.52,0.0,False
2013-02-26,0.0,0.0,0.0,0,1521.16,1523.7,0.0,False
2013-02-27,15.453999999999963,772.6999999999981,16.039999999999964,1,1522.43,1543.31,0.010150877216029612,False
2013-02-28,-1.6059999999999817,-80.29999999999909,-1.0199999999999818,1,1543.31,1540.0,-0.001040620484542951,False
2013-03-01,-8.8120000000001,-440.600000000005,-7.640000000000101,2,1534.91,1545.35,-0.005741053221361579,False
2013-03-04,0.0,0.0,0.0,0,1541.53,1552.48,0.0,False
2013-03-05,2.7239999999999456,136.1999999999973,3.3099999999999454,1,1560.89,1567.25,0.0017451582110206006,False
2013-03-06,0.0,0.0,0.0,0,1572.85,1569.54,0.0,False
2013-03-07,0.0,0.0,0.0,0,1571.58,1572.6,0.0,False
2013-03-08,0.0,0.0,0.0,0,1578.97,1578.71,0.0,False
2013-03-11,0.0,0.0,0.0,0,1577.69,1584.57,0.0,False
2013-03-12,-3.8959999999999453,-194.79999999999725,-3.3099999999999454,1,1583.55,1581.51,-0.0024602949070126902,False
2013-03-13,0.0,0.0,0.0,0,1582.02,1583.55,0.0,False
2013-03-14,-2.3759999999999635,-118.79999999999818,-1.7899999999999636,1,1587.64,1591.73,-0.0014965609332090167,False
2013-03-15,-2.3759999999999635,-118.79999999999818,-1.7899999999999636,1,1589.68,1589.68,-0.0014946404307784984,False
2013-03-18,0.0,0.0,0.0,0,1574.09,1580.48,0.0,False
2013-03-19,-5.9560000000001185,-297.8000000000059,-5.370000000000118,1,1584.06,1577.15,-0.003759958587427319,False
2013-03-20,0.0,0.0,0.0,0,1586.36,1587.64,0.0,False
2013-03-21,0.0,0.0,0.0,0,1578.69,1574.09,0.0,False
2013-03-22,-3.4719999999999542,-173.59999999999772,-2.2999999999999545,2,1579.2,1586.1,-0.002198581560283659,False
2013-03-25,-11.283999999999827,-564.1999999999913,-8.939999999999827,4,1591.21,1580.73,-0.007091458701239828,False
2013-03-26,-0.9219999999999999,-46.099999999999994,0.25,2,1587.12,1593.0,-0.0005809264579867937,False
2013-03-27,0.0,0.0,0.0,0,1583.54,1592.49,0.0,False
2013-03-28,-2.7119999999999633,-135.59999999999818,-1.5399999999999634,2,1591.73,1597.09,-0.0017038065501058365,False
2013-04-01,-6.541999999999891,-327.0999999999945,-5.369999999999891,2,1596.84,1591.73,-0.0040968412614913775,False
2013-04-02,-0.9219999999999999,-46.099999999999994,0.25,2,1597.35,1599.4,-0.0005772059974332489,False
2013-04-03,11.943999999999972,597.1999999999986,12.529999999999973,1,1600.42,1583.54,0.007463040951750148,False
2013-04-04,-5.9560000000001185,-297.8000000000059,-5.370000000000118,1,1585.33,1589.68,-0.0037569465032517638,False
2013-04-05,0.0,0.0,0.0,0,1570.0,1582.52,0.0,False
2013-04-08,0.0,0.0,0.0,0,1583.29,1593.0,0.0,False
2013-04-09,-2.6259999999999635,-131.29999999999816,-2.0399999999999636,1,1596.33,1598.63,-0.0016450232721304265,False
2013-04-10,9.894000000000018,494.7000000000009,10.480000000000018,1,1602.97,1618.31,0.0061722926817095874,False
2013-04-11,-5.337999999999927,-266.89999999999634,-3.5799999999999272,3,1618.83,1623.94,-0.0032974432151615224,False
2013-04-12,-2.1159999999999726,-105.79999999999863,-1.5299999999999727,1,1618.57,1619.59,-0.0013073268378877483,False
2013-04-15,20.624000000000038,1031.2000000000019,21.210000000000036,1,1611.41,1581.76,0.012798729063366888,False
2013-04-16,2.6679999999999184,133.3999999999959,3.839999999999918,2,1593.77,1605.28,0.0016740182083989023,False
2013-04-17,7.702000000000036,385.10000000000184,9.460000000000036,3,1593.77,1580.73,0.004832566807004798,False
2013-04-18,-4.577999999999936,-228.89999999999682,-2.8199999999999363,3,1584.31,1571.53,-0.0028895860027393226,False
2013-04-19,-5.413999999999936,-270.6999999999968,-3.069999999999936,4,1574.85,1584.31,-0.003437787725815116,False
2013-04-22,-3.1359999999999544,-156.7999999999977,-2.5499999999999545,1,1588.4,1592.24,-0.0019743137748677625,False
2013-04-23,-0.9219999999999999,-46.099999999999994,0.25,2,1600.16,1609.37,-0.0005761923807619237,False
2013-04-24,0.0,0.0,0.0,0,1609.62,1609.88,0.0,False
2013-04-25,-0.14200000000002722,-7.10000000000136,1.0299999999999727,2,1614.48,1616.78,-8.795401615382489e-05,False
2013-04-26,0.0,0.0,0.0,0,1614.48,1613.71,0.0,False
2013-04-29,-3.0379999999999727,-151.89999999999864,-1.2799999999999727,3,1618.06,1624.71,-0.0018775570745213235,False
2013-04-30,-3.9060000000001636,-195.30000000000817,-3.3200000000001637,1,1623.94,1628.29,-0.00240526127812614,False
2013-05-01,-9.428000000000072,-471.4000000000036,-7.670000000000072,3,1624.71,1613.97,-0.00580288174504993,False
2013-05-02,4.5239999999999,226.199999999995,5.1099999999999,1,1617.8,1628.54,0.0027963901594757696,False
2013-05-03,1.4639999999999547,73.19999999999773,2.0499999999999545,1,1642.86,1645.41,0.0008911288849932159,False
2013-05-06,0.0,0.0,0.0,0,1646.44,1649.76,0.0,False
2013-05-07,-4.936000000000137,-246.80000000000683,-4.350000000000136,1,1653.08,1657.94,-0.0029859413942459755,False
2013-05-08,-2.277999999999982,-113.8999999999991,-0.5199999999999818,3,1656.15,1665.61,-0.0013754792742203192,False
2013-05-09,-3.3959999999999453,-169.79999999999725,-2.8099999999999454,1,1664.84,1661.01,-0.002039835659883199,False
2013-05-10,-2.1259999999999635,-106.29999999999818,-1.5399999999999636,1,1662.03,1666.63,-0.0012791586192788117,False
2013-05-13,-4.1659999999999275,-208.29999999999637,-3.5799999999999277,1,1664.08,1667.4,-0.002503485409355276,False
2013-05-14,9.894000000000018,494.7000000000009,10.480000000000018,1,1668.68,1685.04,0.005929237481122814,False
2013-05-15,-2.8959999999999453,-144.79999999999725,-2.3099999999999454,1,1682.23,1693.48,-0.0017215244051050958,False
2013-05-16,0.0,0.0,0.0,0,1690.41,1685.55,0.0,False
2013-05-17,1.4639999999999547,73.19999999999773,2.0499999999999545,1,1692.2,1702.43,0.0008651459638340354,False
2013-05-20,-1.3559999999999817,-67.79999999999909,-0.7699999999999817,1,1700.38,1701.91,-0.0007974688010915099,False
2013-05-21,-6.7260000000001,-336.300000000005,-6.1400000000001,1,1703.45,1704.73,-0.003948457542047081,False
2013-05-22,-5.914000000000163,-295.7000000000082,-3.5700000000001633,4,1706.26,1690.92,-0.0034660602721743247,False
2013-05-23,0.0,0.0,0.0,0,1673.54,1686.58,0.0,False
2013-05-24,0.0,0.0,0.0,0,1676.6,1685.04,0.0,False
2013-05-27,0.0,0.0,0.0,0,1686.58,1689.9,0.0,True
2013-05-28,-2.6259999999999635,-131.29999999999816,-2.0399999999999636,1,1703.19,1695.52,-0.0015418127161385185,False
2013-05-29,-7.996000000000082,-399.8000000000041,-7.410000000000082,1,1686.32,1684.53,-0.004741686038237157,False
2013-05-30,-4.751999999999927,-237.59999999999636,-3.5799999999999272,2,1685.3,1690.41,-0.002819676022073178,False
2013-05-31,0.0,0.0,0.0,0,1685.55,1665.87,0.0,False
2013-06-03,-16.95599999999989,-847.7999999999945,-16.36999999999989,1,1669.7,1675.33,-0.010155117685811756,False
2013-06-04,-5.696000000000128,-284.8000000000064,-5.110000000000127,1,1675.84,1666.38,-0.0033988924957037234,False
2013-06-05,11.174000000000218,558.7000000000108,11.760000000000218,1,1662.03,1643.37,0.006723103674422374,False
2013-06-06,-5.7819999999999,-289.09999999999496,-4.6099999999999,2,1642.6,1657.94,-0.0035200292219651165,False
2013-06-07,-0.15200000000001812,-7.600000000000906,1.0199999999999818,2,1669.96,1679.67,-9.102014419508139e-05,False
2013-06-10,0.0,0.0,0.0,0,1684.53,1679.16,0.0,False
2013-06-11,0.0,0.0,0.0,0,1663.82,1662.29,0.0,False
2013-06-12,0.0,0.0,0.0,0,1673.54,1648.23,0.0,False
2013-06-13,18.334000000000074,916.7000000000037,18.920000000000073,1,1647.2,1673.54,0.011130403108305048,False
2013-06-14,-2.8960000000001727,-144.80000000000862,-2.310000000000173,1,1671.76,1662.78,-0.0017323060726421094,False
2013-06-17,-0.06600000000001816,-3.3000000000009075,0.5199999999999818,1,1674.32,1675.86,-3.941898800708237e-05,False
2013-06-18,6.594000000000063,329.7000000000032,7.180000000000064,1,1676.89,1689.2,0.003932279398171653,False
2013-06-19,4.544000000000109,227.20000000000545,5.130000000000109,1,1687.66,1665.6,0.0026924854532311654,False
2013-06-20,16.854000000000056,842.7000000000028,17.440000000000055,1,1648.92,1622.5,0.010221235717924493,False
2013-06-21,-11.875999999999964,-593.7999999999982,-11.289999999999964,1,1634.04,1628.4,-0.007267875939389466,False
2013-06-24,-6.5519999999998815,-327.59999999999405,-5.379999999999882,2,1611.21,1607.36,-0.004066509021170351,False
2013-06-25,0.0,0.0,0.0,0,1622.5,1623.52,0.0,False
2013-06-26,0.0,0.0,0.0,0,1636.86,1639.17,0.0,False
2013-06-27,0.0,0.0,0.0,0,1649.43,1649.18,0.0,False
2013-06-28,-4.6959999999999,-234.799999999995,-4.1099999999999,1,1643.79,1639.43,-0.002856812609883197,False
2013-07-01,-2.3859999999999544,-119.29999999999772,-1.7999999999999545,1,1650.46,1651.23,-0.001445657574251999,False
2013-07-02,-2.1919999999999815,-109.59999999999907,-1.0199999999999816,2,1648.66,1649.18,-0.001329564616112468,False
2013-07-03,0.0,0.0,0.0,0,1641.99,1652.26,0.0,True
