time,open,high,low,close,-300.0%,-261.8%,-223.6%,-200.0%,-178.6%,-161.8%,-150.0%,-138.2%,-123.6%,-100%,-78.6%,-61.8%,-50.0%,-38.2%,Lower Trigger,Previous Close,Upper Trigger,38.2%,50.0%,61.8%,78.6%,100%,123.6%,138.2%,150.0%,161.8%,178.6%,200.0%,223.6%,261.8%,300%,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Phase Oscillator,Leaving Accumulation,Leaving Extreme Down,Leaving Distribution,Leaving Extreme Up,Plot,Plot,Plot
1764590400,679.41,679.57,677.96,678.33,650.5783807088054,654.2839868985509,657.9895930882963,660.2789204725369,662.3548359819755,663.9845266622824,665.1291903544027,666.273854046523,667.6901328520278,669.9794602362684,672.055375745707,673.6850664260139,674.8297301181342,675.9743938102545,677.3906726157593,679.68,681.9693273842406,683.3856061897454,684.5302698818657,685.674933573986,687.3046242542929,689.3805397637315,691.6698671479721,693.086145953477,694.2308096455972,695.3754733377175,697.0051640180244,699.081079527463,701.3704069117036,705.076013101449,708.7816192911945,100,61.8,23.6,-23.6,-61.8,-100,0,-39.93126982815333,,,,,209719,48196.29192546602,2285713
1764594000,678.35,679.26,678.17,679.16,650.5783807088054,654.2839868985509,657.9895930882963,660.2789204725369,662.3548359819755,663.9845266622824,665.1291903544027,666.273854046523,667.6901328520278,669.9794602362684,672.055375745707,673.6850664260139,674.8297301181342,675.9743938102545,677.3906726157593,679.68,681.9693273842406,683.3856061897454,684.5302698818657,685.674933573986,687.3046242542929,689.3805397637315,691.6698671479721,693.086145953477,694.2308096455972,695.3754733377175,697.0051640180244,699.081079527463,701.3704069117036,705.076013101449,708.7816192911945,100,61.8,23.6,-23.6,-61.8,-100,0,-36.29169486567313,,,,,300990,27613.76146789538,1625275.9
1764597600,679.1496,681.86,678.65,681.45,650.5783807088054,654.2839868985509,657.9895930882963,660.2789204725369,662.3548359819755,663.9845266622824,665.1291903544027,666.273854046523,667.6901328520278,669.9794602362684,672.055375745707,673.6850664260139,674.8297301181342,675.9743938102545,677.3906726157593,679.68,681.9693273842406,683.3856061897454,684.5302698818657,685.674933573986,687.3046242542929,689.3805397637315,691.6698671479721,693.086145953477,694.2308096455972,695.3754733377175,697.0051640180244,699.081079527463,701.3704069117036,705.076013101449,708.7816192911945,100,61.8,23.6,-23.6,-61.8,-100,0,-7.8978129546409015,,,,,6608496,844075.8130840372,1151400.2
1764601200,681.455,681.83,678.84,681.64,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,6.552475880454766,,,,,7137105,453528.41137136635,1493250.6
1764604800,681.65,682.44,680.12,681.925,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,15.166210327381398,,,,,3753020,833105.7327587645,1831651.9
1764608400,681.96,682.79,681.295,682.03,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,19.438939530196063,,,,,2880943,1416383.3478261088,2112514.1
1764612000,682.04,682.99,681.975,682.8205,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,28.40676324386684,,,,,2939843,490939.29901470063,2402120.8
1764615600,682.82,682.8493,679.82,680.22,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,6.6403695442304596,,,,,6181423,816218.0041593517,3006825.3
1764619200,680.2,681.07,679.375,680.27,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,-3.0985286460425634,,,,,14241241,6721529.675516599,4429662.3
1764622800,680.28,680.4,679.93,680.09,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,-9.414070713250867,,,,,2033231,692163.744681165,4628601.1
1764626400,680.17,680.42,680.03,680.34,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,-9.749222250598361,,,,,71392,14644.512820500013,4614768.4
1764630000,680.34,680.54,679.655,679.98,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,-13.329321480348398,,,,,87483,32126.525423733638,4593417.7
1764633600,679.88,680.3,679.66,680.07,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,-13.700310981144593,,,,,33127,11905.01562499531,3935880.8
1764666000,680.47,681.2,680.45,680.93,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,-3.9176711524905983,,,,,44503,16021.080000005668,3226620.6
1764669600,681.04,682.1,680.88,682,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,12.548061364088866,,,,,34435,2822.5409836071362,2854762.1
1764673200,681.96,682.4,681.81,681.81,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,17.834119648721867,,,,,32788,0,2569946.6
1764676800,681.83,682.09,681.25,682.07,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,22.777909825851495,,,,,113046,2691.5714285688787,2287266.9
1764680400,681.99,682.36,681.75,682.35,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,27.91794378891404,,,,,225769,3701.131147537535,1691701.5
1764684000,682.31,682.96,681.49,682.33,655.513139229605,659.0627928343687,662.6124464391323,664.80542615307,666.7939755546915,668.3550797578337,669.4515696148026,670.5480594717714,671.9047333625973,674.097713076535,676.0862624781565,677.6473666812986,678.7438565382676,679.8403463952363,681.1970202860623,683.39,685.5829797139377,686.9396536047636,688.0361434617324,689.1326333187013,690.6937375218434,692.682286923465,694.8752666374027,696.2319405282286,697.3284303851974,698.4249202421663,699.9860244453084,701.97457384693,704.1675535608676,707.7172071656313,711.2668607703949,100,61.8,23.6,-23.6,-61.8,-100,0,28.540501836632437,,,,,5096127,2184054.4285713723,777190.1
1764687600,682.33,683.68,680.85,683.51,653.3879149989192,656.8109004890567,660.2338859791944,662.3486099992795,664.2661987293565,665.771595489417,666.8289574994595,667.8863195095021,669.1945809795546,671.3093049996397,673.2268937297167,674.7322904897773,675.7896524998198,676.8470145098623,678.1552759799149,680.27,682.3847240200851,683.6929854901376,684.7503475001802,685.8077095102227,687.3131062702832,689.2306950003602,691.3454190204453,692.6536804904979,693.7110425005404,694.768404510583,696.2738012706435,698.1913900007205,700.3061140208056,703.7290995109432,707.1520850010808,100,61.8,23.6,-23.6,-61.8,-100,0,39.54102965983235,,,,,8153991,489815.71378081344,1389266.1
1764691200,683.51,683.82,679.3275,680.56,653.3879149989192,656.8109004890567,660.2338859791944,662.3486099992795,664.2661987293565,665.771595489417,666.8289574994595,667.8863195095021,669.1945809795546,671.3093049996397,673.2268937297167,674.7322904897773,675.7896524998198,676.8470145098623,678.1552759799149,680.27,682.3847240200851,683.6929854901376,684.7503475001802,685.8077095102227,687.3131062702832,689.2306950003602,691.3454190204453,692.6536804904979,693.7110425005404,694.768404510583,696.2738012706435,698.1913900007205,700.3061140208056,703.7290995109432,707.1520850010808,100,61.8,23.6,-23.6,-61.8,-100,0,11.346198789939848,,,,,8648654,2372724.7757372274,2246992.3
1764694800,680.58,682.84,680.13,680.14,653.3879149989192,656.8109004890567,660.2338859791944,662.3486099992795,664.2661987293565,665.771595489417,666.8289574994595,667.8863195095021,669.1945809795546,671.3093049996397,673.2268937297167,674.7322904897773,675.7896524998198,676.8470145098623,678.1552759799149,680.27,682.3847240200851,683.6929854901376,684.7503475001802,685.8077095102227,687.3131062702832,689.2306950003602,691.3454190204453,692.6536804904979,693.7110425005404,694.768404510583,696.2738012706435,698.1913900007205,700.3061140208056,703.7290995109432,707.1520850010808,100,61.8,23.6,-23.6,-61.8,-100,0,-5.433668795629142,,,,,4762616,17574.228782271603,2714505.6
1764698400,680.13,681.6,679.93,681.11,653.3879149989192,656.8109004890567,660.2338859791944,662.3486099992795,664.2661987293565,665.771595489417,666.8289574994595,667.8863195095021,669.1945809795546,671.3093049996397,673.2268937297167,674.7322904897773,675.7896524998198,676.8470145098623,678.1552759799149,680.27,682.3847240200851,683.6929854901376,684.7503475001802,685.8077095102227,687.3131062702832,689.2306950003602,691.3454190204453,692.6536804904979,693.7110425005404,694.768404510583,696.2738012706435,698.1913900007205,700.3061140208056,703.7290995109432,707.1520850010808,100,61.8,23.6,-23.6,-61.8,-100,0,-3.9989517762036417,,,,,3755493,1101911.1197604514,3086742.2
1764702000,681.1,682.61,680.76,682.35,653.3879149989192,656.8109004890567,660.2338859791944,662.3486099992795,664.2661987293565,665.771595489417,666.8289574994595,667.8863195095021,669.1945809795546,671.3093049996397,673.2268937297167,674.7322904897773,675.7896524998198,676.8470145098623,678.1552759799149,680.27,682.3847240200851,683.6929854901376,684.7503475001802,685.8077095102227,687.3131062702832,689.2306950003602,691.3454190204453,692.6536804904979,693.7110425005404,694.768404510583,696.2738012706435,698.1913900007205,700.3061140208056,703.7290995109432,707.1520850010808,100,61.8,23.6,-23.6,-61.8,-100,0,8.023705861199558,,,,,6121034,860253.4270269864,3694395.3
1764705600,682.36,682.88,681.36,681.48,653.3879149989192,656.8109004890567,660.2338859791944,662.3486099992795,664.2661987293565,665.771595489417,666.8289574994595,667.8863195095021,669.1945809795546,671.3093049996397,673.2268937297167,674.7322904897773,675.7896524998198,676.8470145098623,678.1552759799149,680.27,682.3847240200851,683.6929854901376,684.7503475001802,685.8077095102227,687.3131062702832,689.2306950003602,691.3454190204453,692.6536804904979,693.7110425005404,694.768404510583,696.2738012706435,698.1913900007205,700.3061140208056,703.7290995109432,707.1520850010808,100,61.8,23.6,-23.6,-61.8,-100,0,5.288725751591991,,,,,10431668,823552.7368421463,4734118.6
1764709200,681.49,681.84,681.36,681.8,653.3879149989192,656.8109004890567,660.2338859791944,662.3486099992795,664.2661987293565,665.771595489417,666.8289574994595,667.8863195095021,669.1945809795546,671.3093049996397,673.2268937297167,674.7322904897773,675.7896524998198,676.8470145098623,678.1552759799149,680.27,682.3847240200851,683.6929854901376,684.7503475001802,685.8077095102227,687.3131062702832,689.2306950003602,691.3454190204453,692.6536804904979,693.7110425005404,694.768404510583,696.2738012706435,698.1913900007205,700.3061140208056,703.7290995109432,707.1520850010808,100,61.8,23.6,-23.6,-61.8,-100,0,6.928044290290821,,,,,2072510,172709.16666699393,4938090.8
1764712800,681.78,681.93,681.7,681.92,653.3879149989192,656.8109004890567,660.2338859791944,662.3486099992795,664.2661987293565,665.771595489417,666.8289574994595,667.8863195095021,669.1945809795546,671.3093049996397,673.2268937297167,674.7322904897773,675.7896524998198,676.8470145098623,678.1552759799149,680.27,682.3847240200851,683.6929854901376,684.7503475001802,685.8077095102227,687.3131062702832,689.2306950003602,691.3454190204453,692.6536804904979,693.7110425005404,694.768404510583,696.2738012706435,698.1913900007205,700.3061140208056,703.7290995109432,707.1520850010808,100,61.8,23.6,-23.6,-61.8,-100,0,8.833895547648716,,,,,51750,2249.9999999988877,4931961.2
1764716400,681.88,682.29,681.75,682.14,653.3879149989192,656.8109004890567,660.2338859791944,662.3486099992795,664.2661987293565,665.771595489417,666.8289574994595,667.8863195095021,669.1945809795546,671.3093049996397,673.2268937297167,674.7322904897773,675.7896524998198,676.8470145098623,678.1552759799149,680.27,682.3847240200851,683.6929854901376,684.7503475001802,685.8077095102227,687.3131062702832,689.2306950003602,691.3454190204453,692.6536804904979,693.7110425005404,694.768404510583,696.2738012706435,698.1913900007205,700.3061140208056,703.7290995109432,707.1520850010808,100,61.8,23.6,-23.6,-61.8,-100,0,11.879188588780519,,,,,43825,12173.611111110085,4913766.8
1764720000,682.2568,682.58,681.329,682.4,653.3879149989192,656.8109004890567,660.2338859791944,662.3486099992795,664.2661987293565,665.771595489417,666.8289574994595,667.8863195095021,669.1945809795546,671.3093049996397,673.2268937297167,674.7322904897773,675.7896524998198,676.8470145098623,678.1552759799149,680.27,682.3847240200851,683.6929854901376,684.7503475001802,685.8077095102227,687.3131062702832,689.2306950003602,691.3454190204453,692.6536804904979,693.7110425005404,694.768404510583,696.2738012706435,698.1913900007205,700.3061140208056,703.7290995109432,707.1520850010808,100,61.8,23.6,-23.6,-61.8,-100,0,15.580023161734584,,,,,38664,5563.165467627467,4408020.5
1764752400,683.15,683.16,682.35,682.86,653.3879149989192,656.8109004890567,660.2338859791944,662.3486099992795,664.2661987293565,665.771595489417,666.8289574994595,667.8863195095021,669.1945809795546,671.3093049996397,673.2268937297167,674.7322904897773,675.7896524998198,676.8470145098623,678.1552759799149,680.27,682.3847240200851,683.6929854901376,684.7503475001802,685.8077095102227,687.3131062702832,689.2306950003602,691.3454190204453,692.6536804904979,693.7110425005404,694.768404510583,696.2738012706435,698.1913900007205,700.3061140208056,703.7290995109432,707.1520850010808,100,61.8,23.6,-23.6,-61.8,-100,0,21.934171078370355,,,,,25651,9500.37037036957,3595186.5
1764756000,682.83,683.09,682.26,682.58,653.3879149989192,656.8109004890567,660.2338859791944,662.3486099992795,664.2661987293565,665.771595489417,666.8289574994595,667.8863195095021,669.1945809795546,671.3093049996397,673.2268937297167,674.7322904897773,675.7896524998198,676.8470145098623,678.1552759799149,680.27,682.3847240200851,683.6929854901376,684.7503475001802,685.8077095102227,687.3131062702832,689.2306950003602,691.3454190204453,692.6536804904979,693.7110425005404,694.768404510583,696.2738012706435,698.1913900007205,700.3061140208056,703.7290995109432,707.1520850010808,100,61.8,23.6,-23.6,-61.8,-100,0,20.99822343802728,,,,,15127,5832.0963855427935,2731833.8
1764759600,682.49,683,682.34,682.73,653.3879149989192,656.8109004890567,660.2338859791944,662.3486099992795,664.2661987293565,665.771595489417,666.8289574994595,667.8863195095021,669.1945809795546,671.3093049996397,673.2268937297167,674.7322904897773,675.7896524998198,676.8470145098623,678.1552759799149,680.27,682.3847240200851,683.6929854901376,684.7503475001802,685.8077095102227,687.3131062702832,689.2306950003602,691.3454190204453,692.6536804904979,693.7110425005404,694.768404510583,696.2738012706435,698.1913900007205,700.3061140208056,703.7290995109432,707.1520850010808,100,61.8,23.6,-23.6,-61.8,-100,0,21.734610914322815,,,,,14061,5752.227272727163,2256978.3
