time,open,high,low,close,Fast EMA,Pullback Overlap EMA,Pivot EMA,Slow EMA,Long-term EMA,Shapes,Shapes,Fast Conviction EMA,Slow Conviction EMA,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),-300.0%,-261.8%,-223.6%,-200.0%,-178.6%,-161.8%,-150.0%,-138.2%,-123.6%,-100%,-78.6%,-61.8%,-50.0%,-38.2%,Lower Trigger,Previous Close,Upper Trigger,38.2%,50.0%,61.8%,78.6%,100%,123.6%,138.2%,150.0%,161.8%,178.6%,200.0%,223.6%,261.8%,300%,Fast EMA,Pullback Overlap EMA,Pivot EMA,Slow EMA,Long-term EMA,Shapes,Shapes,Fast Conviction EMA,Slow Conviction EMA,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot,Plot,Plot,Plot,Plot,Plot,Plot,Phase Oscillator,Leaving Accumulation,Leaving Extreme Down,Leaving Distribution,Leaving Extreme Up,Plot,Plot,Plot
2026-03-20T08:00:00-05:00,656.66,657.05,653,653.15,667.4548549143113,671.0862588083825,675.0315886950758,679.9911261529262,657.7262747726268,0,0,671.0862588083825,679.9911261529262,656.66,657.05,653,653.15,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,656.3867598450828,657.3503010798612,658.6311577746284,661.9210512159881,670.3636439163378,0,0,657.3503010798612,661.9210512159881,656.66,657.05,653,653.15,100,61.8,23.6,-23.6,-61.8,-100,0,-59.85248035533094,,,,,10021361,371161.51851846644,1610358.8
2026-03-20T09:00:00-05:00,653.17,653.8111,651.2,652.12,667.4548549143113,671.0862588083825,675.0315886950758,679.9911261529262,657.7262747726268,0,0,671.0862588083825,679.9911261529262,653.17,653.8111,651.2,652.12,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,655.4385909906199,656.6031152113096,658.0392343405713,661.521008309213,670.1821151211503,0,0,656.6031152113096,661.521008309213,653.17,653.8111,651.2,652.12,100,61.8,23.6,-23.6,-61.8,-100,0,-70.0343450343522,,,,,12429268,4379352.211711404,2443276.8
2026-03-20T10:00:00-05:00,652.11,654.16,651.5,652.945,667.4548549143113,671.0862588083825,675.0315886950758,679.9911261529262,657.7262747726268,0,0,671.0862588083825,679.9911261529262,652.11,654.16,651.5,652.945,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,654.884459659371,656.0805273239797,657.5761221277921,661.170967153735,670.0106015378553,0,0,656.0805273239797,661.170967153735,652.11,654.16,651.5,652.945,100,61.8,23.6,-23.6,-61.8,-100,0,-66.2156954897844,,,,,8364235,3820505.8364659534,3266568.1
2026-03-20T11:00:00-05:00,652.97,653.99,651.95,652.77,667.4548549143113,671.0862588083825,675.0315886950758,679.9911261529262,657.7262747726268,0,0,671.0862588083825,679.9911261529262,652.97,653.99,651.95,652.77,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,654.4145797350664,655.6075948491255,657.1392019343565,660.8280705352151,669.8390532638468,0,0,655.6075948491255,660.8280705352151,652.97,653.99,651.95,652.77,100,61.8,23.6,-23.6,-61.8,-100,0,-62.91539356294845,,,,,6978676,2805154.078431205,3951520.1
2026-03-20T12:00:00-05:00,652.76,653.25,650.55,651.4,667.4548549143113,671.0862588083825,675.0315886950758,679.9911261529262,657.7262747726268,0,0,671.0862588083825,679.9911261529262,652.76,653.25,650.55,651.4,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,653.7446731272738,655.006509870679,656.6174563039605,660.4432513296962,669.6555800970424,0,0,655.006509870679,660.4432513296962,652.76,653.25,650.55,651.4,100,61.8,23.6,-23.6,-61.8,-100,0,-66.78673776101166,,,,,7935260,2498137.4074074323,4736463.3
2026-03-20T13:00:00-05:00,651.41,651.695,647.64,648.07,667.4548549143113,671.0862588083825,675.0315886950758,679.9911261529262,657.7262747726268,0,0,671.0862588083825,679.9911261529262,651.41,651.695,647.64,648.07,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,652.4836346545463,654.0155798891534,655.8404148217822,659.938220663178,669.4407982055295,0,0,654.0155798891534,659.938220663178,651.41,651.695,647.64,648.07,100,61.8,23.6,-23.6,-61.8,-100,0,-83.68351738174033,,,,,15987935,1695391.3810113217,6330267.7
2026-03-20T14:00:00-05:00,648.08,648.645,644.72,648.54,667.4548549143113,671.0862588083825,675.0315886950758,679.9911261529262,657.7262747726268,0,0,671.0862588083825,679.9911261529262,648.08,648.645,644.72,648.54,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,651.6072713979805,653.2333541907029,655.1767407470747,659.4729871667217,669.2328300641809,0,0,653.2333541907029,659.4729871667217,648.08,648.645,644.72,648.54,100,61.8,23.6,-23.6,-61.8,-100,0,-83.24465053964222,,,,,31313092,837675.0726116198,9447926.7
2026-03-20T15:00:00-05:00,648.51,651.5,648.27,650.97,667.4548549143113,671.0862588083825,675.0315886950758,679.9911261529262,657.7262747726268,0,0,671.0862588083825,679.9911261529262,648.51,651.5,648.27,650.97,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,651.4656555317626,652.9100178777454,654.7943097700679,659.1259264660392,669.0511103620497,0,0,652.9100178777454,659.1259264660392,648.51,651.5,648.27,650.97,100,61.8,23.6,-23.6,-61.8,-100,0,-65.1291044264781,,,,,9780878,1604911.8699689487,10396901.1
2026-03-20T16:00:00-05:00,650.97,655,650.09,654.36,667.4548549143113,671.0862588083825,675.0315886950758,679.9911261529262,657.7262747726268,0,0,671.0862588083825,679.9911261529262,650.97,655,650.09,654.36,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,652.108843191371,653.1171581809247,654.7548270636981,658.9313988551805,668.9049301594423,0,0,653.1171581809247,658.9313988551805,650.97,655,650.09,654.36,100,61.8,23.6,-23.6,-61.8,-100,0,-34.85856699894191,-95.1291044264781,,,,3459907,450985.84114052285,10689018.2
2026-03-20T17:00:00-05:00,654.35,655.45,653,654.25,667.4548549143113,671.0862588083825,675.0315886950758,679.9911261529262,657.7262747726268,0,0,671.0862588083825,679.9911261529262,654.35,655.45,653,654.25,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,652.5846558155107,653.2789927265069,654.7089336942711,658.7403213508875,668.7591099588508,0,0,653.2789927265069,658.7403213508875,654.35,655.45,653,654.25,100,61.8,23.6,-23.6,-61.8,-100,0,-20.12385113531444,,,,,745704,365242.7755102111,10701631.6
2026-03-20T18:00:00-05:00,654.25,654.32,653.25,653.28,663.2582204889088,667.869650407185,672.6259897227962,678.7086312079088,657.6351675609588,0,0,667.869650407185,678.7086312079088,654.25,654.32,653.25,653.28,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,652.7391767453972,653.2791366227202,654.5790306311555,658.5174510916676,668.6050889642354,0,0,653.2791366227202,658.5174510916676,654.25,654.32,653.25,653.28,100,61.8,23.6,-23.6,-61.8,-100,0,-18.04425667949817,,,,,280952,7877.15887849714,9727590.7
2026-03-23T03:00:00-05:00,642.95,644.89,642.25,644.37,663.2582204889088,667.869650407185,672.6259897227962,678.7086312079088,657.6351675609588,0,0,667.869650407185,678.7086312079088,642.95,644.89,642.25,644.37,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,650.8793596908645,652.0064028194745,653.6509369374141,657.9400041083342,668.3639438004121,0,0,652.0064028194745,657.9400041083342,642.95,644.89,642.25,644.37,100,61.8,23.6,-23.6,-61.8,-100,0,-55.80445825312385,,,,,288704,56865.9393939377,8513534.3
2026-03-23T04:00:00-05:00,644.47,645.2,642.41,643.23,663.2582204889088,667.869650407185,672.6259897227962,678.7086312079088,657.6351675609588,0,0,667.869650407185,678.7086312079088,644.47,645.2,642.41,643.23,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,649.1795019817835,650.752630988121,652.7035790340128,657.3395957773818,668.1138548073732,0,0,650.752630988121,657.3395957773818,644.47,645.2,642.41,643.23,100,61.8,23.6,-23.6,-61.8,-100,0,-76.1943706001039,,,,,256104,75270.70967742185,7702721.2
2026-03-23T05:00:00-05:00,643.4,644.36,641.61,643.21,663.2582204889088,667.869650407185,672.6259897227962,678.7086312079088,657.6351675609588,0,0,667.869650407185,678.7086312079088,643.4,644.36,641.61,643.21,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,647.8529459858316,649.6751122755323,651.8405263945571,656.7628775823866,667.866055257051,0,0,649.6751122755323,656.7628775823866,643.4,644.36,641.61,643.21,100,61.8,23.6,-23.6,-61.8,-100,0,-82.59689475969043,,,,,437913,183127.25454545094,7048644.9
2026-03-23T06:00:00-05:00,643.28,666.82,643.17,656.08,663.2582204889088,667.869650407185,672.6259897227962,678.7086312079088,657.6351675609588,0,0,667.869650407185,678.7086312079088,643.28,666.82,643.17,656.08,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,649.6811802112024,650.5900962361706,652.225933085961,656.7350050280035,667.7487810753888,0,0,650.5900962361706,656.7350050280035,643.28,666.82,643.17,656.08,100,61.8,23.6,-23.6,-61.8,-100,0,-27.60481460698226,-112.59689475969043,,,,6430094,2920051.144186038,6898128.3
2026-03-23T07:00:00-05:00,656.1,661.79,654.78,661.2516,663.2582204889088,667.869650407185,672.6259897227962,678.7086312079088,657.6351675609588,0,0,667.869650407185,678.7086312079088,656.1,661.79,654.78,661.2516,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,652.252384608713,652.1131682024319,653.0464482599644,656.919355843187,667.6841325074745,0,0,652.1131682024319,656.919355843187,656.1,661.79,654.78,661.2516,100,61.8,23.6,-23.6,-61.8,-100,0,14.356360558324972,,,,,2923967,224574.01323819405,5591731.5
2026-03-23T08:00:00-05:00,661.38,661.88,656.07,660.22,663.2582204889088,667.869650407185,672.6259897227962,678.7086312079088,657.6351675609588,0,0,667.869650407185,678.7086312079088,661.38,661.88,656.07,660.22,588.9552977506106,601.3110498370328,613.6668019234551,621.3001985004071,628.2220072608635,633.6559505868292,637.4726488753053,641.2893471637813,646.0117026732515,653.6450992502035,660.56690801066,666.0008513366257,669.8175496251017,673.6342479135777,678.356603423048,685.99,693.623396576952,698.3457520864223,702.1624503748983,705.9791486633743,711.41309198934,718.3349007497965,725.9682973267485,730.6906528362188,734.5073511246948,738.3240494131708,743.7579927391365,750.6798014995929,758.313198076545,770.6689501629672,783.0247022493894,654.0229658067768,653.2712870306559,653.6985893272404,657.0540760128528,667.6098625322758,0,0,653.2712870306559,657.0540760128528,661.38,661.88,656.07,660.22,100,61.8,23.6,-23.6,-61.8,-100,0,29.249090378834723,,,,,14422334,4120666.8571428168,3902655.7
