time,open,high,low,close,-300.0%,-261.8%,-223.6%,-200.0%,-178.6%,-161.8%,-150.0%,-138.2%,-123.6%,-100%,-78.6%,-61.8%,-50.0%,-38.2%,Lower Trigger,Previous Close,Upper Trigger,38.2%,50.0%,61.8%,78.6%,100%,123.6%,138.2%,150.0%,161.8%,178.6%,200.0%,223.6%,261.8%,300%,Fast EMA,Pullback Overlap EMA,Pivot EMA,Slow EMA,Long-term EMA,Shapes,Shapes,Fast Conviction EMA,Slow Conviction EMA,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Plot,Plot,Plot,Plot,Plot,Plot,Plot,Phase Oscillator,Leaving Accumulation,Leaving Extreme Down,Leaving Distribution,Leaving Extreme Up
1759309200,662.16,663.03,662.04,662.72,,,,,,,,,,658.7139743214981,659.7767038166975,660.6109961306857,661.196987160749,661.7829781908122,662.5080179398735,663.68,664.8519820601264,665.5770218091877,666.1630128392509,666.7490038693142,667.5832961833024,668.6460256785018,,,,,,,,,,663.6394009836166,663.6646785673448,663.5313414432957,662.9327965345861,660.4248225832165,0,0,663.6646785673448,662.9327965345861,662.16,663.03,662.04,662.72,100,61.8,23.6,-23.6,-61.8,-100,0,-11.741242847129477,,,,
1759312800,662.76,663.07,662.31,662.5,,,,,,,,,,658.7139743214981,659.7767038166975,660.6109961306857,661.196987160749,661.7829781908122,662.5080179398735,663.68,664.8519820601264,665.5770218091877,666.1630128392509,666.7490038693142,667.5832961833024,668.6460256785018,,,,,,,,,,663.3862007650351,663.498295914867,663.4375831302688,662.9151313699092,660.4454711147267,0,0,663.498295914867,662.9151313699092,662.76,663.07,662.31,662.5,100,61.8,23.6,-23.6,-61.8,-100,0,-17.56397451515989,,,,
1759316400,662.47,663.95,662.47,663.91,,,,,,,,,,658.7139743214981,659.7767038166975,660.6109961306857,661.196987160749,661.7829781908122,662.5080179398735,663.68,664.8519820601264,665.5770218091877,666.1630128392509,666.7490038693142,667.5832961833024,668.6460256785018,,,,,,,,,,663.5026005950273,663.5571107841716,663.4805301184261,662.9557382527701,660.4799440389583,0,0,663.5571107841716,662.9557382527701,662.47,663.95,662.47,663.91,100,61.8,23.6,-23.6,-61.8,-100,0,-3.466536668985654,,,,
1759320000,663.91,664,662.66,663.5494,,,,,,,,,,658.7139743214981,659.7767038166975,660.6109961306857,661.196987160749,661.7829781908122,662.5080179398735,663.68,664.8519820601264,665.5770218091877,666.1630128392509,666.7490038693142,667.5832961833024,668.6460256785018,,,,,,,,,,663.513000462799,663.5560092435757,663.486791016751,662.9799693444937,660.5104858893169,0,0,663.5560092435757,662.9799693444937,663.91,664,662.66,663.5494,100,61.8,23.6,-23.6,-61.8,-100,0,-0.9580995269083337,,,,
1759323600,663.55,665.39,663.03,663.735,,,,,,,,,,658.7139743214981,659.7767038166975,660.6109961306857,661.196987160749,661.7829781908122,662.5080179398735,663.68,664.8519820601264,665.5770218091877,666.1630128392509,666.7490038693142,667.5832961833024,668.6460256785018,,,,,,,,,,663.5623336932881,663.5815793516363,663.5093554697736,663.0107869222695,660.5425706068361,0,0,663.5815793516363,663.0107869222695,663.55,665.39,663.03,663.735,100,61.8,23.6,-23.6,-61.8,-100,0,2.1720573331869555,,,,
1759327200,663.74,666.06,663.41,665.805,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,664.0607039836685,663.8992108728311,663.7180504270669,663.1248364356462,660.5949330883601,0,0,663.8992108728311,663.1248364356462,663.74,666.06,663.41,665.805,100,61.8,23.6,-23.6,-61.8,-100,0,24.17406762468626,,,,
1759330800,665.805,667.18,665.75,666.975,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,664.708325320631,664.3386093195695,664.014136751879,663.2819859688851,660.6584163412123,0,0,664.3386093195695,663.2819859688851,665.805,667.18,665.75,666.975,100,61.8,23.6,-23.6,-61.8,-100,0,44.96249536133973,,,,
1759334400,666.99,667.16,666.43,666.91,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,665.1975863604908,664.7059508453453,664.2773970471628,663.4300681742368,660.7206211537375,0,0,664.7059508453453,663.4300681742368,666.99,667.16,666.43,666.91,100,61.8,23.6,-23.6,-61.8,-100,0,52.825277112677,,,,
1759338000,666.92,668.09,666.82,667.955,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,665.8103449470484,665.1701007245817,664.6117245883298,663.6147592691659,660.7926050228546,0,0,665.1701007245817,663.6147592691659,666.92,668.09,666.82,667.955,100,61.8,23.6,-23.6,-61.8,-100,0,65.28597411270857,,,,
1759341600,667.95,669.35,667.89,669.13,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,666.5480460699265,665.7358006210701,665.0224768984816,663.8398711357306,660.875564176856,0,0,665.7358006210701,663.8398711357306,667.95,669.35,667.89,669.13,100,61.8,23.6,-23.6,-61.8,-100,0,80.33926682798737,,,,
1759345200,669.13,669.37,668.48,668.51,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,666.9840358321651,666.1321148180601,665.3395244531652,664.0304886403947,660.9515287124096,0,0,666.1321148180601,664.0304886403947,669.13,669.37,668.48,668.51,100,61.8,23.6,-23.6,-61.8,-100,0,78.0119196625487,,,,
1759348800,668.5,668.56,667.98,668.14,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,667.2409167583506,666.4189555583373,665.594113139241,664.1982237979296,661.0230557898981,0,0,666.4189555583373,664.1982237979296,668.5,668.56,667.98,668.14,100,61.8,23.6,-23.6,-61.8,-100,0,70.7175141619583,,,,
1759352400,668.17,668.24,667.96,668,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,667.4096019231616,666.6448190500034,665.8128301265828,664.3533983367896,661.0924781203469,0,0,666.6448190500034,664.3533983367896,668.17,668.24,667.96,668,100,61.8,23.6,-23.6,-61.8,-100,0,64.23299085695074,,,,
1759356000,668.07,668.48,668.07,668.25,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,667.5963570513479,666.8741306142887,666.0343910241661,664.5124433026349,661.1636972435275,0,0,666.8741306142887,664.5124433026349,668.07,668.48,668.07,668.25,100,61.8,23.6,-23.6,-61.8,-100,0,62.72106409172768,,,,
1759359600,668.25,668.55,668.01,668.2915,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,667.7508332621595,667.0766119551046,666.2395827492419,664.6666905147722,661.2346206540396,0,0,667.0766119551046,664.6666905147722,668.25,668.55,668.01,668.2915,100,61.8,23.6,-23.6,-61.8,-100,0,60.86840948942603,,,92.72106409172768,
1759392000,669.26,670,669.24,669.92,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,668.232870315013,667.4828102472325,666.5741661356744,664.8811113100876,661.3210423390741,0,0,667.4828102472325,664.8811113100876,669.26,670,669.24,669.92,100,61.8,23.6,-23.6,-61.8,-100,0,76.97322047562426,,,,
1759395600,669.89,669.96,669.16,669.59,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,668.5344546894545,667.7838373547706,666.8483328506131,665.0733108484513,661.4033205247549,0,0,667.7838373547706,665.0733108484513,669.89,669.96,669.16,669.59,100,61.8,23.6,-23.6,-61.8,-100,0,77.54924045065823,,,,
1759399200,669.66,670.03,669.66,669.73,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,668.8001314251313,668.0618605898034,667.1103025914665,665.2633797934125,661.486173056847,0,0,668.0618605898034,665.2633797934125,669.66,670.03,669.66,669.73,100,61.8,23.6,-23.6,-61.8,-100,0,77.84027266648195,,,,
1759402800,669.73,670.35,669.72,670.32,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,669.1378799973244,668.3844519341171,667.4020932649696,665.4697724549059,661.5740718324007,0,0,668.3844519341171,665.4697724549059,669.73,670.35,669.72,670.32,100,61.8,23.6,-23.6,-61.8,-100,0,83.83248103376127,,,,
1759406400,670.3,670.62,670.16,670.46,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,669.4316844423635,668.6809588006719,667.680084786336,665.6734552118485,661.6624890280982,0,0,668.6809588006719,665.6734552118485,670.3,670.62,670.16,670.46,100,61.8,23.6,-23.6,-61.8,-100,0,86.53787616553889,,,,
1759410000,670.47,670.74,668.75,669.42,,,,,,,,,,661.208690441391,662.2725506869333,663.1077306927797,663.6943452206955,664.2809597486114,665.0067709441682,666.18,667.3532290558317,668.0790402513885,668.6656547793044,669.2522693072202,670.0874493130666,671.1513095586089,,,,,,,,,,669.429087899616,668.7865361148616,667.8382588966691,665.8263754072832,661.7396781919978,0,0,668.7865361148616,665.8263754072832,670.47,670.74,668.75,669.42,100,61.8,23.6,-23.6,-61.8,-100,0,67.09812513330522,,,,
1759413600,669.41,669.5299,667.54,667.565,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,669.0148461441457,668.6120309555957,667.8134171787901,665.8973396763737,661.7976415930724,0,0,668.6120309555957,665.8973396763737,669.41,669.5299,667.54,667.565,100,61.8,23.6,-23.6,-61.8,-100,0,30.008598318906607,,,97.09812513330522,
1759417200,667.57,668.42,666.78,668.35,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,668.8671025565578,668.5745979619392,667.8621974352637,665.9974482610115,661.8628391891613,0,0,668.5745979619392,665.9974482610115,667.57,668.42,666.78,668.35,100,61.8,23.6,-23.6,-61.8,-100,0,21.762259843021788,,,,
1759420800,668.35,668.59,667.55,668.42,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,668.7677464328783,668.552512538805,667.9129067593307,666.0963279238274,661.9280845703637,0,0,668.552512538805,666.0963279238274,668.35,668.59,667.55,668.42,100,61.8,23.6,-23.6,-61.8,-100,0,17.975008930339975,,,,
1759424400,668.415,669.08,667.94,668.895,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,668.7960250033498,668.6014393189757,668.0021879630278,666.2105594371405,661.9974071119522,0,0,668.6014393189757,666.2105594371405,668.415,669.08,667.94,668.895,100,61.8,23.6,-23.6,-61.8,-100,0,21.51591727762839,,,,
1759428000,668.89,669.73,668.85,669.39,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,668.9280194470498,668.7140908448364,668.1283526936617,666.3403325213388,662.0709652501417,0,0,668.7140908448364,666.3403325213388,668.89,669.73,668.85,669.39,100,61.8,23.6,-23.6,-61.8,-100,0,28.79587138320843,,,,
1759431600,669.38,669.63,668.82,669.17,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,668.981792903261,668.7792207241455,668.2230479033287,666.4558291531209,662.1416024118319,0,0,668.7792207241455,666.4558291531209,669.38,669.63,668.82,669.17,100,61.8,23.6,-23.6,-61.8,-100,0,28.2382964799674,,,,
1759435200,669.15,669.4,668.9,669.04,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,668.9947278136474,668.8164749064105,668.2973162757534,666.561305514218,662.2102431838534,0,0,668.8164749064105,666.561305514218,669.15,669.4,668.9,669.04,100,61.8,23.6,-23.6,-61.8,-100,0,25.427556843509226,,,,
1759438800,669.04,669.22,668.97,669.0409,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,669.0049882995036,668.8485356340661,668.3649147961394,666.6625134524132,662.2782099183424,0,0,668.8485356340661,666.6625134524132,669.04,669.22,668.97,669.0409,100,61.8,23.6,-23.6,-61.8,-100,0,23.606981953652664,,,,
1759442400,669.05,669.14,668.5,669.07,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,669.0194353440584,668.8801734006281,668.4290134510358,666.7607782094576,662.345789919155,0,0,668.8801734006281,666.7607782094576,669.05,669.14,668.5,669.07,100,61.8,23.6,-23.6,-61.8,-100,0,22.421829509671213,,,,
1759446000,669.06,669.5,668.95,669.45,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,669.1151163787121,668.9615772005384,668.5218304100325,666.8705423641736,662.4164785766758,0,0,668.9615772005384,666.8705423641736,669.06,669.5,668.95,669.45,100,61.8,23.6,-23.6,-61.8,-100,0,27.10116066727151,,,,
1759478400,671.08,671.24,670.6,671.15,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,669.5673127389982,669.2742090290329,668.7607549182114,667.0452141044115,662.5033792873556,0,0,669.2742090290329,667.0452141044115,671.08,671.24,670.6,671.15,100,61.8,23.6,-23.6,-61.8,-100,0,52.14251714774494,,,,
1759482000,671.24,671.45,671.06,671.45,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,669.9856876858876,669.5850363105997,669.0052317438286,667.2250012838232,662.5924003889739,0,0,669.5850363105997,667.2250012838232,671.24,671.45,671.06,671.45,100,61.8,23.6,-23.6,-61.8,-100,0,67.39613355585755,,,,
1759485600,671.48,671.48,670.82,670.85,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,670.1777570890237,669.7657454090854,669.1729379489351,667.3729604150957,662.6745655592329,0,0,669.7657454090854,667.3729604150957,671.48,671.48,670.82,670.85,100,61.8,23.6,-23.6,-61.8,-100,0,62.73176658375249,,,,
1759489200,670.73,670.97,669.98,670.13,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,670.167144402574,669.817781779216,669.259943589941,667.485492643051,662.7487489865042,0,0,669.817781779216,667.485492643051,670.73,670.97,669.98,670.13,100,61.8,23.6,-23.6,-61.8,-100,0,46.39807121594951,,,92.73176658375249,
1759492800,670.2,670.49,669.47,669.86,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,670.0988900908909,669.8238129536137,669.3144941726737,667.5824113106816,662.8195077030564,0,0,669.8238129536137,667.5824113106816,670.2,670.49,669.47,669.86,100,61.8,23.6,-23.6,-61.8,-100,0,32.585417025759284,,,,
1759496400,669.7878,671.57,669.61,670.8899,,,,,,,,,,663.3830696955775,664.4673927807239,665.3186370718669,665.9165348477887,666.5144326237106,667.2542044481563,668.45,669.6457955518438,670.3855673762895,670.9834651522114,671.5813629281332,672.4326072192762,673.5169303044225,,,,,,,,,,670.2746700706929,669.9761111030974,669.4577128842488,667.7174108490211,662.8998101139713,0,0,669.9761111030974,667.7174108490211,669.7878,671.57,669.61,670.8899,100,61.8,23.6,-23.6,-61.8,-100,0,39.25710769993182,,,,
1759500000,670.81,672.28,669.97,672.11,,,,,,,,,,664.2446361458933,665.3093640106722,666.1452251381621,666.7323180729467,667.3194110077313,668.0458141304308,669.22,670.3941858695692,671.1205889922687,671.7076819270534,672.2947748618379,673.1306359893279,674.1953638541067,,,,,,,,,,670.6825211660945,670.2809523740835,669.6988298947717,667.8967002021222,662.9914537944293,0,0,670.2809523740835,667.8967002021222,670.81,672.28,669.97,672.11,100,61.8,23.6,-23.6,-61.8,-100,0,55.185840898121306,,,,
1759503600,672.115,672.615,671.35,672.5,,,,,,,,,,664.2446361458933,665.3093640106722,666.1452251381621,666.7323180729467,667.3194110077313,668.0458141304308,669.22,670.3941858695692,671.1205889922687,671.7076819270534,672.2947748618379,673.1306359893279,674.1953638541067,,,,,,,,,,671.0864053514068,670.5979591777859,669.9534817225198,668.0845899897907,663.0860661944847,0,0,670.5979591777859,668.0845899897907,672.115,672.615,671.35,672.5,100,61.8,23.6,-23.6,-61.8,-100,0,64.82889703985688,,,,
1759507200,672.5,672.675,672.0001,672.24,,,,,,,,,,664.2446361458933,665.3093640106722,666.1452251381621,666.7323180729467,667.3194110077313,668.0458141304308,669.22,670.3941858695692,671.1205889922687,671.7076819270534,672.2947748618379,673.1306359893279,674.1953638541067,,,,,,,,,,671.3427597177608,670.8325364381022,670.1613470204725,668.254198561636,663.1771501129475,0,0,670.8325364381022,668.254198561636,672.5,672.675,672.0001,672.24,100,61.8,23.6,-23.6,-61.8,-100,0,63.721265456115646,,,,
1759510800,672.2003,672.2003,668.16,669.19,,,,,,,,,,664.2446361458933,665.3093640106722,666.1452251381621,666.7323180729467,667.3194110077313,668.0458141304308,669.22,670.3941858695692,671.1205889922687,671.7076819270534,672.2947748618379,673.1306359893279,674.1953638541067,,,,,,,,,,670.8643686693696,670.5978883755162,670.0730427458841,668.2923945387121,663.2369794650575,0,0,670.5978883755162,668.2923945387121,672.2003,672.2003,668.16,669.19,100,61.8,23.6,-23.6,-61.8,-100,0,20.70255250165964,,,93.72126545611565,
