ticker,listing_date,source,exchange,issuer,security_type,issue_price,offer_size,sic_code,sic_desc,name_now,d1_open,d1_close,last_date,last_close,n_bars,delisted,pop_open,pop_close,path_5,path_21,path_63,path_126,path_252,e0_date,e0_ret_end,e0_spy_end,e0_ret_21,e0_spy_21,e0_ret_63,e0_spy_63,e0_ret_126,e0_spy_126,e0_ret_252,e0_spy_252,e1_date,e1_ret_end,e1_spy_end,e1_ret_21,e1_spy_21,e1_ret_63,e1_spy_63,e1_ret_126,e1_spy_126,e1_ret_252,e1_spy_252,e5_date,e5_ret_end,e5_spy_end,e5_ret_21,e5_spy_21,e5_ret_63,e5_spy_63,e5_ret_126,e5_spy_126,e5_ret_252,e5_spy_252,e21_date,e21_ret_end,e21_spy_end,e21_ret_21,e21_spy_21,e21_ret_63,e21_spy_63,e21_ret_126,e21_spy_126,e21_ret_252,e21_spy_252,e63_date,e63_ret_end,e63_spy_end,e63_ret_21,e63_spy_21,e63_ret_63,e63_spy_63,e63_ret_126,e63_spy_126,e63_ret_252,e63_spy_252,e126_date,e126_ret_end,e126_spy_end,e126_ret_21,e126_spy_21,e126_ret_63,e126_spy_63,e126_ret_126,e126_spy_126,e126_ret_252,e126_spy_252,e126_early_252,e63_early_252,e0_early_252,e1_early_252,e5_early_252,e21_early_252,e126_early_126,e0_early_126,e1_early_126,e5_early_126,e21_early_126,e63_early_63,e63_early_126,e0_early_63,e1_early_63,e5_early_63,e21_early_63,e63_early_21,e21_early_21,e0_early_21,e1_early_21,e5_early_21,is_spac
FRSH,2021-09-20,local,XNAS,Freshworks Inc,CS,36.0,1026000000.0,7372,SERVICES-PREPACKAGED SOFTWARE,Freshworks Inc. Class A Common Stock,43.5,47.55,2026-05-07,9.03,1161,False,0.20833333333333326,0.3208333333333333,-0.1110410094637223,-0.05257623554153523,-0.380651945320715,-0.5684542586750789,-0.7184016824395373,2021-09-22,-0.7924137931034483,0.6709225041682847,0.03563218390804601,0.036041385926044445,-0.32298850574712645,0.05760226571957161,-0.5282758620689656,0.013726788936345047,-0.6921839080459771,-0.14526185962588212,2021-09-23,-0.8100546907867059,0.6511239505281214,-0.013041649137568334,0.022682134151846167,-0.4267984854859066,0.05556558635009479,-0.588557004627682,0.01654328789383408,-0.7208666386201095,-0.16963076645301067,2021-09-29,-0.7863733144073811,0.6839997237759823,0.09723207948899937,0.0548534861772898,-0.4061982493494204,0.09907234767396367,-0.5282706411166311,0.055912344911723366,-0.6806245564229951,-0.16490573855396728,2021-10-21,-0.7995560488346282,0.6127951323824432,-0.14961154273029953,0.033751460505720754,-0.5405105438401776,-0.03436873084808545,-0.6053274139844617,-0.06066885650669085,-0.7063263041065482,-0.1748859152135095,2021-12-21,-0.6933786078098472,0.5799157758341433,-0.2971137521222411,-0.05405463772810715,-0.3032258064516129,-0.04148580066947427,-0.5915110356536503,-0.18339272216823244,-0.5039049235993209,-0.16590001079797,2022-03-23,-0.5599415204678363,0.648296683489546,-0.13352826510721238,-0.03999188896899786,-0.4137426900584795,-0.14804884643114635,-0.34746588693957114,-0.15683579668348946,-0.3255360623781677,-0.10841744772891115,,,,,,,,,,,,,,,,,,,,,,,False
ARBK,2021-09-21,yahoo,XNAS,Argo Blockchain Plc,ADRC,15.0,112500000.0,6199,Finance Services,Argo Blockchain plc American Depositary Shares,3242.159912109375,3618.0,2026-05-07,3.5399999618530273,1160,False,215.143994140625,240.2,-0.04477611940298509,0.016119421879318585,-0.2286567245154436,-0.41194027151568546,-0.7701492604792876,2021-09-23,-0.9989081352993628,0.6511239505281214,0.13391077800586704,0.022682134151846167,-0.13924049203129518,0.05556558635009479,-0.3437707715434627,0.01654328789383408,-0.7435043310232986,-0.16963076645301067,2021-09-24,-0.9990127175743422,0.6479996395746981,0.09939756041860703,0.026063254640475764,-0.16024097583255725,0.06005586592178758,-0.402409663000699,0.019688232113894477,-0.7716867491208663,-0.1793341142548207,2021-09-30,-0.9989756944554823,0.7046789076335167,0.053125028257016815,0.0700671078385684,-0.20499999434859661,0.10946966166464711,-0.38374999717429836,0.052404697548699586,-0.7581250049449779,-0.16769969242240657,2021-10-22,-0.9990370805871011,0.6145035640986032,0.010575761111532023,0.03175689095844447,-0.45593419588401196,-0.029218987928409046,-0.5370152967083,-0.0543773310087613,-0.9189189240790753,-0.16394853574029533,2021-12-22,-0.9987315101482714,0.5642078255291856,-0.2832817139744247,-0.05946119307248232,-0.2376160560745194,-0.03696814197134912,-0.6555727474280209,-0.16602522984819323,-0.9686532492420252,-0.1858883899935856,2022-03-24,-0.9983361535065952,0.6242534579605248,-0.20000005737465076,-0.04866677027597077,-0.548223365252764,-0.134011234208832,-0.6091370852529936,-0.1831442463533225,-0.8467005129293775,-0.11980195821584783,,,,,,,,,,,,,,,,,,,,,,,False
AKA,2021-09-22,yahoo,XNYS,a.k.a. Brands Holding Corp,CS,11.0,110000000.0,5961,Retail-Catalog & Mail-Order Houses,a.k.a. Brands Holding Corp.,114.0,119.87999725341797,2026-05-07,10.984999656677246,1161,False,9.363636363636363,9.898181568492543,-0.09909907845847277,0.07407405286009694,-0.1321321046112971,-0.5475475231801414,-0.8408408378307495,2021-09-22,-0.903640353888796,0.6709225041682847,0.12947363602487671,0.036041385926044445,-0.08736841302168996,0.05760226571957161,-0.5242105115923965,0.013726788936345047,-0.8326315796166135,-0.14526185962588212,2021-09-23,-0.9056271519529578,0.6511239505281214,0.06391748036496026,0.022682134151846167,-0.11752577427702471,0.05556558635009479,-0.5144329921233057,0.01654328789383408,-0.8412371194159503,-0.16963076645301067,2021-09-29,-0.8982870402159514,0.6839997237759823,0.09888889171459048,0.0548534861772898,-0.03444445574725119,0.09907234767396367,-0.4877777806034794,0.055912344911723366,-0.8422222137451172,-0.16490573855396728,2021-10-21,-0.9146862369888185,0.6127951323824432,0.27958994669022563,0.033751460505720754,-0.41286112380109297,-0.03436873084808545,-0.6467847042365183,-0.06066885650669085,-0.8406337268314014,-0.1748859152135095,2021-12-21,-0.894415613610036,0.5799157758341433,-0.273356422444646,-0.05405463772810715,-0.47866204151126834,-0.04148580066947427,-0.6608996686962587,-0.18339272216823244,-0.8292964237543441,-0.16590001079797,2022-03-23,-0.7974742013874554,0.648296683489546,-0.16150445916575584,-0.03999188896899786,-0.3495575647575434,-0.14804884643114635,-0.6482301007877589,-0.15683579668348946,-0.8692477915161108,-0.10841744772891115,,,,,,,,,,,,,,,,,,,,,,,False
TOST,2021-09-22,yahoo,XNYS,Toast Inc,CS,40.0,869565240.0,7374,Services-Computer Processing & Data Preparation,"Toast, Inc.",65.26000213623047,62.5099983215332,2026-05-07,29.3799991607666,1161,False,0.6315000534057618,0.5627499580383302,-0.20364741455849866,-0.17885133243760265,-0.3978563365809217,-0.6814909553348429,-0.7157254689664209,2021-09-22,-0.549800824409479,0.6709225041682847,-0.21345387448956654,0.036041385926044445,-0.42323018453056716,0.05760226571957161,-0.6949126693889786,0.013726788936345047,-0.7277045682488834,-0.14526185962588212,2021-09-23,-0.5020339125293796,0.6511239505281214,-0.1589830689511057,0.022682134151846167,-0.35864406521037473,0.05556558635009479,-0.6610169491525424,0.01654328789383408,-0.7006779686879303,-0.16963076645301067,2021-09-29,-0.40980313617473363,0.6839997237759823,0.0656890425462131,0.0548534861772898,-0.25451985696340895,0.09907234767396367,-0.5602651682114479,0.055912344911723366,-0.649055850908937,-0.16490573855396728,2021-10-21,-0.42762520723325437,0.6127951323824432,-0.12195600843409993,0.033751460505720754,-0.5604909670528481,-0.03436873084808545,-0.6337424787371324,-0.06066885650669085,-0.5951685185003521,-0.1748859152135095,2021-12-21,-0.2194474060260867,0.5799157758341433,-0.4006376240232693,-0.05405463772810715,-0.47104144074753473,-0.04148580066947427,-0.6062699273342724,-0.18339272216823244,-0.5278958356558665,-0.16590001079797,2022-03-23,0.47564035087551226,0.648296683489546,-0.05575091003809529,-0.03999188896899786,-0.255650436544302,-0.14804884643114635,-0.10748364671266397,-0.15683579668348946,-0.1848317595870853,-0.10841744772891115,,,,,,,,,,,,,,,,,,,,,,,False
BRLT,2021-09-22,local,XNAS,Brilliant Earth Group Inc,CS,12.0,99999996.0,3910,"JEWELRY, SILVERWARE & PLATED WARE","Brilliant Earth Group, Inc. Class A Common Stock",13.0,17.12,2026-05-07,1.41,1160,False,0.08333333333333326,0.42666666666666675,-0.21728971962616828,-0.28271028037383183,-0.10397196261682251,-0.40070093457943934,-0.6378504672897196,2021-09-23,-0.8915384615384615,0.6511239505281214,-0.055384615384615477,0.022682134151846167,0.17999999999999994,0.05556558635009479,-0.21076923076923082,0.01654328789383408,-0.523076923076923,-0.16963076645301067,2021-09-24,-0.9073587385019711,0.6479996395746981,-0.20302233902759526,0.026063254640475764,0.05453350854139294,0.06005586592178758,-0.3390275952693824,0.019688232113894477,-0.609724047306176,-0.1793341142548207,2021-09-30,-0.8947761194029851,0.7046789076335167,-0.09477611940298503,0.0700671078385684,0.31791044776119404,0.10946966166464711,-0.232089552238806,0.052404697548699586,-0.5723880597014925,-0.16769969242240657,2021-10-22,-0.8851791530944626,0.6145035640986032,0.35586319218241047,0.03175689095844447,-0.11889250814332242,-0.029218987928409046,-0.3363192182410423,-0.0543773310087613,-0.26140065146579794,-0.16394853574029533,2021-12-22,-0.9080834419817471,0.5642078255291856,-0.29465449804432853,-0.05946119307248232,-0.3311603650586702,-0.03696814197134912,-0.6584093872229465,-0.16602522984819323,-0.7392438070404173,-0.1858883899935856,2022-03-24,-0.8625730994152047,0.6242534579605248,-0.2056530214424951,-0.04866677027597077,-0.4892787524366471,-0.134011234208832,-0.3957115009746588,-0.1831442463533225,-0.6559454191033138,-0.11980195821584783,,,,,,,,,,,,,,,,,,,,,,,False
RELY,2021-09-22,local,XNAS,Remitly Global Inc,CS,43.0,301000000.0,7389,"SERVICES-BUSINESS SERVICES, NEC","Remitly Global, Inc. Common Stock",52.9,48.45,2026-05-07,22.79,1160,False,0.2302325581395348,0.12674418604651172,-0.2425180598555211,-0.2957688338493293,-0.5785345717234263,-0.7995872033023735,-0.7936016511867905,2021-09-23,-0.569187145557656,0.6511239505281214,-0.3550094517958412,0.022682134151846167,-0.6139886578449905,0.05556558635009479,-0.8164461247637051,0.01654328789383408,-0.8109640831758034,-0.16963076645301067,2021-09-24,-0.4829854809437386,0.6479996395746981,-0.2583938294010889,0.026063254640475764,-0.5104355716878404,0.06005586592178758,-0.7826678765880217,0.019688232113894477,-0.7853901996370236,-0.1793341142548207,2021-09-30,-0.3790190735694824,0.7046789076335167,-0.1656675749318801,0.0700671078385684,-0.4359673024523162,0.10946966166464711,-0.7310626702997276,0.052404697548699586,-0.6970027247956403,-0.16769969242240657,2021-10-22,-0.332063305978898,0.6145035640986032,-0.2523446658851113,0.03175689095844447,-0.6125439624853458,-0.029218987928409046,-0.6937280187573271,-0.0543773310087613,-0.6995896834701054,-0.16394853574029533,2021-12-22,0.1160626836434866,0.5642078255291856,-0.35259549461312445,-0.05946119307248232,-0.5244857982370226,-0.03696814197134912,-0.5479921645445642,-0.16602522984819323,-0.5279138099902057,-0.1858883899935856,2022-03-24,1.3470648815653963,0.6242534579605248,0.07621009268795031,-0.04866677027597077,-0.04943357363542744,-0.134011234208832,0.029866117404737214,-0.1831442463533225,0.6900102986611738,-0.11980195821584783,,,,,,,,,,,,,,,,,,,,,,,False
AMPL,2021-09-24,local,XNAS,Amplitude Inc,CS,35.41,1253456954.49,7372,SERVICES-PREPACKAGED SOFTWARE,"Amplitude, Inc. Class A Common Stock",50.0,54.8,2026-05-07,5.855,1157,False,0.41203049985879714,0.5475854278452414,-0.046532846715328424,0.28686131386861313,0.013686131386861256,-0.6468978102189781,-0.7038321167883211,2021-09-28,-0.8829,0.6866397694524498,0.4103999999999999,0.04645533141210367,0.11099999999999999,0.09945844380403468,-0.613,0.06418443804034579,-0.6754,-0.14586743515850142,2021-09-29,-0.8915941492316237,0.6839997237759823,0.3528976115534159,0.0548534861772898,0.005924828735419441,0.09907234767396367,-0.6522866135900759,0.055912344911723366,-0.7076467320866506,-0.16490573855396728,2021-10-05,-0.8879425837320574,0.6893661240041566,0.5464114832535885,0.07317861678789983,-0.0352153110047847,0.1026671285071008,-0.6333014354066986,0.041681099180233216,-0.6702392344497607,-0.1290844013393373,2021-10-27,-0.9169739081111741,0.6117647058823532,-0.06310266591038005,0.006675479180436206,-0.5250992626205331,-0.04985679665124476,-0.7417753828701077,-0.05752368363075555,-0.7716959727736812,-0.1628993170301829,2021-12-28,-0.8945994599459945,0.534064137628355,-0.397119711971197,-0.09566166292820932,-0.6516651665166516,-0.03208307322798276,-0.7454545454545454,-0.20241581865507374,-0.7971197119711971,-0.21013248125721207,2022-03-29,-0.6974160206718346,0.5849130180463182,-0.058914728682170514,-0.07322515652418804,-0.26925064599483206,-0.17597868238046743,-0.16124031007751938,-0.19738295890292246,-0.3865633074935402,-0.1254143287332914,,,,,,,,,,,,,,,,,,,,,,,False
CWAN,2021-09-24,yahoo,XNYS,Clearwater Analytics Holdings Inc,CS,18.0,540000000.0,7372,Services-Prepackaged Software,"Clearwater Analytics Holdings, Inc.",23.75,25.3700008392334,2026-05-07,24.299999237060547,1159,False,0.3194444444444444,0.4094444910685222,-0.03586920475593647,0.013795761235444681,-0.14387076882687233,-0.158454880756131,-0.3559322186809343,2021-09-24,0.02315786261307573,0.6479996395746981,0.08294733950966293,0.026063254640475764,-0.0854737131219161,0.06005586592178758,-0.10105261551706413,0.019688232113894477,-0.31199999357524666,-0.1793341142548207,2021-09-27,-0.036096782247508896,0.6526158850637029,-0.01586670500026477,0.030044501671636414,-0.1368504157430035,0.07813770669558151,-0.15073381099014171,0.02979533748983454,-0.3367711257215922,-0.17911358091623752,2021-10-01,-0.0065412859117267574,0.6849305603537623,-0.09239568299770962,0.05967433612013173,-0.06050693367261162,0.09371473318132617,-0.13982004484686783,0.04304567124991365,-0.3217497639597495,-0.15566917708837136,2021-10-25,-0.05520995778396631,0.6061384443127182,-0.13297045752711945,0.027991832971085984,-0.3911352929437665,-0.046126149860589716,-0.29937787951622463,-0.08645634371775446,-0.3759720192244729,-0.15504182309161563,2021-12-23,0.11878453062932404,0.5546347061073571,-0.27900550909393473,-0.07671384249224356,-0.017034942153855037,-0.03808066641166208,-0.39963165865132355,-0.17408304645331285,-0.14686918635156776,-0.1863232606570615,2022-03-25,0.1381732460366234,0.616179914284452,-0.15597189059519911,-0.08074492996951355,-0.3892271789760334,-0.14138647108204838,-0.2346604280733483,-0.1951796050015464,-0.28009369503809733,-0.125944417443556,,,,,,,,,,,,,,,,,,,,,,,False
OLPX,2021-09-27,local,XNAS,Olaplex Holdings Inc,CS,21.0,1547700000.0,2844,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS","Olaplex Holdings, Inc. Common Stock",25.0,24.5,2026-05-07,2.04,1155,False,0.19047619047619047,0.16666666666666674,0.02857142857142847,0.13918367346938787,0.16693877551020408,-0.3620408163265306,-0.610204081632653,2021-09-30,-0.9184,0.7046789076335167,0.11640000000000006,0.0700671078385684,0.14359999999999995,0.10946966166464711,-0.3748,0.052404697548699586,-0.618,-0.16769969242240657,2021-10-01,-0.9109170305676856,0.6849305603537623,0.25196506550218345,0.05967433612013173,0.27205240174672496,0.09371473318132617,-0.3109170305676856,0.04304567124991365,-0.5641921397379912,-0.15566917708837136,2021-10-07,-0.919047619047619,0.6678369505745032,0.0726190476190478,0.06805124931606787,-0.00436507936507935,0.0667745759620646,-0.40436507936507937,0.023025715848987938,-0.6373015873015873,-0.17289804851358737,2021-10-29,-0.9269079183088499,0.5930579448206781,-0.03439627373701182,-0.007381921912767098,-0.21748477248298104,-0.020556148335256874,-0.4862056610533859,-0.09740217320297018,-0.8423504120386958,-0.15900529146614995,2021-12-30,-0.9286463798530955,0.5364808669718992,-0.23609653725078694,-0.055340866131809885,-0.45330535152151097,-0.051434452051917545,-0.4956278419027632,-0.19939513588440372,-0.8177684505071703,-0.19679085983114208,2022-03-31,-0.8694817658349329,0.6197940883427435,-0.08253358925143961,-0.08225395771061661,-0.0774152271273193,-0.15598361563157315,-0.3889955214331414,-0.20914424886527172,-0.7293666026871402,-0.0901583084246651,,,,,,,,,,,,,,,,,,,,,,,False
ECAT,2021-09-28,yahoo,XNYS,BlackRock ESG Capital Allocation Term Trust,CS,20.0,2040000000.0,,,BlackRock ESG Capital Allocation Trust,10.173916816711426,10.173916816711426,2026-05-07,14.517373085021973,1157,False,-0.4913041591644287,-0.4913041591644287,0.0005002753529790294,0.0,-0.06900809654929985,-0.1623674263284317,-0.2969810533716094,2021-09-28,0.42692075692776377,0.6866397694524498,0.0,0.04645533141210367,-0.06900809654929985,0.09945844380403468,-0.1623674263284317,0.06418443804034579,-0.2969810533716094,-0.14586743515850142,2021-09-29,0.42123548194345894,0.6839997237759823,-0.003984296224371686,0.0548534861772898,-0.07121550211001981,0.09907234767396367,-0.15296355080852975,0.055912344911723366,-0.3199704503865257,-0.16490573855396728,2021-10-05,0.42620726058705216,0.6893661240041566,-0.018740686011717633,0.07317861678789983,-0.04837109084194047,0.1026671285071008,-0.16329800021773633,0.041681099180233216,-0.2834712392286589,-0.1290844013393373,2021-10-27,0.42692075692776377,0.6117647058823532,-0.044000140605776505,0.006675479180436206,-0.13980244888394167,-0.04985679665124476,-0.224452281914582,-0.05752368363075555,-0.2759600679594587,-0.1628993170301829,2021-12-28,0.5326886857328348,0.534064137628355,-0.07604185608085756,-0.09566166292820932,-0.10027942180065963,-0.03208307322798276,-0.1980739307877274,-0.20241581865507374,-0.2188103671206969,-0.21013248125721207,2022-03-29,0.7035163170328813,0.5849130180463182,-0.0741194379702973,-0.07322515652418804,-0.10869431171929989,-0.17597868238046743,-0.16070724954394988,-0.19738295890292246,0.013497584873000346,-0.1254143287332914,,,,,,,,,,,,,,,,,,,,,,,False
WRBY,2021-09-29,yahoo,XNYS,Warby Parker Inc,CS,40.0,3109677680.0,3851,Ophthalmic Goods,Warby Parker Inc.,54.04999923706055,54.4900016784668,2026-05-07,27.200000762939453,1156,False,0.3512499809265137,0.3622500419616699,-0.05927699132756714,0.009175995312872054,-0.14039275628985737,-0.3389612892598248,-0.7331620570017545,2021-09-29,-0.49676223595042746,0.6839997237759823,0.017391349762715835,0.0548534861772898,-0.13339498956974938,0.09907234767396367,-0.3335800006253139,0.055912344911723366,-0.730989821145393,-0.16490573855396728,2021-09-30,-0.487276132815896,0.7046789076335167,0.017907648946313026,0.0700671078385684,-0.10179072175008097,0.10946966166464711,-0.362676685022995,0.052404697548699586,-0.7485391075506631,-0.16769969242240657,2021-10-06,-0.4693717976281453,0.6821411326481341,0.075887696678125,0.07350946172771367,-0.18728050699307852,0.07695845117380595,-0.38821690134199804,0.0268101446276241,-0.7153725979257601,-0.14184543928628912,2021-10-28,-0.5053646129712606,0.5964299742504255,-0.07455905007589503,0.013900405883123135,-0.36570285500148136,-0.03570025749574479,-0.5764684450874034,-0.1008379522541788,-0.7137661521970512,-0.15120237419805338,2021-12-29,-0.4192997294122198,0.5322009759775483,-0.25533729815352857,-0.07449682702578186,-0.23099913876124145,-0.039269482899449204,-0.7596071692527583,-0.20982470102833684,-0.7064474817419419,-0.1970385573962763,2022-03-30,-0.24486395287991103,0.5948290896407396,-0.3534147523724568,-0.10173962329961639,-0.6873958887900324,-0.17752659574468088,-0.5963353754283724,-0.20912539239623296,-0.7059966680176611,-0.10760376700383678,,,,,,,,,,,,,,,,,,,,,,,False
FWRG,2021-09-29,local,XNAS,First Watch Restaurant Group Inc,CS,18.0,170262000.0,5812,RETAIL-EATING PLACES,"First Watch Restaurant Group, Inc. Common Stock",21.0,22.13,2026-05-07,11.95,1154,False,0.16666666666666674,0.22944444444444434,0.008133755083596927,-0.05151378219611391,-0.2426570266606416,-0.42385901491188427,-0.30727519204699505,2021-10-01,-0.430952380952381,0.6849305603537623,-0.0004761904761905189,0.05967433612013173,-0.2019047619047618,0.09371473318132617,-0.3928571428571429,0.04304567124991365,-0.27,-0.15566917708837136,2021-10-04,-0.44418604651162796,0.7065478550934243,-0.019534883720930263,0.07739858639109842,-0.18930232558139537,0.11446499801721521,-0.37395348837209297,0.06552520469336809,-0.2716279069767442,-0.11840724066341646,2021-10-08,-0.46436575526669654,0.6709225041682847,-0.07261317794710886,0.07110065550556155,-0.3142088749439712,0.06461411963547503,-0.4612281488121919,0.022360276819770375,-0.32362169430748544,-0.17760317931617298,2021-11-01,-0.43068127679847545,0.5900456422516844,-0.05859933301572162,-0.02084329493588355,-0.2625059552167698,-0.01549663116713762,-0.36969985707479747,-0.09493588350358617,-0.21343496903287262,-0.16424690284720722,2021-12-31,-0.28699284009546555,0.5405576145552562,-0.07637231503579955,-0.04613797169811318,-0.23926014319809075,-0.04632749326145558,-0.12171837708830557,-0.19569154312668469,-0.17183770883054894,-0.1980289757412399,2022-04-01,-0.0627450980392158,0.6153948065712773,0.03764705882352937,-0.08050697756580105,0.15450980392156866,-0.1566198551492669,0.20235294117647062,-0.19051404345521983,0.20235294117647062,-0.09755343578872988,,,,,,,,,,,,,,,,,,,,,,,False
PYXS,2021-10-06,local,XNAS,Pyxis Oncology Inc,CS,16.0,168000000.0,2834,PHARMACEUTICAL PREPARATIONS,"Pyxis Oncology, Inc. Common Stock",19.0,13.2,2026-05-07,2.26,1149,False,0.1875,-0.17500000000000004,-0.10833333333333328,-0.21287878787878778,-0.23484848484848486,-0.7151515151515151,-0.8674242424242424,2021-10-08,-0.8810526315789474,0.6709225041682847,-0.4531578947368421,0.07110065550556155,-0.46842105263157896,0.06461411963547503,-0.8021052631578948,0.022360276819770375,-0.9078947368421053,-0.17760317931617298,2021-10-11,-0.8116666666666666,0.6831086366355312,-0.02083333333333337,0.07530023466617575,-0.13,0.07104403441770568,-0.6866666666666668,0.012216445037500634,-0.8591666666666666,-0.17696590438503657,2021-10-15,-0.8079864061172473,0.6409393715093199,0.024638912489379772,0.04838167014332817,-0.12489379779099397,0.042303120023327256,-0.7349192863211554,-0.017585178206939833,-0.8598130841121495,-0.17726487674674196,2021-11-08,-0.782483156881617,0.5600051177072674,-0.0981713185755535,0.0012369924940294208,-0.11838306063522619,-0.03853207096554079,-0.7921077959576516,-0.14903190037529856,-0.8585178055822906,-0.18549556465370176,2022-01-07,-0.7762376237623763,0.5695099974255557,-0.09306930693069304,-0.03267398953059297,-0.6277227722772277,-0.03968935038187593,-0.7188118811881188,-0.18287093452329872,-0.8574257425742574,-0.16195400326096288,2022-04-08,-0.39893617021276595,0.6343773736651626,-0.42553191489361697,-0.10846253518609539,-0.24468085106382975,-0.14909923595907248,-0.5345744680851063,-0.19559000938295878,-0.037234042553191404,-0.08835619498681924,,,,,,,,,,,,,,,,,,,,,,,False
LTH,2021-10-07,yahoo,XNYS,Life Time Group Holdings Inc,CS,18.0,702000000.0,7997,SERVICES-MEMBERSHIP SPORTS & RECREATION CLUBS,"Life Time Group Holdings, Inc.",16.56999969482422,17.75,2026-05-07,32.189998626708984,1150,False,-0.07944446139865446,-0.01388888888888884,-0.02985919361383138,0.092957724987621,-0.06873235568194325,-0.2011267433703785,-0.4332394129793409,2021-10-07,0.9426674242344015,0.6678369505745032,0.17079058393646385,0.06805124931606787,-0.002413941395014274,0.0667745759620646,-0.14423653794000824,0.023025715848987938,-0.3928786599338908,-0.17289804851358737,2021-10-08,0.8715114650499447,0.6709225041682847,0.1343022885742946,0.07110065550556155,-0.040697716970323206,0.06461411963547503,-0.17965121913948856,0.022360276819770375,-0.41976749421197346,-0.17760317931617298,2021-10-14,0.8693379738839435,0.6534002305241033,0.1475029626486406,0.05602639726987135,0.005807223313428089,0.04987908784776374,-0.10917533308544447,-0.010396185052093943,-0.44425086664187774,-0.19162881099283569,2021-11-05,0.6592783123543005,0.5615701509103717,0.10000002949508247,-0.000533629319729334,-0.22268040101907471,-0.04537983734978335,-0.34896905346445795,-0.14994983884394542,-0.506185561232922,-0.18901150504813335,2022-01-06,0.9473682570815074,0.563438975915201,-0.08771934075664622,-0.04423738593379345,-0.1421657763975943,-0.04101040753958929,-0.22867516815648703,-0.1787660547517792,-0.12341202848076405,-0.17110315645502527,2022-04-07,1.2700985849033763,0.6302981682043054,-0.10930889685306311,-0.11253732673708605,-0.1008462816925203,-0.1436466550786648,-0.2905500561981835,-0.191514017025449,0.2129760502657645,-0.08697686856531628,,,,,,,,,,,,,,,,,,,,,,,False
CGTX,2021-10-07,local,XNAS,Cognition Therapeutics Inc,CS,12.0,45217392.0,2836,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)","Cognition Therapeutics, Inc. Common Stock",12.15,12.77,2026-05-07,1.16,1149,False,0.012499999999999956,0.0641666666666667,-0.06812842599843372,-0.050117462803445534,-0.5497259201252936,-0.754894283476899,-0.8629600626468286,2021-10-08,-0.9045267489711935,0.6709225041682847,-0.0016460905349794386,0.07110065550556155,-0.5267489711934157,0.06461411963547503,-0.7423868312757202,0.022360276819770375,-0.8559670781893004,-0.17760317931617298,2021-10-11,-0.9056910569105692,0.6831086366355312,0.055284552845528356,0.07530023466617575,-0.5121951219512195,0.07104403441770568,-0.7414634146341463,0.012216445037500634,-0.8658536585365854,-0.17696590438503657,2021-10-15,-0.9025210084033614,0.6409393715093199,-0.031932773109243806,0.04838167014332817,-0.47478991596638653,0.042303120023327256,-0.7722689075630252,-0.017585178206939833,-0.8495798319327731,-0.17726487674674196,2021-11-08,-0.9043693322341303,0.5600051177072674,-0.31657048639736207,0.0012369924940294208,-0.6611706512778236,-0.03853207096554079,-0.7774113767518549,-0.14903190037529856,-0.8829348722176422,-0.18549556465370176,2022-01-07,-0.7982608695652174,0.5695099974255557,-0.28521739130434776,-0.03267398953059297,-0.45565217391304347,-0.03968935038187593,-0.6539130434782608,-0.18287093452329872,-0.6121739130434782,-0.16195400326096288,2022-04-08,-0.6293929712460065,0.6343773736651626,-0.13738019169329063,-0.10846253518609539,-0.3642172523961661,-0.14909923595907248,-0.4408945686900958,-0.19559000938295878,-0.43444089456869006,-0.08835619498681924,,,,,,,,,,,,,,,,,,,,,,,False
CLST,2021-10-11,local,XNAS,Catalyst Bancorp Inc,CS,10.0,52900000.0,6035,"SAVINGS INSTITUTION, FEDERALLY CHARTERED","Catalyst Bancorp, Inc. Common Stock",13.33,13.56,2026-05-07,16.17,1053,False,0.33299999999999996,0.3560000000000001,0.021386430678465906,0.016224188790560312,0.020648967551622377,0.02359882005899716,-0.05604719764011801,2021-10-13,0.21305326331582908,0.6812906487716315,0.033758439609902435,0.06591133684186334,0.03825956489122273,0.0825960057913726,0.041260315078769816,-0.015259807413876336,-0.03975993998499616,-0.09105324845448493,2021-10-14,0.1802919708029198,0.6534002305241033,0.004379562043795637,0.05602639726987135,0.0036496350364965124,0.04987908784776374,-0.016058394160583855,-0.05957466042895565,-0.07518248175182474,-0.10891133862182756,2021-10-20,0.16750902527075828,0.6171087533156501,0.0,0.038284703801945374,-0.0043321299638989785,-0.012400530503978713,-0.028880866425992857,-0.08377541998231652,-0.08303249097472931,-0.11058797524314756,2021-11-11,0.17343976777939063,0.5773269226622972,0.014513788098693858,0.006036954787520754,0.0014513788098695635,-0.05336236821112095,-0.07946298984034827,-0.12617235505918367,-0.0631349782293178,-0.17957784437592983,2022-01-12,0.16835260115606943,0.5530175982338081,-0.0028901734104045396,-0.0679516844630309,0.0028901734104047616,-0.09038996327509707,-0.02962427745664742,-0.13363194429702585,-0.06069364161849711,-0.16195045322351243,2022-04-25,0.16498559077809793,0.7073443954351328,-0.0860951008645533,-0.05414362062125133,-0.032420749279538974,-0.04753903241615909,-0.0778097982708934,-0.07696795724521,-0.24279538904899145,0.019066956054983875,,,,,,,,,,,,,,,,,,,,,,,False
