ticker,ld,pop,size,delisted,n_bars,e0_ret_252,e0_spy_252,e126_ret_252,e126_spy_252,dipped,days_to_dip,entry_ord,entry_px,ret_end,spy_end,last_ord,ret_1y,spy_1y
IVVD,2021-08-06,0.2352941176470588,309400000.0,False,1193,-0.8128571396782285,-0.0666847445370935,-0.7521263577982289,-0.0747665634122969,True,130.0,738138.0,7.260000228881836,-0.8030303164648581,0.5787565549537108,739743.0,-0.761707993866009,-0.13806944474416794
SMRT,2021-08-25,0.25,300000000.0,False,1180,-0.7144000053405761,-0.065429513455712,-0.6073529409702261,-0.0713968854334476,True,89.0,738116.0,9.819999694824219,-0.8839103848143968,0.5648100616016429,739743.0,-0.74643583636269,-0.14469969199178645
ICCM,2021-08-26,0.3976470588235294,38122500.0,False,1177,-0.8543771043771045,-0.0917605933627624,-0.5428571428571429,-0.0911396454030341,True,39.0,738067.0,7.51,-0.966711051930759,0.7065478550934243,739743.0,-0.816711051930759,-0.12022673726935551
DDI,2021-08-30,0.0,94734000.0,False,1176,-0.4024999936421712,-0.1250636611235358,-0.2372000122070312,-0.0769476737546536,True,1.0,738033.0,17.75,-0.373521133207939,0.6199375567414362,739743.0,-0.3940845005948779,-0.12506366112353584
SRAD,2021-09-10,0.0,513000000.0,False,1167,-0.6018518518518519,-0.111598901346301,-0.2606232294617564,-0.070657530389074,True,4.0,738047.0,25.05,-0.45548902195608787,0.6470349858165609,739743.0,-0.5708582834331337,-0.11159890134630102
TYRA,2021-09-13,0.8687499999999999,172800000.0,False,1166,-0.6986622073578594,-0.1289018889831644,0.3862194016319129,-0.1044512293106219,True,21.0,738067.0,14.75,1.230508474576271,0.7065478550934243,739743.0,-0.47457627118644063,-0.11840724066341646
PRCT,2021-09-14,0.3999999999999999,163900000.0,False,1166,0.274,-0.1289018889831644,-0.0229671011793916,-0.1044512293106219,True,106.0,738153.0,24.6,0.034146341463414664,0.5322009759775483,739743.0,0.6666666666666665,-0.1970385573962763
DH,2021-09-14,0.3796296296296295,419999985.0,False,1166,-0.4797315436241611,-0.1289018889831644,-0.4900784494693124,-0.1044512293106219,True,91.0,738138.0,25.53,-0.96388562475519,0.5787565549537108,739743.0,-0.5189972581276929,-0.13806944474416794
ONON,2021-09-15,0.4750000635782878,746400000.0,False,1166,-0.4740112984000471,-0.1289018889831644,-0.0815979609122428,-0.1044512293106219,True,161.0,738209.0,23.829999923706055,0.4960134972730037,0.7337251463374173,739743.0,-0.13218630418024713,-0.06062042325283801
BROS,2021-09-15,0.4130434782608696,484210536.0,False,1166,0.0870769794170673,-0.1289018889831644,-0.434858499733903,-0.1044512293106219,True,742.0,738790.0,22.809999465942383,1.3472162283680862,0.7172433219097696,739743.0,0.4230600545580323,0.3414158959673257
ACT,2021-09-16,0.0526315789473683,252897600.0,False,1164,0.1560000000000001,-0.1375601028737559,0.0022851919561244,-0.1073469387755101,False,,,,,,,,
FRSH,2021-09-20,0.2083333333333332,1026000000.0,False,1161,-0.6921839080459771,-0.1452618596258821,-0.3255360623781677,-0.1084174477289111,True,56.0,738109.0,34.7,-0.7397694524495677,0.5652118100128372,739743.0,-0.5720461095100865,-0.14732563115104824
AKA,2021-09-22,9.363636363636363,110000000.0,False,1161,-0.8326315796166135,-0.1452618596258821,-0.8692477915161108,-0.1084174477289111,True,534.0,738589.0,10.199999809265137,0.07696077079325603,0.8956778606965174,739743.0,-0.1156862130947901,0.3391635572139302
TOST,2021-09-22,0.6315000534057618,869565240.0,False,1161,-0.7277045682488834,-0.1452618596258821,-0.1848317595870853,-0.1084174477289111,True,69.0,738124.0,39.9900016784668,-0.2653163809046126,0.60490522990523,739743.0,-0.5408852253127618,-0.10611179361179346
BRLT,2021-09-22,0.0833333333333332,99999996.0,False,1160,-0.523076923076923,-0.1696307664530106,-0.6559454191033138,-0.1198019582158478,True,19.0,738074.0,10.73,-0.8685927306616962,0.6831086366355312,739743.0,-0.4631873252562908,-0.17696590438503657
RELY,2021-09-22,0.2302325581395348,301000000.0,False,1160,-0.8109640831758034,-0.1696307664530106,0.6900102986611738,-0.1198019582158478,True,5.0,738060.0,41.0,-0.4441463414634147,0.6526158850637029,739743.0,-0.7607317073170732,-0.17911358091623752
AMPL,2021-09-24,0.4120304998587971,1253456954.49,False,1157,-0.6754,-0.1458674351585014,-0.3865633074935402,-0.1254143287332914,True,123.0,738180.0,33.69,-0.8262095577322648,0.6838059289265328,739743.0,-0.5782131196200653,-0.06851868900754932
CWAN,2021-09-24,0.3194444444444444,540000000.0,False,1159,-0.3119999935752466,-0.1793341142548207,-0.2800936950380973,-0.125944417443556,True,110.0,738167.0,17.969999313354492,0.35225376547465337,0.5530175982338081,739743.0,0.030050135568232328,-0.15411722249347226
OLPX,2021-09-27,0.1904761904761904,1547700000.0,False,1155,-0.618,-0.1676996924224065,-0.7293666026871402,-0.0901583084246651,True,113.0,738173.0,20.84,-0.9021113243761996,0.6025497798514821,739743.0,-0.7164107485604607,-0.14858382072681864
ECAT,2021-09-28,-0.4913041591644287,2040000000.0,False,1157,-0.2969810533716094,-0.1458674351585014,0.0134975848730003,-0.1254143287332914,True,0.0,738061.0,10.173916816711426,0.42692075692776377,0.6866397694524498,739743.0,-0.2969810533716094,-0.14586743515850142
WRBY,2021-09-29,0.3512499809265137,3109677680.0,False,1156,-0.730989821145393,-0.1649057385539672,-0.7059966680176611,-0.1076037670038367,True,100.0,738162.0,39.709999084472656,-0.31503396146953944,0.5695099974255557,739743.0,-0.5781918814863545,-0.16195400326096288
FWRG,2021-09-29,0.1666666666666667,170262000.0,False,1154,-0.27,-0.1556691770883713,0.2023529411764706,-0.0975534357887298,True,75.0,738137.0,18.0,-0.33611111111111114,0.5678618117914318,739743.0,-0.17222222222222217,-0.1385739696963203
PYXS,2021-10-06,0.1875,168000000.0,False,1149,-0.9078947368421052,-0.1776031793161729,-0.0372340425531914,-0.0883561949868192,True,2.0,738071.0,13.2,-0.8287878787878789,0.6709225041682847,739743.0,-0.8674242424242424,-0.17760317931617298
LTH,2021-10-07,-0.0794444613986544,702000000.0,False,1150,-0.3928786599338908,-0.1728980485135873,0.2129760502657645,-0.0869768685653162,True,0.0,738070.0,17.75,0.8135210493920555,0.6678369505745032,739743.0,-0.4332394129793409,-0.17289804851358737
CGTX,2021-10-07,0.0124999999999999,45217392.0,False,1149,-0.8559670781893004,-0.1776031793161729,-0.43444089456869,-0.0883561949868192,True,8.0,738078.0,11.9,-0.9025210084033614,0.6409393715093199,739743.0,-0.8495798319327731,-0.17726487674674196
CLST,2021-10-11,0.3329999999999999,52900000.0,False,1053,-0.0397599399849961,-0.0910532484544849,-0.2427953890489914,0.0190669560549838,True,569.0,738643.0,9.5,0.702105263157895,0.793132184612368,739743.0,0.2210526315789474,0.3408416872962572
LUCD,2021-10-12,-0.0892857142857143,70000000.0,False,1145,-0.8658823529411764,-0.1916288109928356,-0.4024390243902439,-0.0540114645899467,True,2.0,738077.0,11.76,-0.9107142857142857,0.6534002305241033,739743.0,-0.8545918367346939,-0.19162881099283569
INKT,2021-10-14,9.033333333333331,40000000.0,False,1143,-0.834717607973422,-0.1772648767467419,-0.186234817813765,-0.0596132331788397,True,272.0,738349.0,11.9,-0.05966386554621861,0.9309525694829361,739743.0,0.588235294117647,0.18999920817166838
GTLB,2021-10-14,0.224025974025974,800800000.0,False,1145,-0.5551193633952254,-0.1916288109928356,-0.3476020610384462,-0.0540114645899467,True,56.0,738133.0,76.92,-0.6630265210608424,0.5688032080286494,739743.0,-0.3971658866354655,-0.15663800313082998
IHS,2021-10-14,-0.1595238276890346,378000000.0,False,1145,-0.7014164252222601,-0.1916288109928356,-0.2215517727571759,-0.0540114645899467,True,0.0,738077.0,17.0,-0.5158823798684513,0.6534002305241033,739743.0,-0.6900000011219698,-0.19162881099283569
CNTX,2021-10-19,-0.1119999999999998,25000000.0,False,1141,-0.759009009009009,-0.1922413793103448,-0.6326415094339624,-0.058008401059264,True,28.0,738110.0,4.9,-0.5244897959183674,0.559074247719717,739743.0,-0.7551020408163266,-0.1571264171852358
COCO,2021-10-21,0.0246666666666666,172500000.0,False,1140,-0.3038386467143786,-0.1748859152135095,1.0067243035542748,-0.0468680325752774,True,0.0,738084.0,13.52,4.044748520710059,0.6127951323824432,739743.0,-0.20857988165680474,-0.1748859152135095
PTLO,2021-10-21,0.3,405405400.0,False,1140,-0.2003846153846153,-0.1748859152135095,-0.083599817268159,-0.0468680325752774,True,194.0,738278.0,19.79,-0.7796867104598282,0.7568320445703858,739743.0,0.05305709954522486,-0.027015993468133104
RWAY,2021-10-21,-0.1198630136986301,100010000.0,False,1140,-0.0700389105058366,-0.1748859152135095,-0.224233983286908,-0.0468680325752774,True,0.0,738084.0,12.9,-0.47054263565891474,0.6127951323824432,739743.0,-0.07364341085271331,-0.1748859152135095
ARIS,2021-10-22,-0.6870560446063974,229450000.0,False,1139,-0.4813522311558973,-0.1639485357402953,-0.3262848188226075,-0.056290695232094,True,0.0,738085.0,4.112607002258301,3.6223721883571978,0.6145035640986032,739743.0,-0.48694346580230274,-0.16394853574029533
PANW,2021-10-25,1.013809523809524,285200000.0,False,1138,-0.0175573421612674,-0.1550418230916156,-0.043784859858076,-0.0089159116579751,False,,,,,,,,
AIP,2021-10-26,0.1792857142857145,70000000.0,False,1135,-0.6789824348879467,-0.1628993170301829,-0.6846846846846847,-0.0286589214334137,True,85.0,738174.0,13.23,1.3741496598639453,0.6242723389185241,739742.0,-0.6084656084656085,-0.1238628566369332
UDMY,2021-10-26,-0.0689655172413793,420500000.0,False,1134,-0.4611111111111111,-0.1590052914661499,-0.2034990791896869,-0.0157056694813026,True,3.0,738092.0,27.5,-0.8170909090909091,0.5930579448206781,739743.0,-0.47090909090909083,-0.15900529146614995
GFS,2021-10-27,0.0,2585000000.0,False,1135,0.2180851063829787,-0.1512023741980533,0.1357812201185695,-0.0028637301298386,True,1.0,738091.0,46.4,0.5286637931034486,0.5964299742504255,739743.0,0.23383620689655182,-0.15120237419805338
FLNC,2021-10-27,0.1964285714285714,868000000.0,False,1135,-0.5641791044776119,-0.1512023741980533,0.8473282442748094,-0.0028637301298386,True,72.0,738162.0,27.4,-0.3076642335766423,0.5695099974255557,739743.0,-0.2762773722627737,-0.16195400326096288
TRDA,2021-10-28,0.3249999999999999,181500000.0,False,1134,-0.14,-0.1590052914661499,0.8947368421052633,-0.0157056694813026,True,46.0,738137.0,19.9,-0.6557788944723618,0.5678618117914318,739743.0,0.03015075376884435,-0.1385739696963203
BXSL,2021-10-28,-0.4004541137462972,240057000.0,False,1135,0.0161283593388843,-0.1512023741980533,0.0308522985204029,-0.0028637301298386,True,0.0,738091.0,16.565452575683594,0.42453887522815026,0.5964299742504255,739743.0,-0.038300506110027,-0.15120237419805338
AURA,2021-10-28,0.0071428571428571,75600000.0,False,1134,-0.1212765957446807,-0.1590052914661499,-0.4913262451035255,-0.0157056694813026,True,228.0,738319.0,13.25,-0.3833962264150943,0.9507759586155407,739743.0,-0.06113207547169819,0.16575115993813672
AIRS,2021-10-29,0.1672727272727272,77000000.0,False,1133,-0.4719626168224299,-0.1590052914661499,-0.5447690857681433,-0.0157056694813026,True,33.0,738125.0,10.22,-0.6506849315068494,0.6288872611040821,739742.0,-0.6457925636007829,-0.09573594370824179
NRDS,2021-11-02,0.3055555555555556,130500000.0,False,1130,-0.4353191489361702,-0.1939256339958877,0.0170731707317073,-0.0010209538626088,True,29.0,738125.0,17.72,-0.44864559819413097,0.6238929213557969,739743.0,-0.2567720090293454,-0.09573594370824179
ARHS,2021-11-03,-0.0384615384615384,167741938.0,False,1130,-0.3031999999999999,-0.1939256339958877,0.1581081081081081,-0.0010209538626088,True,1.0,738098.0,12.8,-0.4609375,0.5669551062371487,739743.0,-0.31953124999999993,-0.1939256339958877
CMTG,2021-11-03,-0.3544040457836651,103040019.1,False,1131,0.056419431101889,-0.2016611438653871,-0.3213111233432872,-0.0027299961345187,True,0.0,738097.0,12.681921005249023,-0.8012919351978702,0.5741705039376857,739743.0,0.002976998423366961,-0.20166114386538714
CDRE,2021-11-04,0.0896746482271015,78000000.0,False,1130,1.0341016611534704,-0.1939256339958877,-0.1506336668180677,-0.0010209538626088,False,,,,,,,,
TCBX,2021-11-08,0.04,87500000.0,False,1127,-0.2784615296583909,-0.1994907892766212,-0.3223996651891094,0.0479670035898873,True,2.0,738104.0,25.0,0.5319999694824218,0.5778712390812037,739743.0,-0.2291999816894531,-0.14884072037096951
RIVN,2021-11-09,0.3685897435897436,11934000000.0,False,1126,-0.6912412177985948,-0.1488407203709695,-0.4469135802469136,0.0524961137585686,True,70.0,738173.0,73.16,-0.806178239475123,0.6025497798514821,739743.0,-0.7841716785128485,-0.14858382072681864
BLZE,2021-11-09,0.1875,100000000.0,False,1125,-0.7552631578947369,-0.1408119704189215,-0.297077922077922,0.021309965396201,True,58.0,738161.0,15.61,-0.5278667520819986,0.563438975915201,739743.0,-0.5304292120435619,-0.17110315645502527
EXFY,2021-11-09,0.4722222222222223,262730952.0,False,1126,-0.6742138364779875,-0.1488407203709695,-0.6115485564304461,0.0524961137585686,True,71.0,738174.0,26.7,-0.9584269662921349,0.6192921490072822,739743.0,-0.645318352059925,-0.1238628566369332
CINT,2021-11-10,0.1699999491373698,195652170.0,False,1126,-0.5270654956378772,-0.1488407203709695,-0.7368421090370966,0.0524961137585686,True,9.0,738113.0,14.65999984741211,-0.7278308287130653,0.5601381898831357,739743.0,-0.517053206180226,-0.15853450481958553
BTBD,2021-11-11,1.08,3919530.0,False,1032,-0.6153846153846154,-0.1583165689337841,0.1132547169811319,0.1298003647902454,True,71.0,738176.0,2.468,-0.286871961102107,0.6701977078672208,739743.0,0.008914100486223653,-0.11894434044107571
WEAV,2021-11-11,-0.0916666984558105,120000000.0,False,1125,-0.7770642062568387,-0.1408119704189215,0.3536584845805208,0.021309965396201,True,0.0,738105.0,18.790000915527344,-0.6780202290604801,0.5773269226622972,739743.0,-0.7413517883600376,-0.14081197041892157
DERM,2021-11-12,-0.1300000000000001,35200000.0,False,1123,-0.7598620689655172,-0.1470701536617727,-0.7399497487437185,0.0474727031956625,True,0.0,738106.0,9.5,-0.4736842105263158,0.5656807772974362,739743.0,-0.7800842105263158,-0.14707015366177278
BRZE,2021-11-16,0.3415384615384615,520000000.0,False,1121,-0.7120412844036698,-0.1577193394714918,0.0467581047381546,0.0753113365001925,True,17.0,738127.0,58.19,-0.6116171163430142,0.613435370398959,739743.0,-0.5755284413129403,-0.11869527821273407
IREN,2021-11-17,0.0,231538468.0,False,1121,-0.9307142857142856,-0.1577193394714918,-0.4005934718100891,0.0753113365001925,True,0.0,738111.0,24.45,1.3251533742331292,0.5628377945354726,739743.0,-0.9206543967280163,-0.15771933947149186
ANVS,2021-11-18,3.523333231608073,12000000.0,False,1120,-0.5180545240286578,-0.156752959209742,0.4644808936814644,0.0628593429158108,True,719.0,738831.0,5.809999942779541,-0.6110154883440397,0.6745942728958272,739743.0,0.4819276663466141,0.36335752054386883
FINW,2021-11-18,0.1904761904761904,36750000.0,False,1117,-0.2184,-0.1585345048195855,-0.406060606060606,0.0580706925654397,True,221.0,738333.0,10.4,0.34615384615384603,0.8823135902845676,739743.0,-0.13942307692307698,0.1404569546647454
SG,2021-11-18,0.8571428571428572,364000000.0,False,1120,-0.7482692278348483,-0.156752959209742,-0.5401851308010965,0.0628593429158108,True,15.0,738127.0,24.81999969482422,-0.7232070922631115,0.613435370398959,739743.0,-0.4617244230078197,-0.11869527821273407
REFI,2021-12-07,0.0249999999999999,100000000.0,False,1107,-0.0298780487804877,-0.156174307583101,-0.0920897284533648,0.0805041472588237,True,2.0,738133.0,16.0,-0.27375000000000005,0.5688032080286494,739743.0,0.0031250000000000444,-0.15663800313082998
NRSN,2021-12-08,-0.2416666666666667,12000000.0,False,1106,-0.6527472527472526,-0.1566380031308299,0.226027397260274,0.1201580216510185,True,1.0,738133.0,4.04,-0.782920792079208,0.5688032080286494,739743.0,-0.6089108910891089,-0.15663800313082998
NU,2021-12-09,0.25,2602354995.0,False,1106,-0.6506666607326932,-0.1566380031308299,1.0714285012504203,0.1201580216510185,True,11.0,738144.0,8.9399995803833,0.595078400246462,0.6079388104971648,739743.0,-0.5715883553160253,-0.16365554529869453
GNTA,2021-12-14,-0.1260869399360988,27600000.0,False,1102,-0.4378109464538926,-0.1719792596370436,-0.2080346382555229,0.1915896765050555,True,1.0,738139.0,11.0,-0.9418181831186468,0.5546347061073571,739743.0,-0.48636362769386987,-0.17197925963704364
IOT,2021-12-15,0.0826086790665336,925750000.0,False,1102,-0.4851405666173692,-0.1719792596370436,1.8228229638671023,0.1915896765050555,True,2.0,738141.0,22.31999969482422,0.3490143827077994,0.5907371167645141,739743.0,-0.4462365669501598,-0.17377690802348333
IMMX,2021-12-16,0.0,21000000.0,False,1101,-0.622,-0.1782261003794781,0.0864197530864196,0.1888530505138859,True,0.0,738140.0,3.67,1.5994550408719346,0.5684668653388505,739743.0,-0.4850136239782017,-0.17822610037947817
NPFD,2021-12-16,-0.3249812316894531,550000000.0,False,1101,-0.2445343972143424,-0.1782261003794781,-0.0884249960985518,0.1888530505138859,True,0.0,738140.0,16.875469207763672,0.1260111492306506,0.5684668653388505,739743.0,-0.24453439721434245,-0.17822610037947817
AMLX,2022-01-06,0.1052631578947369,190000000.0,False,1085,0.7338095238095237,-0.1515060499442203,0.1228939544103071,0.1858421094306752,True,1.0,738162.0,18.07,-0.15993359158826792,0.5695099974255557,739743.0,1.014941892639734,-0.15150604994422034
TPG,2022-01-11,0.11864406779661,1000050000.0,False,1082,0.0078787878787878,-0.1437551125844922,0.2476076555023925,0.1914709809157306,True,37.0,738203.0,29.27,0.5196446873932352,0.6736748186955228,739743.0,0.13153399385035858,-0.08688888380499193
FGI,2022-01-21,3.166666666666667,15000000.0,False,1063,-0.56,-0.0662861351500644,-0.2971887550200802,0.1416209476309227,True,819.0,738995.0,5.0,0.3560000000000001,0.47764088063017573,739743.0,-0.4639,0.1196121995556454
CRDO,2022-01-26,0.2099999999999999,200000000.0,False,1073,0.3983471074380167,-0.0710459804762677,0.0479750778816199,0.1077634325098286,True,103.0,738284.0,9.74,18.331622176591374,0.8370329449578144,739743.0,-0.19096509240246407,0.036560867818401066
ACLX,2022-02-04,0.2666666666666666,123750000.0,False,1061,0.6784210205078125,-0.0747665634122969,0.7686796189363594,0.0792455571158781,True,45.0,738235.0,14.680000305175781,6.8385556745699505,0.6011070359786694,739735.0,0.9414168533737464,-0.11765632383052449
NVCT,2022-02-04,-0.2099999999999999,16000000.0,False,1065,1.9924050632911392,-0.092706081608094,0.7338618346545867,0.0788339547721659,True,0.0,738190.0,3.25,2.1753846153846155,0.6303344995877254,739743.0,2.636923076923077,-0.09270608160809402
MDV,2022-02-11,-0.3469257883979378,1000000.0,False,1062,-0.48495809190107,-0.0631994733377221,-0.1370912411309386,0.0251130905190504,True,4.0,738201.0,20.24529457092285,-0.13053225510899613,0.6400564933754793,739743.0,-0.579760965446355,-0.08460555518192214
RLTY,2022-02-24,-0.3112165012250381,305000000.0,False,1054,-0.2117692250263615,-0.0713968854334476,-0.1341133559987505,0.055326452289576,True,0.0,738210.0,13.63791275024414,0.1431209418933248,0.7080619177698397,739743.0,-0.20380726732729215,-0.07139688543344769
ANTX,2022-03-23,0.1233333333333335,69000000.0,False,1033,-0.4385756676557863,-0.125944417443556,0.3392554991539762,0.1693887074195053,True,7.0,738244.0,15.0,-0.6813333333333333,0.5948290896407396,739743.0,-0.3420000000000001,-0.10760376700383678
EE,2022-04-13,0.1423570079978555,384000000.0,False,1020,-0.1755545086575225,-0.0663569108625045,-0.3134066827872249,0.1914143622253798,True,8.0,738266.0,23.061023712158203,0.4304221670058552,0.6701214500958816,739743.0,-0.0891881622593651,-0.05800840105926408
JCSE,2022-04-18,9.65,15000000.0,False,994,-0.9637464788732394,-0.0468680325752774,-0.4865424430641821,0.1318264400983222,True,141.0,738404.0,3.66,-0.7021857923497268,0.8720540443716573,739743.0,-0.5524590163934426,0.13830957803423827
BLTE,2022-04-22,1.0833333333333337,36000000.0,False,1009,1.2072000122070312,-0.0028637301298386,0.3033355603406427,0.0752243103581253,False,,,,,,,,
FTAI,2022-04-26,0.411764705882353,340000000.0,False,1012,0.1754166666666667,-0.0089159116579751,1.1784841075794623,0.0720243199002259,True,125.0,738396.0,16.9,15.126627218934914,0.8170032039341333,739743.0,1.1940828402366863,0.12011027494225468
AUST,2022-05-04,0.625,12000000.0,False,1006,-0.8246153868161715,-0.0381827082216368,-0.0909090498590599,0.15952196761544,True,1.0,738280.0,3.7200000286102295,-0.6424731094928984,0.7674429841515269,739743.0,-0.6908602238404349,-0.002729996134518742
PEPG,2022-05-06,0.3,108000000.0,False,1004,-0.0474358974358974,-0.0010209538626088,-0.5348837209302326,0.1608386033905511,True,3.0,738284.0,11.9,-0.8495798319327731,0.8370329449578144,739743.0,0.23277310924369754,0.036560867818401066
HNVR,2022-05-11,0.020952380952381,26775000.0,False,948,-0.158115671641791,0.1478855309723248,-0.1208291203235591,0.2189144103682792,True,0.0,738286.0,20.11,0.15663848831427152,0.8626167986353339,739743.0,-0.10243659870711086,0.14788553097232482
IE,2022-06-28,0.0,169059000.0,False,969,0.1906382783930351,0.1507590481693543,-0.161729346765914,0.2498492356905006,True,0.0,738334.0,10.800000190734863,0.270370372659712,0.9214687188107371,739743.0,0.2953703263005447,0.15075904816935437
HKD,2022-07-15,0.6666666666666667,124800000.0,False,957,-0.4915384512681228,0.1794079459880548,-0.6331521553687502,0.1852209702110572,True,228.0,738579.0,7.739999771118164,-0.7790697559801172,0.8464916708732966,739743.0,-0.487080084495054,0.28218071680969214
MAIA,2022-07-28,-0.1800000190734862,10000000.0,False,948,-0.4585365657931204,0.1275338045860941,-0.6811594414764537,0.2099684480378623,True,0.0,738364.0,4.460000038146973,-0.7062780422477719,0.8018768010640134,739743.0,-0.5022421503089071,0.1275338045860941
GCT,2022-08-18,0.5673469387755101,35525000.0,False,933,-0.3442708333333333,0.0269032092186147,4.136704119850188,0.2208280129653275,True,40.0,738425.0,12.1,2.5404958677685956,1.0132089490629905,739743.0,-0.36446280991735536,0.17925644624232917
MOB,2022-08-23,-0.4616419919246298,11807949.18,False,928,-0.612500011920929,0.055326452289576,-0.164705931026629,0.272697558645312,True,2.0,738392.0,5.46999979019165,0.1425960218877853,0.7438916831541562,739743.0,-0.7166361952891451,0.055326452289576
CRBG,2022-09-15,-0.2402212755158809,1680000000.0,False,913,0.0127420469530938,0.1480914842858625,0.9896389409931364,0.3220037595894933,True,1.0,738414.0,16.079519271850586,0.6926537243815434,0.897054247484701,739743.0,0.00492165224507457,0.1480914842858625
NXL,2022-09-16,-0.3999999999999999,9607250.0,False,910,-0.8374074074074074,0.1372782906337517,-0.5412844036697249,0.3204541990550218,True,0.0,738414.0,2.25,-0.8471111111111111,0.897054247484701,739743.0,-0.8048888888888889,0.13727829063375174
LASE,2022-09-29,0.0,15000000.0,False,903,-0.734,0.1805201713373836,-0.6777041942604857,0.2484608084101913,True,1.0,738428.0,2.58,-0.7195348837209302,1.0481536437190293,739743.0,-0.4844961240310077,0.18052017133738363
DFH,2022-10-10,-0.1469230651855468,124800000.0,False,897,0.946798904917038,0.2117366067709056,1.8451327903532049,0.2517950351655353,True,0.0,738438.0,11.300000190734863,0.2699115167480821,1.0317715999666732,739743.0,0.9106194502801903,0.21173660677090567
PRME,2022-10-20,0.1158823529411763,175000000.0,False,889,-0.6315234580917237,0.1505623512026925,-0.6409472880061116,0.2249957589123428,True,0.0,738448.0,15.37,-0.7973324658425505,1.0019702815860767,739743.0,-0.5452179570592062,0.15056235120269257
MBLY,2022-10-25,0.2719047619047618,861000000.0,False,885,0.3122426057656307,0.0749842964824121,-0.2680658873538788,0.2070300290914337,True,643.0,739096.0,20.84,-0.5743761996161229,0.3429400102797564,739743.0,-0.31669865642994244,0.16029077024744853
BMN,2022-10-27,-0.125507615464897,134500000.0,False,884,-0.1059959907008264,0.0937467101800189,0.0042252206166122,0.2038841960869253,True,0.0,738455.0,21.792795181274414,0.17760643307574742,0.9254132013896201,739743.0,-0.10314430598175117,0.0937467101800189
SNAL,2022-11-09,-0.5599999999999999,15000000.0,False,873,-0.4182272727272728,0.1370109466855869,-0.348122866894198,0.2800174329919371,True,1.0,738469.0,2.25,-0.7724444444444445,0.8537907966754512,739743.0,-0.4311555555555555,0.1370109466855869
ACRV,2022-11-09,0.068,94375000.0,False,870,-0.6674157303370787,0.1296482159883574,-0.3522727272727272,0.2642702096701093,True,14.0,738482.0,12.5,-0.8328,0.8236785208379931,739742.0,-0.6944,0.1295012301498546
ASPI,2022-11-10,-0.1949999999999999,13030000.0,False,874,-0.5372670807453417,0.1154469896614636,8.837936544167997,0.2826808067601269,True,0.0,738469.0,2.67,1.0093632958801497,0.8537907966754512,739743.0,-0.44194756554307113,0.1154469896614636
ATAT,2022-11-11,0.3162256550114559,52250000.0,False,873,0.2346002209246065,0.1259974905897114,-0.0487640297498309,0.2886288848263254,True,5.0,738475.0,10.639350891113281,2.5362450619244887,0.849713028747693,739743.0,0.6482464229653049,0.13974362215873182
LOB,2022-12-14,0.7575507169472337,81600000.0,False,851,0.4750105673773226,0.1751583585789038,0.3069173970773862,0.2481851489429487,False,,,,,,,,
ZYME,2022-12-16,-0.5092307692307693,58500000.0,False,849,0.4623824451410658,0.2387685885729193,0.0281173594132029,0.251074885613777,True,0.0,738505.0,6.46,3.11764705882353,0.9086355335246543,739743.0,0.44427244582043346,0.23876858857291938
LIPO,2022-12-20,8.766956495202106,6999998.25,False,847,-0.8726495731865906,0.2421686113739094,-0.7457286533004499,0.2575425313358417,True,442.0,738951.0,5.392000198364258,-0.9951780416209315,0.43503334641035707,739743.0,-0.5947700551935453,0.09960768928991759
COYA,2022-12-29,-0.05,15250000.0,False,841,0.4652631578947368,0.2326873418712016,0.4560975609756097,0.2419431119518953,True,0.0,738518.0,4.57,-0.08096280087527352,0.9081874853282561,739743.0,0.522975929978118,0.23268734187120166
SKWD,2023-01-13,0.26,134285745.0,False,831,0.7105820105820106,0.1852209702110572,0.6296445880452342,0.2168035403685682,False,,,,,,,,
GNLX,2023-01-26,0.0,17500000.0,False,823,0.8333333333333333,0.2138568357589385,-0.9008030231459612,0.1862292355168413,True,4.0,738550.0,5.83,-0.5145797598627787,0.8260739335546516,739743.0,0.8147512864493995,0.2054014926490777
GPCR,2023-02-03,0.6666666666666667,161100000.0,False,817,0.8463999938964843,0.197909593559026,0.2846356766072724,0.1507876636343466,True,794.0,739348.0,14.3100004196167,1.7358490830098492,0.4504540227606171,739743.0,2.8532493202488243,0.3480114199611404
MLYS,2023-02-08,0.3187500000000001,192000000.0,False,812,-0.3246445497630332,0.2110384040389188,-0.310943396226415,0.2134838983239975,True,36.0,738595.0,15.38,0.9083224967490247,0.8472842966441938,739743.0,-0.1801040312093629,0.2950281544327451
HSAI,2023-02-08,0.25,190000000.0,False,813,-0.8265263157894737,0.2304178026674526,-0.6123595505617978,0.2164818887741819,True,16.0,738575.0,19.0,0.15052631578947362,0.8456065995610385,739743.0,-0.7994736842105263,0.27871540654406024
NXT,2023-02-09,0.2629166666666667,638400000.0,False,813,0.9333553282744972,0.2304178026674526,-0.0562258687258686,0.2164818887741819,False,,,,,,,,
BMR,2023-02-28,-0.015,7800000.0,False,801,1.0380710659898478,0.2821807168096921,0.8360655737704916,0.2431535824019237,True,0.0,738579.0,3.65,-0.47671232876712333,0.8464916708732966,739743.0,1.1999999999999997,0.28218071680969214
ICG,2023-03-15,0.0,8000000.0,False,789,0.1857500076293945,0.2950281544327451,0.209374946216122,0.270206862324889,True,1.0,738595.0,8.0,-0.8362500071525574,0.8472842966441938,739743.0,0.18575000762939453,0.2950281544327451
