level,hour_bucket,n,p_beyond,p_behind,p_last,p_ambig,avg_min_to_beyond,med_min_to_beyond,avg_min_to_behind,med_min_to_behind
-0.236,15:00-16:00,139,0.45323741007194246,0.18705035971223022,0.34532374100719426,0.014388489208633094,13.238095238095237,9.0,15.0,12.0
+0.236,09:30-10:00,2939,0.7781558353181354,0.21571963252807078,0.00374276964954066,0.0023817625042531474,12.083952776563184,0.0,36.80441640378549,21.0
+0.236,10:00-11:00,592,0.5236486486486487,0.4527027027027027,0.008445945945945946,0.015202702702702704,47.535483870967745,21.0,55.1865671641791,33.0
+0.236,11:00-12:00,233,0.5579399141630901,0.38197424892703863,0.055793991416309016,0.004291845493562232,59.03076923076923,39.0,80.8314606741573,63.0
+0.236,12:00-13:00,141,0.49645390070921985,0.375886524822695,0.11347517730496454,0.014184397163120567,67.02857142857142,49.5,62.094339622641506,54.0
+0.236,13:00-14:00,142,0.5,0.3732394366197183,0.11267605633802817,0.014084507042253521,46.140845070422536,27.0,64.41509433962264,57.0
+0.236,14:00-15:00,195,0.4256410256410256,0.358974358974359,0.17435897435897435,0.041025641025641026,24.97590361445783,21.0,27.3,22.5
+0.236,15:00-16:00,158,0.25949367088607594,0.13291139240506328,0.6075949367088608,0.0,16.902439024390244,15.0,16.428571428571427,12.0
+0.382,09:30-10:00,1944,0.706275720164609,0.2875514403292181,0.0,0.006172839506172839,6.150764748725419,0.0,14.720930232558139,9.0
+0.382,10:00-11:00,568,0.4137323943661972,0.5492957746478874,0.0035211267605633804,0.03345070422535211,27.293617021276596,12.0,20.25,9.0
+0.382,11:00-12:00,252,0.5952380952380952,0.3888888888888889,0.0,0.015873015873015872,46.44,21.0,39.673469387755105,30.0
+0.382,12:00-13:00,162,0.5,0.4382716049382716,0.037037037037037035,0.024691358024691357,44.44444444444444,24.0,43.859154929577464,30.0
+0.382,13:00-14:00,126,0.5317460317460317,0.3968253968253968,0.05555555555555555,0.015873015873015872,41.1044776119403,30.0,37.8,27.0
+0.382,14:00-15:00,226,0.38495575221238937,0.5176991150442478,0.048672566371681415,0.048672566371681415,24.344827586206897,18.0,13.717948717948717,3.0
+0.382,15:00-16:00,176,0.26704545454545453,0.3125,0.4147727272727273,0.005681818181818182,14.361702127659575,9.0,14.836363636363636,12.0
+0.50,09:30-10:00,1303,0.6369915579432079,0.3484267075978511,0.0,0.014581734458940905,5.103614457831325,0.0,9.3568281938326,3.0
+0.50,10:00-11:00,486,0.39094650205761317,0.5720164609053497,0.0,0.037037037037037035,35.257894736842104,18.0,14.93525179856115,3.0
+0.50,11:00-12:00,268,0.48134328358208955,0.5,0.0037313432835820895,0.014925373134328358,40.81395348837209,21.0,27.246268656716417,15.0
+0.50,12:00-13:00,166,0.463855421686747,0.5120481927710844,0.006024096385542169,0.018072289156626505,38.18181818181818,21.0,37.65882352941176,18.0
+0.50,13:00-14:00,118,0.4322033898305085,0.5423728813559322,0.01694915254237288,0.00847457627118644,31.0,15.0,18.09375,10.5
+0.50,14:00-15:00,204,0.3333333333333333,0.5392156862745098,0.024509803921568627,0.10294117647058823,25.41176470588235,21.0,11.836363636363636,9.0
+0.50,15:00-16:00,200,0.245,0.465,0.28,0.01,12.979591836734693,12.0,8.32258064516129,3.0
+0.618,09:30-10:00,862,0.5661252900232019,0.4176334106728538,0.0,0.016241299303944315,11.182377049180328,3.0,11.908333333333333,3.0
+0.618,10:00-11:00,410,0.3073170731707317,0.6707317073170732,0.0,0.02195121951219512,41.30952380952381,27.0,24.643636363636364,6.0
+0.618,11:00-12:00,217,0.391705069124424,0.5944700460829493,0.009216589861751152,0.004608294930875576,56.470588235294116,42.0,33.2093023255814,12.0
+0.618,12:00-13:00,154,0.33766233766233766,0.6103896103896104,0.03896103896103896,0.012987012987012988,57.05769230769231,39.0,38.265957446808514,25.5
+0.618,13:00-14:00,128,0.34375,0.5703125,0.0625,0.0234375,64.0909090909091,63.0,28.602739726027398,21.0
+0.618,14:00-15:00,184,0.32065217391304346,0.5706521739130435,0.06521739130434782,0.043478260869565216,36.96610169491525,33.0,17.114285714285714,9.0
+0.618,15:00-16:00,210,0.16666666666666666,0.44285714285714284,0.38095238095238093,0.009523809523809525,16.885714285714286,12.0,11.161290322580646,6.0
+0.786,09:30-10:00,446,0.5717488789237668,0.42152466367713004,0.0,0.006726457399103139,23.50588235294118,9.0,26.45744680851064,12.0
+0.786,10:00-11:00,322,0.43478260869565216,0.5496894409937888,0.009316770186335404,0.006211180124223602,80.67857142857143,55.5,41.13559322033898,18.0
+0.786,11:00-12:00,173,0.5433526011560693,0.4046242774566474,0.05202312138728324,0.0,96.57446808510639,88.5,67.58571428571429,40.5
+0.786,12:00-13:00,124,0.3709677419354839,0.5161290322580645,0.10483870967741936,0.008064516129032258,95.28260869565217,100.5,62.25,51.0
+0.786,13:00-14:00,100,0.4,0.47,0.1,0.03,61.275,60.0,50.93617021276596,39.0
+0.786,14:00-15:00,139,0.2733812949640288,0.5539568345323741,0.1366906474820144,0.03597122302158273,41.60526315789474,36.0,25.558441558441558,21.0
+0.786,15:00-16:00,188,0.13829787234042554,0.2712765957446808,0.5904255319148937,0.0,20.192307692307693,18.0,16.941176470588236,12.0
+1.00,09:30-10:00,180,0.6388888888888888,0.3277777777777778,0.022222222222222223,0.011111111111111112,28.330434782608695,9.0,39.91525423728814,24.0
+1.00,10:00-11:00,181,0.4972375690607735,0.430939226519337,0.049723756906077346,0.022099447513812154,96.66666666666667,76.5,79.53846153846153,57.0
+1.00,11:00-12:00,103,0.4563106796116505,0.44660194174757284,0.0970873786407767,0.0,101.29787234042553,84.0,88.23913043478261,66.0
+1.00,12:00-13:00,93,0.43010752688172044,0.3978494623655914,0.16129032258064516,0.010752688172043012,108.75,97.5,87.4054054054054,84.0
+1.00,13:00-14:00,93,0.41935483870967744,0.3225806451612903,0.22580645161290322,0.03225806451612903,76.84615384615384,72.0,62.3,63.0
+1.00,14:00-15:00,112,0.29464285714285715,0.375,0.30357142857142855,0.026785714285714284,40.0,36.0,40.357142857142854,37.5
+1.00,15:00-16:00,146,0.14383561643835616,0.19863013698630136,0.6575342465753424,0.0,20.857142857142858,18.0,15.620689655172415,18.0
+1.236,09:30-10:00,79,0.7215189873417721,0.24050632911392406,0.0,0.0379746835443038,16.894736842105264,9.0,27.789473684210527,24.0
