level,hour_bucket,n,p_beyond,p_behind,p_last,p_ambig,avg_min_to_beyond,med_min_to_beyond,avg_min_to_behind,med_min_to_behind
-0.382,12:00-13:00,73,0.4657534246575342,0.4794520547945205,0.0410958904109589,0.0136986301369863,31.147058823529413,18.0,25.97142857142857,18.0
-0.382,13:00-14:00,62,0.5806451612903226,0.3709677419354839,0.03225806451612903,0.016129032258064516,37.0,30.0,19.434782608695652,21.0
-0.382,14:00-15:00,55,0.43636363636363634,0.41818181818181815,0.10909090909090909,0.03636363636363636,19.5,12.0,20.08695652173913,12.0
-0.382,15:00-16:00,55,0.38181818181818183,0.2,0.38181818181818183,0.03636363636363636,11.857142857142858,9.0,8.727272727272727,6.0
-0.236,09:30-10:00,1116,0.5313620071684588,0.4453405017921147,0.0062724014336917565,0.017025089605734768,15.870151770657673,6.0,21.138832997987926,6.0
-0.236,10:00-11:00,337,0.5875370919881305,0.3916913946587537,0.020771513353115726,0.0,34.09090909090909,15.0,61.11363636363637,36.0
-0.236,11:00-12:00,121,0.48760330578512395,0.4297520661157025,0.049586776859504134,0.03305785123966942,53.898305084745765,18.0,70.61538461538461,58.5
-0.236,12:00-13:00,64,0.5,0.328125,0.15625,0.015625,39.0,22.5,74.14285714285714,87.0
-0.236,13:00-14:00,46,0.5652173913043478,0.2608695652173913,0.13043478260869565,0.043478260869565216,35.30769230769231,25.5,65.5,63.0
-0.236,14:00-15:00,40,0.45,0.3,0.225,0.025,29.833333333333332,19.5,44.25,45.0
-0.236,15:00-16:00,44,0.25,0.1590909090909091,0.5909090909090909,0.0,10.090909090909092,9.0,23.571428571428573,30.0
+0.236,09:30-10:00,1170,0.5094017094017094,0.46324786324786327,0.006837606837606838,0.020512820512820513,14.275167785234899,3.0,16.372693726937268,6.0
+0.236,10:00-11:00,292,0.5205479452054794,0.4452054794520548,0.023972602739726026,0.010273972602739725,36.63157894736842,15.0,52.823076923076925,33.0
+0.236,11:00-12:00,93,0.6129032258064516,0.3118279569892473,0.07526881720430108,0.0,40.05263157894737,18.0,70.44827586206897,60.0
+0.236,12:00-13:00,71,0.5633802816901409,0.2676056338028169,0.16901408450704225,0.0,46.8,19.5,94.26315789473684,84.0
+0.236,13:00-14:00,39,0.5128205128205128,0.23076923076923078,0.2564102564102564,0.0,49.2,30.0,56.0,54.0
+0.236,14:00-15:00,37,0.2972972972972973,0.24324324324324326,0.43243243243243246,0.02702702702702703,30.272727272727273,15.0,41.333333333333336,42.0
+0.236,15:00-16:00,43,0.3488372093023256,0.06976744186046512,0.5813953488372093,0.0,13.4,6.0,16.0,18.0
+0.382,09:30-10:00,922,0.3123644251626898,0.588937093275488,0.0,0.09869848156182212,7.78125,3.0,3.0497237569060776,0.0
+0.382,10:00-11:00,303,0.5181518151815182,0.44884488448844884,0.0,0.033003300330033,25.43312101910828,9.0,23.977941176470587,9.0
+0.382,11:00-12:00,123,0.4959349593495935,0.4715447154471545,0.008130081300813009,0.024390243902439025,20.704918032786885,9.0,32.689655172413794,16.5
+0.382,12:00-13:00,65,0.5538461538461539,0.4153846153846154,0.015384615384615385,0.015384615384615385,27.0,21.0,33.55555555555556,15.0
+0.382,13:00-14:00,59,0.559322033898305,0.3220338983050847,0.0847457627118644,0.03389830508474576,40.36363636363637,24.0,42.473684210526315,33.0
+0.382,14:00-15:00,46,0.43478260869565216,0.391304347826087,0.13043478260869565,0.043478260869565216,24.9,15.0,13.0,6.0
+0.382,15:00-16:00,65,0.26153846153846155,0.24615384615384617,0.47692307692307695,0.015384615384615385,15.352941176470589,15.0,13.3125,6.0
+0.50,09:30-10:00,681,0.18355359765051396,0.6769456681350955,0.0,0.1395007342143906,4.8,3.0,1.5748373101952278,0.0
+0.50,10:00-11:00,296,0.4189189189189189,0.5574324324324325,0.0,0.02364864864864865,15.411290322580646,9.0,10.50909090909091,3.0
+0.50,11:00-12:00,122,0.5,0.4672131147540984,0.00819672131147541,0.02459016393442623,30.737704918032787,18.0,17.94736842105263,9.0
+0.50,12:00-13:00,72,0.4861111111111111,0.4305555555555556,0.027777777777777776,0.05555555555555555,25.37142857142857,12.0,15.774193548387096,9.0
+0.50,13:00-14:00,70,0.5142857142857142,0.4142857142857143,0.02857142857142857,0.04285714285714286,27.75,13.5,28.96551724137931,24.0
+0.50,14:00-15:00,60,0.48333333333333334,0.4166666666666667,0.08333333333333333,0.016666666666666666,25.137931034482758,15.0,20.28,6.0
+0.50,15:00-16:00,50,0.3,0.3,0.4,0.0,17.2,18.0,13.8,15.0
+0.618,09:30-10:00,483,0.13664596273291926,0.7639751552795031,0.0,0.09937888198757763,8.954545454545455,3.0,2.130081300813008,0.0
+0.618,10:00-11:00,256,0.3125,0.671875,0.0,0.015625,28.425,15.0,13.744186046511627,3.0
+0.618,11:00-12:00,119,0.4117647058823529,0.5630252100840336,0.008403361344537815,0.01680672268907563,46.40816326530612,27.0,24.0,9.0
+0.618,12:00-13:00,72,0.2916666666666667,0.6388888888888888,0.041666666666666664,0.027777777777777776,28.857142857142858,21.0,27.52173913043478,15.0
+0.618,13:00-14:00,64,0.34375,0.59375,0.046875,0.015625,48.54545454545455,40.5,41.44736842105263,27.0
+0.618,14:00-15:00,69,0.42028985507246375,0.391304347826087,0.15942028985507245,0.028985507246376812,28.862068965517242,24.0,23.0,15.0
+0.618,15:00-16:00,53,0.09433962264150944,0.3584905660377358,0.5283018867924528,0.018867924528301886,25.2,21.0,9.31578947368421,6.0
