regime,n,median_gap_pct,median_closure_by_spy,median_closure_by_spx,mean_morning_ret_pct,morning_up_rate_pct,mean_afternoon_ret_pct,afternoon_up_rate_pct,mean_full_ret_pct
|gap|>=0.5% & gap_up & SPX closed the gap (SPX moved toward SPY),500,0.7765950621699272,-25.50190766068082,78.35045392611761,-0.029838168138248324,54.2,0.0912384636197296,54.0,0.06036802284308421
|gap|>=0.5% & gap_up & SPY closed the gap (SPY moved toward SPX),265,0.7790262172284584,54.82270636728184,-21.978655111114207,0.06796170809033421,60.0,0.1690232855319884,64.15094339622641,0.2378163919301876
|gap|>=0.5% & gap_dn & SPX closed the gap (SPX moved toward SPY),445,-0.8839576120029389,-32.92239345730882,82.40621682287261,0.032312908881853626,51.01123595505618,0.06416433385429825,55.73033707865168,0.09711953364865882
|gap|>=0.5% & gap_dn & SPY closed the gap (SPY moved toward SPX),220,-0.8689181773772088,55.79809511731819,-15.4242348998258,0.051098967679885574,51.36363636363637,-0.2151995922674277,38.18181818181819,-0.16361842295334292
