cohort,n,median_gap_pct,median_d_open,mean_morning_ret_pct,median_morning_ret_pct,morning_up_rate_pct,mean_afternoon_ret_pct,median_afternoon_ret_pct,afternoon_up_rate_pct,mean_full_ret_pct,median_full_ret_pct
|gap|>=1.0% & gap_up & SPY_PO_higher_than_SPX,85,1.4051409936696615,36.89085504437338,0.06993950670815521,0.32527012375217695,61.1764705882353,0.5005717481500572,0.11449507671169488,56.470588235294116,0.5636525314392685,0.490784164030977
|gap|>=1.0% & gap_up & SPX_PO_higher_than_SPY,151,1.2694419030192126,-53.54879360992211,-0.054428459345159656,0.07714648756579574,54.966887417218544,0.11653532614130817,0.08448621818565666,55.62913907284768,0.0636868412419633,0.2659477576596664
|gap|>=1.0% & gap_dn & SPY_PO_higher_than_SPX,186,-1.4659614553397071,52.48648138570377,0.14208697242224336,0.0875107146890247,53.76344086021505,0.03821613107186671,0.07930330309934283,53.76344086021505,0.18116831292994293,0.135258132819982
|gap|>=1.0% & gap_dn & SPX_PO_higher_than_SPY,84,-1.3013477103690563,-33.00770008001532,-0.02494184316056492,-0.11255285123296863,44.047619047619044,-0.3376937684847397,-0.22615024527220284,42.857142857142854,-0.3615196237235033,-0.4209072271967314
