entry_ts,exit_ts,entry,exit,reason,arm_ts,pnl_pts,year,window,pnl_usd,win,mins_held
2008-07-11 15:13:00,2008-07-11 15:14:00,1151.0513593531357,1146.0513593531357,stop,2008-07-11 15:12:00,-5.31,2008,PM,-265.5,False,1.0
2008-07-15 15:13:00,2008-07-15 15:29:00,1136.06573002214,1131.06573002214,stop,2008-07-15 15:12:00,-5.31,2008,PM,-265.5,False,16.0
2008-07-16 15:09:00,2008-07-16 15:59:00,1141.4162796224439,1149.0,eod,2008-07-16 15:09:00,7.27372037755612,2008,PM,363.68601887780596,True,50.0
2008-07-17 09:55:00,2008-07-17 10:07:00,1156.297812738207,1151.297812738207,stop,2008-07-17 09:54:00,-5.31,2008,AM,-265.5,False,12.0
2008-07-17 11:56:00,2008-07-17 13:19:00,1152.9603043704599,1160.9603043704599,target,2008-07-17 11:54:00,7.69,2008,AM,384.5,True,83.0
2008-07-18 11:25:00,2008-07-18 12:14:00,1163.066936212167,1158.066936212167,stop,2008-07-18 11:24:00,-5.31,2008,AM,-265.5,False,49.0
2008-07-22 11:37:00,2008-07-22 15:39:00,1163.6435752655907,1171.6435752655907,target,2008-07-22 11:36:00,7.69,2008,AM,384.5,True,242.0
2008-07-23 09:56:00,2008-07-23 10:20:00,1178.5875387939661,1186.5875387939661,target,2008-07-23 09:54:00,7.69,2008,AM,384.5,True,24.0
2008-07-23 11:31:00,2008-07-23 12:08:00,1186.0574589389694,1181.0574589389694,stop,2008-07-23 11:30:00,-5.31,2008,AM,-265.5,False,37.0
2008-07-30 09:59:00,2008-07-30 10:48:00,1173.45,1181.45,target,2008-07-30 09:57:00,7.69,2008,AM,384.5,True,49.0
2008-07-31 09:30:00,2008-07-31 09:51:00,1174.15,1182.15,target,2008-07-30 16:00:00,7.69,2008,AM,384.5,True,21.0
2008-07-31 10:35:00,2008-07-31 11:52:00,1181.840538244095,1176.840538244095,stop,2008-07-31 10:33:00,-5.31,2008,AM,-265.5,False,77.0
2008-08-06 09:30:00,2008-08-06 14:20:00,1179.68,1187.68,target,2008-08-05 16:00:00,7.69,2008,AM,384.5,True,290.0
2008-08-06 15:10:00,2008-08-06 15:59:00,1190.1378464935124,1189.37,eod,2008-08-06 15:09:00,-1.0778464935124794,2008,PM,-53.89232467562397,False,49.0
2008-08-11 11:22:00,2008-08-11 12:20:00,1198.7934946538653,1206.7934946538653,target,2008-08-11 11:21:00,7.69,2008,AM,384.5,True,58.0
2008-08-13 15:06:00,2008-08-13 15:33:00,1190.627824512207,1185.627824512207,stop,2008-08-13 15:06:00,-5.31,2008,PM,-265.5,False,27.0
2008-08-21 09:30:00,2008-08-21 10:21:00,1167.0,1175.0,target,2008-08-20 16:00:00,7.69,2008,AM,384.5,True,51.0
2008-08-21 15:00:00,2008-08-21 15:59:00,1180.0079827164877,1178.76,eod,2008-08-21 15:00:00,-1.5579827164877407,2008,PM,-77.89913582438703,False,59.0
2008-08-25 09:30:00,2008-08-25 10:49:00,1185.68,1180.68,stop,2008-08-22 16:00:00,-5.31,2008,AM,-265.5,False,79.0
2008-08-27 10:49:00,2008-08-27 15:59:00,1178.781828078825,1181.3,eod,2008-08-27 10:48:00,2.2081719211750532,2008,AM,110.40859605875266,True,310.0
2008-08-28 11:21:00,2008-08-28 15:59:00,1191.828931086457,1199.06,eod,2008-08-28 11:21:00,6.921068913542913,2008,AM,346.05344567714565,True,278.0
2008-09-08 09:54:00,2008-09-08 10:59:00,1168.0815488674893,1163.0815488674893,stop,2008-09-08 09:54:00,-5.31,2008,AM,-265.5,False,65.0
2008-09-09 09:31:00,2008-09-09 09:37:00,1168.0780812527262,1163.0780812527262,stop,2008-09-08 16:00:00,-5.31,2008,AM,-265.5,False,6.0
2008-09-12 11:30:00,2008-09-12 12:45:00,1154.2500773520646,1149.2500773520646,stop,2008-09-12 11:30:00,-5.31,2008,AM,-265.5,False,75.0
2008-09-18 10:39:00,2008-09-18 10:45:00,1108.1832965999458,1103.1832965999458,stop,2008-09-18 10:39:00,-5.31,2008,AM,-265.5,False,6.0
2008-09-25 11:47:00,2008-09-25 13:01:00,1140.4992923721854,1148.4992923721854,target,2008-09-25 11:45:00,7.69,2008,AM,384.5,True,74.0
2008-09-25 15:34:00,2008-09-25 15:46:00,1146.0618943768748,1141.0618943768748,stop,2008-09-25 15:33:00,-5.31,2008,PM,-265.5,False,12.0
2008-09-29 09:30:00,2008-09-29 09:36:00,1124.6,1119.6,stop,2008-09-26 16:00:00,-5.31,2008,AM,-265.5,False,6.0
2008-10-01 09:30:00,2008-10-01 09:36:00,1086.79,1081.79,stop,2008-09-30 16:00:00,-5.31,2008,AM,-265.5,False,6.0
2008-10-03 11:19:00,2008-10-03 11:51:00,1081.75462630598,1076.75462630598,stop,2008-10-03 11:18:00,-5.31,2008,AM,-265.5,False,32.0
2008-10-14 09:48:00,2008-10-14 09:53:00,966.6866799458968,961.6866799458968,stop,2008-10-14 09:48:00,-5.31,2008,AM,-265.5,False,5.0
2008-10-14 11:54:00,2008-10-14 12:02:00,952.190472375538,947.190472375538,stop,2008-10-14 11:54:00,-5.31,2008,AM,-265.5,False,8.0
2008-10-16 15:00:00,2008-10-16 15:05:00,855.0593976172096,863.0593976172096,target,2008-10-16 15:00:00,7.69,2008,PM,384.5,True,5.0
2008-10-17 11:13:00,2008-10-17 11:20:00,893.0404870181264,888.0404870181264,stop,2008-10-17 11:12:00,-5.31,2008,AM,-265.5,False,7.0
2008-10-29 15:32:00,2008-10-29 15:45:00,898.1757970411883,906.1757970411883,target,2008-10-29 15:30:00,7.69,2008,PM,384.5,True,13.0
2008-10-31 11:46:00,2008-10-31 12:15:00,904.0339612993704,899.0339612993704,stop,2008-10-31 11:45:00,-5.31,2008,AM,-265.5,False,29.0
2008-11-10 09:55:00,2008-11-10 10:49:00,884.7410499906683,879.7410499906683,stop,2008-11-10 09:54:00,-5.31,2008,AM,-265.5,False,54.0
2008-11-14 09:30:00,2008-11-14 09:43:00,836.41,844.41,target,2008-11-13 16:00:00,7.69,2008,AM,384.5,True,13.0
2008-11-25 10:13:00,2008-11-25 10:20:00,811.1595901888782,806.1595901888782,stop,2008-11-25 10:12:00,-5.31,2008,AM,-265.5,False,7.0
2008-11-26 11:33:00,2008-11-26 12:45:00,808.2849870964216,816.2849870964216,target,2008-11-26 11:33:00,7.69,2008,AM,384.5,True,72.0
2008-11-26 15:05:00,2008-11-26 15:15:00,824.7704578445109,832.7704578445109,target,2008-11-26 15:03:00,7.69,2008,PM,384.5,True,10.0
2008-11-28 09:30:00,2008-11-28 11:55:00,828.19,836.19,target,2008-11-27 11:30:00,7.69,2008,AM,384.5,True,145.0
2008-12-03 11:27:00,2008-12-03 12:09:00,807.01165703998,802.01165703998,stop,2008-12-03 11:27:00,-5.31,2008,AM,-265.5,False,42.0
2008-12-04 09:59:00,2008-12-04 10:14:00,814.6392825310752,809.6392825310752,stop,2008-12-04 09:57:00,-5.31,2008,AM,-265.5,False,15.0
2008-12-05 15:03:00,2008-12-05 15:16:00,807.3443892647038,815.3443892647038,target,2008-12-05 15:03:00,7.69,2008,PM,384.5,True,13.0
2008-12-08 11:06:00,2008-12-08 11:41:00,853.5839616681662,848.5839616681662,stop,2008-12-08 11:06:00,-5.31,2008,AM,-265.5,False,35.0
2008-12-10 10:39:00,2008-12-10 10:46:00,845.9517011515067,840.9517011515067,stop,2008-12-10 10:39:00,-5.31,2008,AM,-265.5,False,7.0
2008-12-10 11:58:00,2008-12-10 12:31:00,848.405398780767,843.405398780767,stop,2008-12-10 11:57:00,-5.31,2008,AM,-265.5,False,33.0
2008-12-17 11:06:00,2008-12-17 12:53:00,850.5799122357105,858.5799122357105,target,2008-12-17 11:06:00,7.69,2008,AM,384.5,True,107.0
2008-12-26 09:51:00,2008-12-26 12:51:00,817.5653498170375,812.5653498170375,stop,2008-12-26 09:51:00,-5.31,2008,AM,-265.5,False,180.0
2008-12-26 15:01:00,2008-12-26 15:59:00,816.0349404362009,817.58,eod,2008-12-26 15:00:00,1.2350595637991,2008,PM,61.752978189955,True,58.0
2008-12-30 09:57:00,2008-12-30 11:41:00,820.1369698449948,828.1369698449948,target,2008-12-30 09:57:00,7.69,2008,AM,384.5,True,104.0
2008-12-31 10:33:00,2008-12-31 14:01:00,842.3027485753645,850.3027485753645,target,2008-12-31 10:33:00,7.69,2008,AM,384.5,True,208.0
2009-01-02 11:13:00,2009-01-02 13:26:00,858.5897079954511,866.5897079954511,target,2009-01-02 11:12:00,7.69,2009,AM,384.5,True,133.0
2009-01-02 15:12:00,2009-01-02 15:59:00,872.4783529979013,874.32,eod,2009-01-02 15:12:00,1.531647002098739,2009,PM,76.58235010493695,True,47.0
2009-01-06 15:04:00,2009-01-06 15:18:00,883.0588591651899,878.0588591651899,stop,2009-01-06 15:03:00,-5.31,2009,PM,-265.5,False,14.0
2009-01-09 09:34:00,2009-01-09 09:41:00,852.504883877504,847.504883877504,stop,2009-01-09 09:33:00,-5.31,2009,AM,-265.5,False,7.0
2009-01-13 11:11:00,2009-01-13 13:22:00,818.9728964623014,813.9728964623014,stop,2009-01-13 11:09:00,-5.31,2009,AM,-265.5,False,131.0
2009-01-16 15:21:00,2009-01-16 15:59:00,796.9507271438616,797.81,eod,2009-01-16 15:21:00,0.5492728561383182,2009,PM,27.46364280691591,True,38.0
2009-01-21 15:24:00,2009-01-21 15:55:00,778.7688023183888,786.7688023183888,target,2009-01-21 15:24:00,7.69,2009,PM,384.5,True,31.0
2009-01-22 09:30:00,2009-01-22 11:00:00,772.15,767.15,stop,2009-01-21 16:00:00,-5.31,2009,AM,-265.5,False,90.0
2009-01-26 10:36:00,2009-01-26 11:19:00,797.1792844982617,792.1792844982617,stop,2009-01-26 10:36:00,-5.31,2009,AM,-265.5,False,43.0
2009-01-27 09:57:00,2009-01-27 10:05:00,791.6797355111412,786.6797355111412,stop,2009-01-27 09:57:00,-5.31,2009,AM,-265.5,False,8.0
2009-01-27 11:34:00,2009-01-27 15:59:00,791.6069682978023,794.04,eod,2009-01-27 11:33:00,2.123031702197695,2009,AM,106.15158510988476,True,265.0
2009-01-28 10:52:00,2009-01-28 13:45:00,812.1052382392609,820.1052382392609,target,2009-01-28 10:51:00,7.69,2009,AM,384.5,True,173.0
2009-02-03 11:17:00,2009-02-03 15:09:00,778.448216961126,786.448216961126,target,2009-02-03 11:15:00,7.69,2009,AM,384.5,True,232.0
2009-02-03 15:34:00,2009-02-03 15:59:00,788.2640029233987,786.51,eod,2009-02-03 15:33:00,-2.06400292339873,2009,PM,-103.20014616993649,False,25.0
2009-02-04 10:25:00,2009-02-04 12:54:00,796.005914665521,791.005914665521,stop,2009-02-04 10:24:00,-5.31,2009,AM,-265.5,False,149.0
2009-02-06 11:21:00,2009-02-06 13:34:00,809.6402380716332,817.6402380716332,target,2009-02-06 11:21:00,7.69,2009,AM,384.5,True,133.0
2009-02-13 10:47:00,2009-02-13 11:20:00,786.2598837053258,781.2598837053258,stop,2009-02-13 10:45:00,-5.31,2009,AM,-265.5,False,33.0
2009-02-24 15:28:00,2009-02-24 15:59:00,726.6357097575752,726.01,eod,2009-02-24 15:27:00,-0.9357097575752369,2009,PM,-46.78548787876184,False,31.0
2009-03-04 15:04:00,2009-03-04 15:57:00,675.6395860098448,670.6395860098448,stop,2009-03-04 15:03:00,-5.31,2009,PM,-265.5,False,53.0
2009-03-10 15:43:00,2009-03-10 15:59:00,672.7717334317805,674.92,eod,2009-03-10 15:42:00,1.8382665682194692,2009,PM,91.91332841097346,True,16.0
2009-03-11 10:08:00,2009-03-11 11:34:00,685.1085643118594,680.1085643118594,stop,2009-03-11 10:06:00,-5.31,2009,AM,-265.5,False,86.0
2009-03-16 09:57:00,2009-03-16 11:25:00,722.5607194739491,730.5607194739491,target,2009-03-16 09:57:00,7.69,2009,AM,384.5,True,88.0
2009-03-16 11:42:00,2009-03-16 14:58:00,728.521467566006,723.521467566006,stop,2009-03-16 11:42:00,-5.31,2009,AM,-265.5,False,196.0
2009-03-17 15:00:00,2009-03-17 15:57:00,726.1251124084364,734.1251124084364,target,2009-03-17 15:00:00,7.69,2009,PM,384.5,True,57.0
2009-03-18 09:30:00,2009-03-18 10:21:00,731.84,726.84,stop,2009-03-17 16:00:00,-5.31,2009,AM,-265.5,False,51.0
2009-03-18 11:16:00,2009-03-18 13:41:00,730.1820446224593,738.1820446224593,target,2009-03-18 11:15:00,7.69,2009,AM,384.5,True,145.0
2009-03-18 15:03:00,2009-03-18 15:19:00,755.53727256512,750.53727256512,stop,2009-03-18 15:03:00,-5.31,2009,PM,-265.5,False,16.0
2009-03-23 15:36:00,2009-03-23 15:50:00,767.786502889033,775.786502889033,target,2009-03-23 15:36:00,7.69,2009,PM,384.5,True,14.0
2009-03-24 11:45:00,2009-03-24 15:50:00,772.5804158178437,767.5804158178437,stop,2009-03-24 11:45:00,-5.31,2009,AM,-265.5,False,245.0
2009-03-31 10:52:00,2009-03-31 14:09:00,754.508116061657,762.508116061657,target,2009-03-31 10:51:00,7.69,2009,AM,384.5,True,197.0
2009-04-06 15:25:00,2009-04-06 15:59:00,786.3944397279637,791.3,eod,2009-04-06 15:24:00,4.595560272036269,2009,PM,229.77801360181346,True,34.0
2009-04-09 15:01:00,2009-04-09 15:59:00,807.3305239365518,810.56,eod,2009-04-09 15:00:00,2.9194760634481463,2009,PM,145.97380317240732,True,58.0
2009-04-16 15:28:00,2009-04-16 15:59:00,822.1358847871826,818.89,eod,2009-04-16 15:27:00,-3.555884787182604,2009,PM,-177.7942393591302,False,31.0
2009-04-17 11:58:00,2009-04-17 14:38:00,820.6321213291683,828.6321213291683,target,2009-04-17 11:57:00,7.69,2009,AM,384.5,True,160.0
2009-04-17 15:19:00,2009-04-17 15:59:00,826.6635588742442,822.93,eod,2009-04-17 15:18:00,-4.043558874244295,2009,PM,-202.17794371221473,False,40.0
2009-04-22 09:30:00,2009-04-22 10:06:00,797.48,805.48,target,2009-04-21 16:00:00,7.69,2009,AM,384.5,True,36.0
2009-04-22 10:45:00,2009-04-22 12:52:00,810.1341569332691,805.1341569332691,stop,2009-04-22 10:45:00,-5.31,2009,AM,-265.5,False,127.0
2009-05-05 09:43:00,2009-05-05 10:38:00,857.919689984433,852.919689984433,stop,2009-05-05 09:42:00,-5.31,2009,AM,-265.5,False,55.0
2009-05-05 11:53:00,2009-05-05 15:59:00,854.794722702913,856.23,eod,2009-05-05 11:51:00,1.1252772970870546,2009,AM,56.26386485435273,True,246.0
2009-05-07 09:47:00,2009-05-07 10:06:00,876.5824286096954,871.5824286096954,stop,2009-05-07 09:45:00,-5.31,2009,AM,-265.5,False,19.0
2009-05-14 11:34:00,2009-05-14 15:59:00,845.9086967970269,846.95,eod,2009-05-14 11:33:00,0.7313032029731539,2009,AM,36.5651601486577,True,265.0
2009-05-18 11:08:00,2009-05-18 15:47:00,852.3542669911593,860.3542669911593,target,2009-05-18 11:06:00,7.69,2009,AM,384.5,True,279.0
2009-05-19 09:33:00,2009-05-19 10:37:00,861.5443700168963,869.5443700168963,target,2009-05-19 09:33:00,7.69,2009,AM,384.5,True,64.0
2009-05-19 10:49:00,2009-05-19 15:57:00,866.9428498781343,861.9428498781343,stop,2009-05-19 10:48:00,-5.31,2009,AM,-265.5,False,308.0
2009-05-22 10:32:00,2009-05-22 15:59:00,845.5324723385523,842.67,eod,2009-05-22 10:30:00,-3.1724723385523794,2009,AM,-158.62361692761897,False,327.0
2009-05-29 10:44:00,2009-05-29 11:30:00,865.0483518913655,860.0483518913655,stop,2009-05-29 10:42:00,-5.31,2009,AM,-265.5,False,46.0
2009-06-01 10:29:00,2009-06-01 15:59:00,893.8794830656575,896.66,eod,2009-06-01 10:27:00,2.470516934342472,2009,AM,123.52584671712361,True,330.0
2009-06-02 10:14:00,2009-06-02 12:28:00,898.9606273183764,893.9606273183764,stop,2009-06-02 10:12:00,-5.31,2009,AM,-265.5,False,134.0
2009-06-04 11:12:00,2009-06-04 15:59:00,890.3157898374636,895.0,eod,2009-06-04 11:12:00,4.374210162536374,2009,AM,218.71050812681872,True,287.0
2009-06-05 09:46:00,2009-06-05 09:49:00,900.550412289304,895.550412289304,stop,2009-06-05 09:45:00,-5.31,2009,AM,-265.5,False,3.0
2009-06-11 11:34:00,2009-06-11 13:30:00,901.8086230983384,909.8086230983384,target,2009-06-11 11:33:00,7.69,2009,AM,384.5,True,116.0
2009-06-18 15:21:00,2009-06-18 15:59:00,876.968588679001,875.11,eod,2009-06-18 15:21:00,-2.1685886790009454,2009,PM,-108.42943395004727,False,38.0
2009-06-26 15:17:00,2009-06-26 15:59:00,875.555505512077,875.11,eod,2009-06-26 15:15:00,-0.755505512077034,2009,PM,-37.775275603851696,False,42.0
2009-06-29 15:30:00,2009-06-29 15:59:00,883.662418408875,883.73,eod,2009-06-29 15:30:00,-0.24241840887503713,2009,PM,-12.120920443751857,False,29.0
2009-07-07 09:30:00,2009-07-07 10:15:00,854.2295801115158,849.2295801115158,stop,2009-07-06 16:00:00,-5.31,2009,AM,-265.5,False,45.0
2009-07-09 10:19:00,2009-07-09 15:59:00,841.7405865858295,840.64,eod,2009-07-09 10:18:00,-1.4105865858295465,2009,AM,-70.52932929147732,False,340.0
2009-07-13 09:41:00,2009-07-13 10:07:00,839.6067636085536,834.6067636085536,stop,2009-07-13 09:39:00,-5.31,2009,AM,-265.5,False,26.0
2009-07-15 10:40:00,2009-07-15 14:24:00,879.0825769899864,887.0825769899864,target,2009-07-15 10:39:00,7.69,2009,AM,384.5,True,224.0
2009-07-15 15:14:00,2009-07-15 15:59:00,889.0133214212037,889.95,eod,2009-07-15 15:12:00,0.626678578796318,2009,PM,31.3339289398159,True,45.0
2009-07-16 15:05:00,2009-07-16 15:59:00,895.7134704404206,896.89,eod,2009-07-16 15:03:00,0.8665295595794213,2009,PM,43.32647797897107,True,54.0
2009-07-17 10:42:00,2009-07-17 15:59:00,895.6690024755743,897.13,eod,2009-07-17 10:42:00,1.150997524425693,2009,AM,57.54987622128465,True,317.0
2009-07-20 10:08:00,2009-07-20 10:36:00,902.7639241021334,897.7639241021334,stop,2009-07-20 10:06:00,-5.31,2009,AM,-265.5,False,28.0
2009-07-20 11:41:00,2009-07-20 15:59:00,900.7273596211701,906.46,eod,2009-07-20 11:39:00,5.422640378829956,2009,AM,271.1320189414978,True,258.0
2009-07-21 09:44:00,2009-07-21 11:48:00,909.533142921365,904.533142921365,stop,2009-07-21 09:42:00,-5.31,2009,AM,-265.5,False,124.0
2009-07-21 15:09:00,2009-07-21 15:59:00,905.5233588978272,909.82,eod,2009-07-21 15:09:00,3.9866411021728845,2009,PM,199.33205510864423,True,50.0
2009-07-22 09:30:00,2009-07-22 10:00:00,905.03,913.03,target,2009-07-21 16:00:00,7.69,2009,AM,384.5,True,30.0
