cohort,n,median_gap_pct,median_d_open,mean_morning_ret_pct,median_morning_ret_pct,morning_up_rate_pct,mean_afternoon_ret_pct,median_afternoon_ret_pct,afternoon_up_rate_pct,mean_full_ret_pct,median_full_ret_pct
|gap|>=0.5% & gap_up & SPY_PO_higher_than_SPX,266,0.7689679205871904,34.85658818297786,0.024002143128201158,0.10062082325131319,58.64661654135338,0.27975182747024907,0.09176584056633386,59.3984962406015,0.30067185936864654,0.2623615172482855
|gap|>=0.5% & gap_up & SPX_PO_higher_than_SPY,499,0.7808596858057524,-47.508299066718195,-0.006600804603781779,0.06070689810234324,54.90981963927856,0.03205694663077248,0.0805080955362637,56.51302605210421,0.026506293969903488,0.16115976157187617
|gap|>=0.5% & gap_dn & SPY_PO_higher_than_SPX,450,-0.8834432733637066,52.208399970114655,0.06832715916307244,0.04027590461085183,52.22222222222223,0.04643510799127349,0.06492324468337939,52.666666666666664,0.11524250164455006,0.11559884303079046
|gap|>=0.5% & gap_dn & SPX_PO_higher_than_SPY,215,-0.8746151693254968,-33.672920485689176,-0.023842810611083252,-0.009737477603814795,48.837209302325576,-0.18458874571974157,-0.10010010010011065,44.18604651162791,-0.20761388984246415,-0.08141177597394225
