date,open_atr,held,peak_atr,trough_atr,close_atr,close_ge_open,hit_1236,hit_1618,hit_200,hit_2618,hit_300
2016-11-07,0.8944483004804931,True,2.717590488546138,0.8944483004804931,2.682184034081946,True,True,True,True,True,False
2017-01-03,0.8783873838423958,False,1.7271274697999817,0.43436738761437604,1.2748338090459816,True,True,True,False,False,False
2017-03-01,1.2595364595615832,True,2.85209771983196,1.2595364595615832,2.4480378125499325,True,True,True,True,True,False
2017-04-24,1.3053713643077602,True,1.7065136735797926,1.2366041112897064,1.5261504397867918,True,True,True,False,False,False
2017-08-14,0.9890647207281408,True,1.950574852462381,0.9890647207281408,1.7308632612742547,True,True,True,False,False,False
2017-09-11,0.8671822526337094,True,1.8231364088983502,0.8671822526337094,1.7522513813721616,True,True,True,False,False,False
2017-10-27,0.8956443398157093,False,2.0510800398619056,0.503232215271697,1.8394318337999878,True,True,True,True,False,False
2017-12-04,0.8831656929247288,False,1.3551313270862326,-0.18583646845107063,-0.1640080578711075,False,True,False,False,False,False
2018-01-16,0.8280615209248411,False,1.386612452492053,-1.1457455006506947,-0.6086772972206788,False,True,False,False,False,False
2018-10-12,1.3576771626019497,False,1.5260587504702972,0.0344490055485963,1.226964113511036,False,True,False,False,False,False
2019-06-20,0.7898133651781314,False,1.0785696775984883,0.17202503718659357,0.9591078462189085,True,False,False,False,False,False
2019-07-01,1.1555356897513427,False,1.4096366238889084,0.4076527256255888,0.860123867548469,False,True,False,False,False,False
2019-12-06,0.7914249695526105,True,1.527141724261784,0.7914249695526105,1.2932593016133145,True,True,False,False,False,False
2019-12-20,0.8906419379067179,False,1.005691453271068,0.5286326869758279,0.7507972683690408,False,False,False,False,False,False
2020-02-04,1.0118256477360386,True,1.8518740160520712,1.0118256477360386,1.5699421615393185,True,True,True,False,False,False
2020-02-05,0.8222633222443093,False,1.2035984720552746,0.48637537655446783,1.123238183973562,True,False,False,False,False,False
2020-06-05,0.9027276717144539,True,1.7421644734562978,0.9027276717144539,1.4341255301270568,True,True,True,False,False,False
2020-06-12,1.0492503086012397,False,1.3137697510655513,-0.2683243826608639,0.5839822213668323,False,True,False,False,False,False
2020-06-16,0.8983560661201793,False,1.2114766015090614,0.13208247082996333,0.8368477560504717,False,False,False,False,False,False
2020-11-09,1.1374314135710428,False,2.1102752652598613,0.5878789534272076,0.615232942585098,False,True,True,True,False,False
2021-11-29,0.7896348706258031,False,1.8122502026404599,0.7088899043649219,1.368499929607868,True,True,True,False,False,False
2022-08-10,0.897788451725103,True,1.3579529510636108,0.8401337193854519,1.3318856518674964,True,True,False,False,False,False
2022-11-10,1.385929070235168,True,2.6115027108563535,1.385929070235168,2.5618273875520234,True,True,True,True,False,False
2022-12-13,1.2512705351651545,False,1.7526042512336066,0.03921134511365445,0.4595823647935992,False,True,True,False,False,False
2023-05-25,0.941210993919984,False,1.174478754459078,0.3369940030121146,0.8379498915477496,False,False,False,False,False,False
2023-07-27,0.8885433202877088,False,1.1369745056807334,-1.076911120335989,-0.8157904873349253,False,False,False,False,False,False
2023-07-28,0.8866721560898524,False,1.3688017627667433,0.6902393723146135,1.1500529692098893,True,True,False,False,False,False
2023-11-14,0.9338969719422114,True,1.9126966241043302,0.9338969719422114,1.659823635497453,True,True,True,False,False,False
2024-02-22,1.3291002001681518,True,2.6239416366286705,1.3291002001681518,2.432838328871703,True,True,True,True,True,False
2024-03-18,0.8116015052994805,False,1.2602655009307966,0.6112858471443516,0.6963661535650728,False,True,False,False,False,False
2024-04-04,0.7905855907457864,False,1.0950678790735509,-1.5886982556049043,-1.5639317536835184,False,False,False,False,False,False
2024-05-03,0.946643721760049,False,1.210695589523097,0.5982374629490862,1.0272813484514676,True,False,False,False,False,False
2024-07-31,1.1027578063118253,True,1.835059157950852,0.9139414299310289,1.3477087810760933,True,True,True,False,False,False
2024-09-19,1.161998626074254,True,1.5881244704589526,0.9387439416050859,1.3077132813292682,True,True,False,False,False,False
2024-11-06,1.4626261959048397,True,2.731494045146526,1.4626261959048397,2.582969724266865,True,True,True,True,True,False
2025-01-15,0.8419762600713616,True,1.5906999327511848,0.8419762600713616,1.4313596421213086,True,True,False,False,False,False
2025-04-08,0.9032184502472093,False,1.4115023633851123,-1.044286150632303,-0.5267169427347805,False,True,False,False,False,False
2025-05-12,1.246734114137679,True,1.569823537293598,1.0679641739476617,1.5631365935080817,True,True,False,False,False,False
2025-07-31,1.3692863414998486,False,1.3692863414998486,-0.7529793574747834,-0.45614404638858314,False,True,False,False,False,False
2025-10-13,1.1694055879478056,True,1.9401577713781428,1.1390097271928115,1.6934836706356449,True,True,True,False,False,False
2025-10-31,0.8150065794223388,False,0.8150065794223388,-0.11587635336499114,0.25656286654698546,False,False,False,False,False,False
2025-11-20,1.1514321918782169,False,1.5412142912902633,-1.2997946566143164,-1.2381172300262893,False,True,False,False,False,False
2026-04-08,1.376702900836178,True,1.7685591406640357,1.235738775726925,1.6682423414030425,True,True,True,False,False,False
